,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",177252,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Me Rehúso","Danny Ocean",147558,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
3,"Shape of You","Ed Sheeran",125508,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
4,"El Amante","Nicky Jam",124156,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
5,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",107769,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
6,"Otra vez (feat. J Balvin)","Zion & Lennox",99453,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
7,"Reggaetón Lento (Bailemos)",CNCO,96469,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
8,"La Rompe Corazones","Daddy Yankee",95182,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
9,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",94290,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
10,"Te Quiero Pa´Mi","Don Omar",88528,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz
11,"Sigo Extrañándote","J Balvin",88142,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8
12,"Chantaje (feat. Maluma)",Shakira,85771,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
13,Amárrame,"Mon Laferte",82387,https://open.spotify.com/track/0u13src3QcditRU5VPduML
14,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,79221,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
15,Vacaciones,Wisin,73720,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
16,"Me llamas (feat. Maluma) - Remix","Piso 21",71965,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
17,"Escápate Conmigo",Wisin,71687,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
18,"Caile (feat. Zion & De La Ghetto)",Revol,70689,https://open.spotify.com/track/626rYyBfeAeleh1F5t4B70
19,Safari,"J Balvin",70683,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
20,"Soy Peor","Bad Bunny",69799,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0
21,"Tu Falta De Querer","Mon Laferte",67208,https://open.spotify.com/track/4skuEIloXWuxxgekKupkEH
22,"Vente Pa' Ca (feat. Maluma)","Ricky Martin",65421,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
23,"Si Tu Novio Te Deja Sola","J Balvin",65411,https://open.spotify.com/track/0RFFFGtPn6a58RHY3ccVYX
24,"Ahora Dice","Chris Jeday",63394,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
25,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,58987,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR
26,"Bailame Despacio",Xantos,53351,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu
27,"Let Me Love You","DJ Snake",52328,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
28,"I Feel It Coming","The Weeknd",52080,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
29,"Dile Que Tu Me Quieres",Ozuna,51155,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o
30,"Borro Cassette",Maluma,50719,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
31,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,50558,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
32,"Amor Completo","Mon Laferte",50138,https://open.spotify.com/track/00kIWJu9IHiQ6i0qJAU0Z9
33,"Traicionera - Remix","Sebastian Yatra",49538,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We
34,"Gyal You A Party Animal - Remix","Charly Black",49382,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I
35,"Chillax (feat. Ky-Mani Marley)",Farruko,45875,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES
36,"Noche Loca",Marama,45619,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD
37,"Alguien Robo","Sebastian Yatra",45221,https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy
38,"One Dance",Drake,43836,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
39,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",42881,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
40,"Andas En Mi Cabeza","Chino & Nacho",42218,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF
41,"Desde Esa Noche (feat. Maluma)",Thalia,41430,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E
42,"Shaky Shaky","Daddy Yankee",40925,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf
43,"Ya Me Enteré (feat. Nicky Jam) - Urban Version",Reik,40381,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F
44,Starboy,"The Weeknd",40352,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
45,"My Way","Calvin Harris",40084,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
46,Traicionera,"Sebastian Yatra",39803,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
47,"24K Magic","Bruno Mars",38590,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
48,"Si Tú Me Quisieras","Mon Laferte",37017,https://open.spotify.com/track/7EySX8ldJHoeWjJhJyZ8Tq
49,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Ozuna,36439,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
50,"Don't Wanna Know","Maroon 5",35798,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
51,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",34146,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
52,"That's What I Like","Bruno Mars",30727,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
53,"Shape of You (feat. Zion & Lennox) - Latin Remix","Ed Sheeran",26967,https://open.spotify.com/track/5nCtCCB5i1OfbADvynNw0i
54,"Si Tú La Ves (feat. Wisin)","Nicky Jam",26882,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
55,Manicomio,Cosculluela,25658,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz
56,"No Te Hagas","Jory Boy",25553,https://open.spotify.com/track/5hKjEpYrJIJs6uPl7zw6Y6
57,"Cuando Se Pone a Bailar",Rombai,25377,https://open.spotify.com/track/1MpKZi1zTXpERKwxmOu1PH
58,"It Ain't Me (with Selena Gomez)",Kygo,25319,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
59,"Pa Ti","Bad Bunny",25005,https://open.spotify.com/track/17nOaHsTn06jxuU9NpHuFU
60,"Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana",Reik,24795,https://open.spotify.com/track/3H179O48ynsu9q8LOnFQZY
61,"Sin Contrato (feat. Fifth Harmony)",Maluma,24594,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN
62,"La Bicicleta","Carlos Vives",23843,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
63,"Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)",Arcangel,23363,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0
64,"De Vez en Cuando","Franco ""El Gorilla""",23356,https://open.spotify.com/track/1VRjHqcE8ttKtaj8bTaJyS
65,"Scared to Be Lonely","Martin Garrix",23154,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
66,Lumbra,"Cali Y El Dandee",22594,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK
67,"Hula Hoop","Daddy Yankee",22148,https://open.spotify.com/track/7BEI30TTNhwnkCyNUDmFrr
68,"Ando buscando (feat. Piso 21)","Carlos Baute",21824,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX
69,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,21702,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
70,"Nunca Me Olvides (feat. Don Omar) - Remix",Yandel,21552,https://open.spotify.com/track/7pyEd6g5y7SYdKNgRtleEB
71,"Diabla - Official Remix",Farruko,21436,https://open.spotify.com/track/2OxUtaKYeahAGNaBiahXtR
72,"Me Gusta - Remix",Alkilados,21402,https://open.spotify.com/track/7pueb0FHOYlKAJPXhVhwml
73,"Si me dices que sí (feat. Nicky Jam)",Cosculluela,21137,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8
74,"Something Just Like This","The Chainsmokers",20949,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
75,Egoísta,"Justin Quiles",20692,https://open.spotify.com/track/5ESAML4PZAbsiTK6OgRV2q
76,"Deja vu","Prince Royce",20680,https://open.spotify.com/track/46HdsiK0uR26B2dY9QPzda
77,"Por Fin Te Encontré","Cali Y El Dandee",20659,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM
78,"Mi tesoro (feat. Nicky Jam)","Zion & Lennox",20657,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa
79,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",20529,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
80,Fuego,Juanes,20155,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ
81,Tormento,"Mon Laferte",19410,https://open.spotify.com/track/0pR6N68RkIGKxitlTqraZ3
82,"Chained To The Rhythm","Katy Perry",19409,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
83,Closer,"The Chainsmokers",18951,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
84,Cold,"Maroon 5",18940,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
