,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Pa Mí - Remix",Dalex,79129,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
2,"Con Calma","Daddy Yankee",75015,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
3,Secreto,"Anuel AA",64962,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
4,HP,Maluma,62829,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
5,Desconocidos,"Mau y Ricky",60646,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
6,"Esclavo de Tus Besos","Manuel Turizo",58880,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
7,"Te Vi","Piso 21",58404,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
8,"Calma - Remix","Pedro Capó",57266,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
9,"Adan y Eva","Paulo Londra",54579,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
10,Destino,Greeicy,53065,https://open.spotify.com/track/3tOmzBrWaHg97FKgsqhhEd
11,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,52224,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
12,"Un Año","Sebastian Yatra",51523,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
13,"Si Se Da","Myke Towers",47243,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
14,"Baila Baila Baila",Ozuna,43113,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
15,"Ella Quiere Beber - Remix","Anuel AA",39024,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
16,Amanece,"Anuel AA",38526,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
17,"Contra La Pared","Sean Paul",37622,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
18,Sola,"Manuel Turizo",37013,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
19,Créeme,"KAROL G",36865,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
20,"Qué Más Pues",Sech,35730,https://open.spotify.com/track/5O3cRP4ZHC9vvVIHtET1f0
21,Baby,Amenazzy,34929,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
22,"Déjate Querer","Lalo Ebratt",33818,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
23,"MIA (feat. Drake)","Bad Bunny",33645,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
24,Solita,Sech,33381,https://open.spotify.com/track/6Bc48Fgqgb6j4K6JdkZTNk
25,Reggaeton,"J Balvin",32000,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
26,Adictiva,"Daddy Yankee",31116,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
27,"Te Robaré","Nicky Jam",30008,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
28,"No Es Justo","J Balvin",29592,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
29,Cristina,"Sebastian Yatra",28872,https://open.spotify.com/track/1Kjer1JoWuJGNwGV6Pbgv1
30,"Vaina Loca",Ozuna,28552,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
31,"Dile la Verdad","The Rudeboyz",28545,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE
32,"Ni Gucci Ni Prada","Kenny Man",28178,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
33,Soltera,Lunay,27900,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
34,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",26504,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
35,Bubalu,"Becky G",26159,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
36,"7 rings","Ariana Grande",25912,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
37,"La player (Bandolera)","Zion & Lennox",25771,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
38,"Ya No Tiene Novio","Sebastian Yatra",25651,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
39,"Puntos Suspensivos","Piso 21",25225,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
40,"Domingo (feat. Cosculluela)",Reykon,24424,https://open.spotify.com/track/6ayCEojiJIe5d8DwXVlGU4
41,"Esta Noche","Mike Bahía",23914,https://open.spotify.com/track/7vFmnmcsp41uzBUiw1zxfw
42,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",23775,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
43,Déjalo,Nacho,22964,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
44,Culpables,"KAROL G",21915,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
45,Culpables,"Manuel Turizo",21756,https://open.spotify.com/track/3RD0PGolM0mETGHaprwgMn
46,"Bohemian Rhapsody - Remastered 2011",Queen,21511,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
47,"Sígueme - Remix",Feid,20447,https://open.spotify.com/track/3pAwh9JxSJxWyUy3BUBPb4
48,Shallow,"Lady Gaga",19575,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
49,Sucker,"Jonas Brothers",19197,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
50,"Solo de Mi","Bad Bunny",19149,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
51,"Asesina - Remix",Brytiago,18783,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
52,Ibiza,Ozuna,18464,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
53,"Pa Olvidarte",ChocQuibTown,16454,https://open.spotify.com/track/0NCMHQFpWVDK199pKR2Y7V
54,Aullando,"Wisin & Yandel",15802,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
55,PPP,"Kevin Roldan",15727,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
56,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",15637,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
57,"A Solas - Remix",Lunay,15456,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
58,"Ta To Gucci (Remix)",Cauty,15412,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
59,"La Plata (feat. Lalo Ebratt)",Juanes,15251,https://open.spotify.com/track/7Eso5mURNFprb5PmhOXDlf
60,"Miss Lonely - Dimelo Flow Remix",Sech,15118,https://open.spotify.com/track/3tRtlS9YUyYqVgqO3iM4bW
61,"Que Le De","Rauw Alejandro",15036,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
62,Swing,"Danny Ocean",14730,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
63,"Cuando Te Besé","Becky G",14620,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
64,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",14612,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
65,Duele,Reik,14499,https://open.spotify.com/track/3NncP0ajz9lqYAZcQD7Bpo
66,"Vivir Bailando","Silvestre Dangond",14468,https://open.spotify.com/track/7gL0eIncXB5ELO8BFMR3Uv
67,"Me Rehúso","Danny Ocean",14442,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
