,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Breaking Me",Topic,31424,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
2,"Toosie Slide",Drake,29022,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
3,"Blinding Lights","The Weeknd",26644,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"TKN (feat. Travis Scott)",ROSALÍA,25401,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
5,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,24584,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,"Tempo (feat. T-Rex, LON3R JOHNY & BISPO)",FRANKIEONTHEGUITAR,22152,https://open.spotify.com/track/19gFXFDAFUdsuaiAorKEbr
7,"Roses - Imanbek Remix","SAINt JHN",21582,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
8,"THE SCOTTS","THE SCOTTS",20661,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
9,"Te gusta","MC Kevinho",19650,https://open.spotify.com/track/0h5iRD8nlDtcn4rwbZzNgg
10,Conclusão,"Julinho Ksd",19023,https://open.spotify.com/track/3POu1ffLnehBhpNGuaaOG3
11,"Blueberry Faygo","Lil Mosey",18398,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
12,"death bed (coffee for your head)",Powfu,18239,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
13,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",17827,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
14,"Somos Iguais",Plutónio,17515,https://open.spotify.com/track/1X3ltingEVNGRoJf1dvZfQ
15,"The Box","Roddy Ricch",16860,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
16,"Te Amo",Calema,16661,https://open.spotify.com/track/5QU2pHpvyaiTZ0E7cJYlq3
17,"Life Is Good (feat. Drake)",Future,16546,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
18,"La Bella Mafia","Wet Bed Gang",16437,https://open.spotify.com/track/3UZUEIxIO8diPNOVusvrui
19,"Don't Start Now","Dua Lipa",15497,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
20,"menina solta","Giulia Be",15469,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
21,"Party Girl",StaySolidRocky,15357,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
22,"Watermelon Sugar","Harry Styles",14626,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
23,"Mama Ta Xinti","Julinho Ksd",14600,https://open.spotify.com/track/0JcH6gYb9AXehfiPeFE2wP
24,Louco,Piruka,14529,https://open.spotify.com/track/5RPewmKIUL2vWtQLI0Qp1F
25,Falling,"Trevor Daniel",14465,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
26,Tusa,"KAROL G",14189,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
