,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"No Es Justo","J Balvin",65736,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
2,"Te Boté - Remix","Nio Garcia",54302,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
3,"La player (Bandolera)","Zion & Lennox",46201,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
4,X,"Nicky Jam",37988,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
5,"Te Amo","Piso 21",37257,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
6,Ambiente,"J Balvin",37076,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
7,"Me Niego (feat. Ozuna & Wisin)",Reik,35382,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
8,"Por Perro","Sebastian Yatra",34332,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
9,"Madura (feat. Bad Bunny)",Cosculluela,33415,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
10,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",29450,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
11,"I Like It","Cardi B",29278,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
12,"Sin Pijama","Becky G",28071,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
13,"No Hay Nadie Más","Sebastian Yatra",26343,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
14,"Mi Cama","KAROL G",26285,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
15,Dembow,"Danny Ocean",25446,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
16,Ahora,"J Balvin",25415,https://open.spotify.com/track/2yBWnRKj0Zx7AF1kufajvW
17,"Síguelo Bailando",Ozuna,25359,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
18,"La Vida Sin Ti","Piso 21",25345,https://open.spotify.com/track/1RvL7eHoeUolnQbWm2Hnba
19,"Bella - Remix",Wolfine,24129,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
20,Esperándote,"Manuel Turizo",23465,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
