,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Échame La Culpa","Luis Fonsi",255965,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
2,Sensualidad,"Bad Bunny",223672,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
3,Criminal,"Natti Natasha",183083,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
4,Corazón,Maluma,180055,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
5,Mayores,"Becky G",174036,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
6,"Se Preparó",Ozuna,161463,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
7,"Perro Fiel (feat. Nicky Jam)",Shakira,147363,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
8,Chambea,"Bad Bunny",145011,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i
9,Downtown,Anitta,138522,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
10,"Suena El Dembow","Joey Montana",137956,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
11,"Báilame - Remix",Nacho,137588,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
12,"No vaya a ser","Pablo Alborán",137428,https://open.spotify.com/track/6ZZOdrcqRZzTCwGlsy00SU
13,Havana,"Camila Cabello",137106,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
14,"Bum Bum Tam Tam","MC Fioti",132159,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
15,"Me Rehúso","Danny Ocean",129045,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
16,"New Rules","Dua Lipa",126913,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
17,"Havana - Remix","Camila Cabello",125939,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
18,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",116854,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
19,rockstar,"Post Malone",116656,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
20,"Que Va","Alex Sensation",115553,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
21,"Déjate Llevar","Juan Magán",112225,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
22,Perfect,"Ed Sheeran",109122,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
23,SUTRA,"Sebastian Yatra",107075,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5
24,"Robarte un Beso","Carlos Vives",105307,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
25,"Besos En Guerra",Morat,102241,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx
26,Vuelve,"Daddy Yankee",100691,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
27,"3 A.M.","Jesse & Joy",97397,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
28,"Síguelo Bailando",Ozuna,96338,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
29,Wolves,"Selena Gomez",96162,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
30,"Escápate Conmigo (feat. Ozuna)",Wisin,95724,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
31,"Loco Enamorado","Abraham Mateo",91646,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
32,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",90153,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
33,"Felices los 4",Maluma,89332,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
34,"Shape of You","Ed Sheeran",87792,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
35,"Mi Gente","J Balvin",87466,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
36,"Una Lady Como Tú","Manuel Turizo",86662,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
37,"Bella y Sensual","Romeo Santos",86546,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
38,"La isla del amor (feat. Maki)","Demarco Flamenco",83742,https://open.spotify.com/track/0Gw9QC3RqHmTdGqHIWLHb6
39,"Explícale (feat. Bad Bunny)",Yandel,83133,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
40,Saturno,"Pablo Alborán",81649,https://open.spotify.com/track/7en0831Kv3C7qDh1kXhM9U
41,"Ahora Dice","Chris Jeday",79928,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
42,"Dusk Till Dawn - Radio Edit",ZAYN,77454,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
43,Bonita,"J Balvin",76808,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
44,"What Lovers Do (feat. SZA)","Maroon 5",74758,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
45,Camina,"Operación Triunfo 2017",74298,https://open.spotify.com/track/5ZlSl4rRY2zcw2HgWgcZyh
46,"All I Want for Christmas Is You","Mariah Carey",70517,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
47,"Tú Me Obligaste","Antonio José",70060,https://open.spotify.com/track/6NwXwJlXKZmgLZga2cLkhb
48,"Tú Foto",Ozuna,69805,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
49,"La Llamada",Leiva,65317,https://open.spotify.com/track/5ZCamgcqvkckdf2FdfYuth
50,Guerrera,DELLAFUENTE,54831,https://open.spotify.com/track/3Q6zROQvMXRtR9NYfDpNWL
51,"Hey DJ",CNCO,52158,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
52,"Kung Fu",Dasoul,48953,https://open.spotify.com/track/0B6GRS3vGtzu6w5BQXqWMq
53,"She Don't Give a FO (feat. Khea)",Duki,48867,https://open.spotify.com/track/7ehmaSwhEZv4aaJzxsVMGY
54,"Too Good At Goodbyes","Sam Smith",48780,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
55,OK,"Robin Schulz",48764,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
56,"River (feat. Ed Sheeran)",Eminem,48727,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
57,"Last Christmas",Wham!,48248,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
58,"Feel It Still","Portugal. The Man",47918,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
59,"Como Antes (feat. Wisin)",Yandel,47178,https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5
60,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",46624,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
61,"Háblame Bajito","Abraham Mateo",45590,https://open.spotify.com/track/1s46xFwjfRUkRlPlX3PwPk
62,"How Long","Charlie Puth",45404,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
63,Dembow,"Danny Ocean",45132,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
64,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",43764,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
65,Sirenas,Taburete,43646,https://open.spotify.com/track/4unOsvr9C2NqI9aJXrxpCy
66,"La fórmula (feat. Chris Jeday)","De La Ghetto",43503,https://open.spotify.com/track/4XCQtUoRSh22Ep18ULmDnT
67,"Krippy Kush",Farruko,43481,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
68,"Amor, Amor, Amor (feat. Wisin)","Jennifer Lopez",43421,https://open.spotify.com/track/7h9sdbDEBfkWSmO4mzGED6
69,"Quiero Repetir",Ozuna,43419,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
70,Invisible,Malú,43340,https://open.spotify.com/track/2xVWnZpT548xjWo1tF1oqq
71,"Mi Mala","Mau y Ricky",42661,https://open.spotify.com/track/4XP6qLtHI0n9UjIPTsuqe8
72,"Gucci Gang","Lil Pump",42352,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
73,"El Patio","Pablo López",42060,https://open.spotify.com/track/3YWh4qEPAkWYu2830DFcga
74,Silence,Marshmello,41574,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
75,Attention,"Charlie Puth",40888,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
76,"Mala Mujer","C. Tangana",40445,https://open.spotify.com/track/067QpM2xLhK24hTiovC3Zo
77,"Todo Comienza en la Disco",Wisin,40117,https://open.spotify.com/track/3a2aBKuvgP1qHo3BqU3lGh
78,"Yo Contigo, Tú Conmigo - The Gong Gong Song / El Tema De La Película ""Gru 3 Mi Villano Favorito""",Morat,39947,https://open.spotify.com/track/77L1xG4kehRoAB4K37gQEA
79,Mamita,CNCO,39467,https://open.spotify.com/track/5ojXuKXBYq0apcNucYSDXq
80,"El Farsante",Ozuna,38434,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ
81,Bella,Wolfine,37863,https://open.spotify.com/track/1Ft13La2daEGqz5yWJC7lx
82,Esperándote,"Manuel Turizo",36169,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
83,Besame,Valentino,35846,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz
84,"Santa's Coming for Us",Sia,34366,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
85,"La Modelo",Ozuna,34180,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH
86,"Si Tú La Ves (feat. Wisin)","Nicky Jam",34040,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
87,"El Amante","Nicky Jam",33987,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
88,"Ahora Me Llama","KAROL G",33633,https://open.spotify.com/track/11ZRYISCsAsLyyJo47DudZ
89,Stargazing,Kygo,33618,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
90,"Bonita - Remix","J Balvin",33484,https://open.spotify.com/track/400nZFg9JEXd9DTBJf1PE3
91,"Rápido, Brusco, Violento","Juan Magán",32966,https://open.spotify.com/track/63HbvWprv2Mhu63x0nMmLH
92,"Mi Casa","Cruz Cafuné",32958,https://open.spotify.com/track/3sdbjDa8Rvmfn8k7pz7znc
93,"Tip Toe (feat. French Montana)","Jason Derulo",32924,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
94,"Mi Gente (feat. Beyoncé)","J Balvin",31887,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
95,"Me llamas (feat. Maluma) - Remix","Piso 21",31596,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
96,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",31523,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
97,"Solo a solas (feat. Maluma)",Cosculluela,31402,https://open.spotify.com/track/4iKuG50iHNBaybQOo11yrN
98,"Una Lady Como Tú (feat. Nicky Jam) - Remix","Manuel Turizo",31041,https://open.spotify.com/track/7MMRoGvm7uhoUVhGvHJ3yW
99,Esencial,Beret,30604,https://open.spotify.com/track/5SDjlJ4jMFrzrWxn3m010S
100,"La Rompe Corazones","Daddy Yankee",30310,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
101,Vuelve,Beret,30166,https://open.spotify.com/track/3jMwSd2zqGOwJStCatpjAr
102,"Loca (feat. Cali y El Dandee)","Maite Perroni",29843,https://open.spotify.com/track/05ZXXyeZFhZtA6DAP3Aw7x
103,"Reggaetón Lento (Bailemos)",CNCO,29803,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
104,Lumbra,"Cali Y El Dandee",29750,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK
105,"Santa Tell Me","Ariana Grande",29713,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
106,Thunder,"Imagine Dragons",29480,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
107,Besándote,"Piso 21",29445,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h
