,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Senorita,SNIK,14987,https://open.spotify.com/track/4Wc7eARS7kCa4oX2lQ8AxT
2,Caliente,"Mente Fuerte",13059,https://open.spotify.com/track/3wjl3uPGckJUAeI5cRG0bZ
3,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",12081,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
4,Business,TOQUEL,11291,https://open.spotify.com/track/3gN3eHqeAp9NSQUAT9xtzg
5,"MVP Freestyle",Light,10739,https://open.spotify.com/track/7JFHUJUtOP9xCdkcK935OZ
6,Señorita,"Shawn Mendes",9996,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
7,Stars,TOQUEL,9956,https://open.spotify.com/track/3MkDbpHIHxmxOzqUAClMj3
8,Cyan,Saske,9386,https://open.spotify.com/track/6RuAy28OQAqXhuya32e59z
9,Sientelo,"Sin Boy",9068,https://open.spotify.com/track/72LbDyLOLImnk1YJEDkqfF
10,Netflix,TOQUEL,8890,https://open.spotify.com/track/2JwQnJFhBVjX6XR9d0bq7S
11,Sandra,TOQUEL,8867,https://open.spotify.com/track/73KYTCSbVlj5E02qWj8DPF
12,#31#,"Sin Boy",8636,https://open.spotify.com/track/4ds6k3is0RNjqZoZC8T9z7
13,Americana,"Sin Boy",8247,https://open.spotify.com/track/1j4E8eVGtbgFYfBtaoItVj
14,Angelina,"Sin Boy",8029,https://open.spotify.com/track/5dNfStj0Ffn3EaJy2GpMW6
15,Mama?,"Sin Boy",7631,https://open.spotify.com/track/6m69YzoQgEkhPnWIhXswcJ
16,"Comsi Comsa","Sin Boy",6757,https://open.spotify.com/track/3eCKzIrdswhrI82p3aYyDm
17,"To Eikosalepto","Bloody Hawk",6688,https://open.spotify.com/track/1gxli3nPyZZyeo8dj3fGog
18,"Deja Vu",Hawk,6530,https://open.spotify.com/track/5A1uS1PcKcMsMG36KgAq1d
19,Mosca,Light,6481,https://open.spotify.com/track/3rwuYQM6eEqTLWapNYAeZD
20,Kilo,SNIK,6332,https://open.spotify.com/track/6KRoKgWrly4FHndE6E1Ent
21,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",6306,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
22,"bad guy","Billie Eilish",6279,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
23,Montecristo,"Mad Clip",6202,https://open.spotify.com/track/0g3fKXiX2AANAX3k6FnKib
24,Circles,"Post Malone",6175,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
25,Lalala,Y2K,6111,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
26,"De Me Theloun",Fy,6051,https://open.spotify.com/track/5z8K92vYj0FH6C05HAT2Ve
27,"Someone You Loved","Lewis Capaldi",6002,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
28,"How Do You Sleep?","Sam Smith",5736,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
29,Gigi,Rina,5733,https://open.spotify.com/track/2ySWuhmNR789tk5AN2EUc3
30,"Beautiful People (feat. Khalid)","Ed Sheeran",5657,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
31,Ransom,"Lil Tecca",5623,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
32,"Ciao Bella","Sin Boy",5409,https://open.spotify.com/track/5mVWme43LeeJuZcZTcLaY3
33,"Dance Monkey","Tones And I",5392,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
34,Saint-Tropez,"Post Malone",5275,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
35,"Ta Leme Meta",TOQUEL,5197,https://open.spotify.com/track/3ucPVIMQmNsnLkuoTmUAvf
36,Liar,"Camila Cabello",5054,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
37,"Goodbyes (Feat. Young Thug)","Post Malone",5020,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
38,"I Don't Care (with Justin Bieber)","Ed Sheeran",4952,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
39,"Cuba Libre","Mente Fuerte",4898,https://open.spotify.com/track/5yJkVWNDz5sWCHKskwJphc
40,"Ju Ju","Sin Boy",4861,https://open.spotify.com/track/5GZYZB1pFqcageFCNW0RlB
41,"No IQ",Fy,4857,https://open.spotify.com/track/6tNQgvv9ddqvXL9ps3bPju
42,"Money In The Grave (Drake ft. Rick Ross)",Drake,4853,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
43,Ekali,"Billy Sio",4685,https://open.spotify.com/track/2AyvZAuL5w7f9H7aZvF6Oo
44,777,TOQUEL,4612,https://open.spotify.com/track/76Ed6NIq5ZxpUKtPsg4DBe
45,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",4387,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
46,"boyfriend (with Social House)","Ariana Grande",4279,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
47,Camila,"Sin Boy",4269,https://open.spotify.com/track/4HNsUAe4Otw4LdMIjWwt4P
48,"Piece Of Your Heart",MEDUZA,4260,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
49,"Ksero Mana",Saske,3941,https://open.spotify.com/track/5HWolqY3ip2Bh7rS6UJ5c0
50,Kolasi,TOQUEL,3873,https://open.spotify.com/track/13yoLiwo2aUB3Mluf8uVQ0
51,Peisma,"Bloody Hawk",3842,https://open.spotify.com/track/6so0MhEX3l0VsOASu4jtMr
52,Medusa,SNIK,3827,https://open.spotify.com/track/4dZsxlUWfHgpmIKIGQy9kR
53,"Niotho Entona","Logos Timis",3797,https://open.spotify.com/track/6qORigbQnwgs7Ova9uBWtp
54,Graveyard,Halsey,3738,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
55,Mpalonia,"Bloody Hawk",3731,https://open.spotify.com/track/3TRVQFhVlNrlQ9Ad4Ho559
56,"Old Town Road - Remix","Lil Nas X",3711,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
57,Panini,"Lil Nas X",3559,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
58,"Tipota Ston Kosmo",LEX,3532,https://open.spotify.com/track/6WCkbrjSG16OJTlMayNmqU
59,Primo,Light,3476,https://open.spotify.com/track/2sn75JSuPH3cX9jmZ9Fecu
60,"Enemies (feat. DaBaby)","Post Malone",3399,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
61,"The London (feat. J. Cole & Travis Scott)","Young Thug",3382,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
62,Shameless,"Camila Cabello",3370,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1
63,"Hollywood's Bleeding","Post Malone",3350,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
64,"Piso Pali","Bloody Hawk",3329,https://open.spotify.com/track/2iW0MJq7eLLYP1nYrtYOjs
65,"Daewoo 2","Bloody Hawk",3253,https://open.spotify.com/track/0rjP8sbg6qRSRcIPTjCH9K
66,"MONO XASIS",iLLEOo,3249,https://open.spotify.com/track/6Srt53woZCtfAorEg1RkUJ
67,"7 rings","Ariana Grande",3244,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
68,"No Guidance (feat. Drake)","Chris Brown",3229,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
69,"Slide Away","Miley Cyrus",3212,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
70,"Valto Terma","Nikos Oikonomopoulos",3150,https://open.spotify.com/track/1AMX9YprkGGcyQPyzOuNbw
71,"Mavro Range","Mente Fuerte",3147,https://open.spotify.com/track/6v9Cigr3hxwlfh7xkpDDsU
72,Loquita,Claydee,3119,https://open.spotify.com/track/0wRGOxogy9D7u4EefkqeC3
73,Celebrity,Fy,3005,https://open.spotify.com/track/5wX56wELtieUnvVEGZ14yi
74,"Den Tous Niotho Kan",Smuggler,2978,https://open.spotify.com/track/7qWY9NBfbCr4W7A3mQoYR8
75,Eleges,"Bloody Hawk",2974,https://open.spotify.com/track/58a0efcUVMGoOhHYtghcm0
76,LOBY,iLLEOo,2964,https://open.spotify.com/track/3NWM2XHcpuAWqXfVlb3P4T
77,"Eimaste Allios","Bloody Hawk",2906,https://open.spotify.com/track/4QObiGx51JLyhxcRwkjhcz
78,"Die For Me (feat. Future & Halsey)","Post Malone",2900,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
79,Izy,MG,2897,https://open.spotify.com/track/5CwpYhUlWkuzqnbd6DpLxs
80,Motivation,Normani,2867,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
81,"Mi Stamatas","Bloody Hawk",2860,https://open.spotify.com/track/3Fp2ApezK3WNPk0UsyMdgK
82,GANGSTA,SNIK,2849,https://open.spotify.com/track/56hwvng962V4BzUvAuVtAC
83,"hot girl bummer",blackbear,2801,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
84,Megistanas,"Mad Clip",2775,https://open.spotify.com/track/2ZA3n7f1KRu3EtIObv7dEZ
85,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",2752,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
86,"fuck, i'm lonely",Lauv,2746,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
87,"Truth Hurts",Lizzo,2669,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
88,"Don't Call Me Up",Mabel,2668,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
89,"Behind Barz - Bonus",Drake,2644,https://open.spotify.com/track/4B7fTyj1FIPvP9tT5X3DnR
90,Keef,iLLEOo,2637,https://open.spotify.com/track/6bY6dH41XY2EDvXsIGLT7J
91,OJ,Light,2609,https://open.spotify.com/track/4Vb4gcsam1ApxVFlsNybF0
92,"Higher Love",Kygo,2588,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
93,Teeth,"5 Seconds of Summer",2565,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
94,CHEATCODE,GODSQUAD,2557,https://open.spotify.com/track/3n1m8zyuY16cG3APx4fIUh
95,Dilima,"Bloody Hawk",2506,https://open.spotify.com/track/2qTqpjpLT2Uomf8FLdcckh
96,"KONTRA / LOUMIDIS",iLLEOo,2498,https://open.spotify.com/track/6ipLMX4CgZHAMxbz3JMsbk
97,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",2493,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
98,"Kakofima Bar",Smuggler,2460,https://open.spotify.com/track/4MHoRnuOr2XfSTNtMmEkML
99,"Takeaway (feat. Lennon Stella)","The Chainsmokers",2458,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
100,Parakato,"Bloody Hawk",2455,https://open.spotify.com/track/2IshglC5zDUmMDTsBKQNfO
101,"SICKO MODE","Travis Scott",2445,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
102,"Monos Mou",SNIK,2390,https://open.spotify.com/track/6SsXWxlT0AA33EFXap4OJG
103,Vittorio,LEX,2370,https://open.spotify.com/track/403xU330P0QnP2k9gt2icn
104,"all the good girls go to hell","Billie Eilish",2365,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
105,Karolina,TOQUEL,2345,https://open.spotify.com/track/4y3gtl0VyiCb7LasGuinRz
106,"El Ritmo Psicodélico","Eleni Foureira",2317,https://open.spotify.com/track/35AHzpJ01km9zVuOCdIY5r
107,"Πέτα Τα",Light,2308,https://open.spotify.com/track/7G0t3pjW4JdjkLzNF5bYqX
108,Morena,"Mente Fuerte",2282,https://open.spotify.com/track/4kCjokPJtcds5OZQpB7oqA
109,"Poios Eimai",Light,2255,https://open.spotify.com/track/0dv47SJ47rDjyxhBD5b144
110,"lovely (with Khalid)","Billie Eilish",2248,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
111,"Best Rapper Alive",Tus,2219,https://open.spotify.com/track/1BcfecYSTu3ZL92NNIgyQM
112,"If I Can't Have You","Shawn Mendes",2177,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
113,Lover,"Taylor Swift",2168,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
114,Wow.,"Post Malone",2152,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
115,Djadja,"Aya Nakamura",2114,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
116,"I Warned Myself","Charlie Puth",2088,https://open.spotify.com/track/3707IBa4HnS3zDDoWfeUBl
117,Sucker,"Jonas Brothers",2080,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
118,Magia,Josephine,2075,https://open.spotify.com/track/1nM0L0TTuZSl1jGHSUznJo
119,"Sari Sari Sari","Sin Boy",2073,https://open.spotify.com/track/7jbXufm1Aq65nRAHbCSAdU
120,Colombiana,"Sin Boy",2054,https://open.spotify.com/track/5MTWw33o2HkA4jHDJCpJky
121,Poso?,"Konstantinos Argiros",2047,https://open.spotify.com/track/0ZL8evDYp5hVE8cbpunQqA
122,"Season Finale","Above The Hood",2033,https://open.spotify.com/track/6OBxpsT1meaKiBzODgiQyt
123,"Doin' Time","Lana Del Rey",2032,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX
124,"Without Me",Halsey,2029,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
125,Oikogeneia,"Logos Timis",2020,https://open.spotify.com/track/5UTRSgUD07Xir1IsNoYbPQ
126,"Inopnevma Ftino","Giorgos Mazonakis",2013,https://open.spotify.com/track/62sRtKxGqaK0Nxy4LlWO47
127,Shallow,"Lady Gaga",2005,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
128,"Ice Baby",Fy,2003,https://open.spotify.com/track/01Nub2TkhBQEm08quUTUSn
129,"Anagki Na Se Do","Bloody Hawk",1993,https://open.spotify.com/track/3EYO8kGf0ndPtgBkVA0ISm
130,"rockstar (feat. 21 Savage)","Post Malone",1986,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
131,"Hot (feat. Gunna)","Young Thug",1982,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
132,Soldi,Mahmood,1978,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
133,"5 A.M.",Smuggler,1972,https://open.spotify.com/track/67ubseylmuC6yhoFgwO848
134,"Panini - DaBaby Remix","Lil Nas X",1944,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD
135,"Rap Tou 90","Logos Timis",1924,https://open.spotify.com/track/6ILpWIkxZjhRmvlvHPqxKQ
136,China,"Anuel AA",1921,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
137,"To Pa",VLOSPA,1912,https://open.spotify.com/track/2NrqWYJJEDNERtgQyG0uM0
138,"Sweet but Psycho","Ava Max",1893,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
139,"break up with your girlfriend, i'm bored","Ariana Grande",1884,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
140,Danika,TOQUEL,1877,https://open.spotify.com/track/14sa0bvy2uz9PyZFKCp5ac
141,"Con Calma","Daddy Yankee",1865,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
142,"Babushka Boi","A$AP Rocky",1865,https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7
143,"It's You","Ali Gatie",1863,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
144,"when the party's over","Billie Eilish",1852,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
145,goosebumps,"Travis Scott",1847,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
146,Camelot,"NLE Choppa",1845,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
147,"Ap' to Tsinari",Smuggler,1837,https://open.spotify.com/track/7gL6dOdMitsNnIrqM7qyPz
148,Ti,Josephine,1830,https://open.spotify.com/track/5eeQPMKbELpE8ZXLEKT937
149,GANGO,SNIK,1820,https://open.spotify.com/track/0szvRsnq2OTYhZwQUKX3Bt
150,"Mousiki Gia Tsoglanous",LEX,1812,https://open.spotify.com/track/4q8OAoLINDQjjuPPn8PlpB
151,"Let Me Down Slowly","Alec Benjamin",1799,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
152,"bury a friend","Billie Eilish",1796,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
153,ATH,SNIK,1794,https://open.spotify.com/track/1dJAilzxkWrlq4ENa7FTa4
154,Seirines,"Above The Hood",1793,https://open.spotify.com/track/0v5tUyysCjaffne140eMNi
155,Saites,TOQUEL,1781,https://open.spotify.com/track/08b67e3eFKooZhluOSY0rR
156,Lora,"Mente Fuerte",1763,https://open.spotify.com/track/4Jio5F07FiBLar6gdNFuNR
157,"Dancing With A Stranger (with Normani)","Sam Smith",1762,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
158,"Old Town Road","Lil Nas X",1741,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
159,"Ride It",Regard,1723,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
160,Kinitro,"Mad Clip",1704,https://open.spotify.com/track/75LKhuJQZbT0cudT1e38y8
