,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Galway Girl","Ed Sheeran",635068,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
2,"Shape of You","Ed Sheeran",585204,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,Passionfruit,Drake,536909,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
4,"Symphony (feat. Zara Larsson)","Clean Bandit",447898,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
5,"Castle on the Hill","Ed Sheeran",380867,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
6,"Something Just Like This","The Chainsmokers",355778,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
7,"It Ain't Me (with Selena Gomez)",Kygo,341294,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
8,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",329114,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
9,"Stay (with Alessia Cara)",Zedd,322486,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
10,"You Don't Know Me - Radio Edit","Jax Jones",311569,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
11,"New Man","Ed Sheeran",306260,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG
12,Blem,Drake,300679,https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt
13,"That's What I Like","Bruno Mars",298432,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
14,"Solo Dance","Martin Jensen",294722,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
15,Perfect,"Ed Sheeran",272027,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
16,Issues,"Julia Michaels",269206,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
17,"Ciao Adios",Anne-Marie,269098,https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4
18,"Scared to Be Lonely","Martin Garrix",266542,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
19,Happier,"Ed Sheeran",256427,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
20,"What Do I Know?","Ed Sheeran",250388,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92
21,Paris,"The Chainsmokers",237563,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
22,"Big For Your Boots",Stormzy,226811,https://open.spotify.com/track/3uMB82o0qa7erhiZBW9KQC
23,"Chained To The Rhythm","Katy Perry",221174,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
24,Dive,"Ed Sheeran",219675,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
25,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",216551,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
26,Touch,"Little Mix",216248,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
27,Barcelona,"Ed Sheeran",210330,https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU
28,"Be the One","Dua Lipa",208297,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol
29,HUMBLE.,"Kendrick Lamar",201731,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
30,"Green Light",Lorde,201514,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
31,"Call On Me - Ryan Riback Extended Remix",Starley,201303,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
32,"September Song","JP Cooper",200128,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
33,KMT,Drake,196613,https://open.spotify.com/track/2jTujnt0y344ai1rNOywgr
34,"Mask Off",Future,195382,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
35,"Supermarket Flowers","Ed Sheeran",194881,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG
36,"Still Got Time (feat. PARTYNEXTDOOR)",ZAYN,194390,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
37,"Nancy Mulligan","Ed Sheeran",188239,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ
38,Cold,"Maroon 5",183440,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
39,"Get It Together",Drake,180520,https://open.spotify.com/track/7y6c07pgjZvtHI9kuMVqk1
40,Portland,Drake,178760,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
41,"How Would You Feel (Paean)","Ed Sheeran",173952,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN
42,"Fake Love",Drake,171981,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
43,Gyalchester,Drake,162333,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
44,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",159113,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
45,"Madiba Riddim",Drake,153323,https://open.spotify.com/track/76gUmNLXGQVOsGhfcshkFP
46,"Bibia Be Ye Ye","Ed Sheeran",151844,https://open.spotify.com/track/6SznMYPQJHzr3IwsAHLId2
47,"Hearts Don't Break Around Here","Ed Sheeran",147094,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk
48,Eraser,"Ed Sheeran",145875,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2
49,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",142592,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
50,"No Long Talk",Drake,142341,https://open.spotify.com/track/6CfrYuD3YRDYdYvH9jNtXY
51,"Teenage Fever",Drake,138326,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo
52,Human,"Rag'n'Bone Man",136989,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
53,"Skepta Interlude",Drake,135816,https://open.spotify.com/track/2dfqS3MRtbLZSZA1IL8xY5
54,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,134725,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
55,Places,"Martin Solveig",131991,https://open.spotify.com/track/6O85MfGECKBqAK2MgSbCaj
56,"Shape of You - Stormzy Remix","Ed Sheeran",131673,https://open.spotify.com/track/2NHSYwGkAvPHzCinY0KwXo
57,"Did You See","J Hus",128439,https://open.spotify.com/track/6DXEZzM4wBa3EOl0NCNSvz
58,Skin,"Rag'n'Bone Man",125360,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf
59,"iSpy (feat. Lil Yachty)",KYLE,124832,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
60,"I Would Like","Zara Larsson",119437,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
61,4422,Drake,117162,https://open.spotify.com/track/2fkeWbM6iqTw7oGHTYm2lw
62,Believer,"Imagine Dragons",116129,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
63,"No More Sad Songs","Little Mix",115819,https://open.spotify.com/track/5ZnJsoJGkQ5K15W7Rcr5JO
64,"One Dance",Drake,112427,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
65,"Save Myself","Ed Sheeran",111780,https://open.spotify.com/track/6TIU9Ehmi6dMzZK73Ym4yj
66,Closer,"The Chainsmokers",111383,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
67,"Say You Won't Let Go","James Arthur",110310,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
68,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)","Calvin Harris",109364,https://open.spotify.com/track/60APt5N2NRaKWf5xzJdzyC
69,"Free Smoke",Drake,109009,https://open.spotify.com/track/05KOgYg8PGeJyyWBPi5ja8
70,Starboy,"The Weeknd",102853,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
71,"I Feel It Coming","The Weeknd",101766,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
72,"Jorja Interlude",Drake,101555,https://open.spotify.com/track/13e6f8t7RKXuxZ0JdaaJRG
73,"How Far I'll Go - From ""Moana""","Alessia Cara",100497,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
74,"No Lie","Sean Paul",99427,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
75,"Best Behaviour",Louisa,94754,https://open.spotify.com/track/2JCxYaz4o7pSXrT1ZMBWOZ
76,"You Want Me (feat. Sadie Ama)","Tom Zanetti",94193,https://open.spotify.com/track/4xX7OsX8XTGWJgRxNNIaFT
77,Congratulations,"Post Malone",92925,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
78,Sacrifices,Drake,87965,https://open.spotify.com/track/0xl1w2q4VLojeXp4JfazPL
79,Sexual,NEIKED,87959,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop
80,"Mr. Brightside","The Killers",85903,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
81,Samantha,Dave,84721,https://open.spotify.com/track/4YLzVD32aMH4qgSsSPtNbl
82,Location,Khalid,83020,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
83,"Do Not Disturb",Drake,80506,https://open.spotify.com/track/2KvHC9z14GSl4YpkNMX384
84,"Shout Out to My Ex","Little Mix",78269,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g
85,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",78144,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
86,Starving,"Hailee Steinfeld",77771,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
