,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",272020,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
2,Starboy,"The Weeknd",209873,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
3,"Say You Won't Let Go","James Arthur",194633,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
4,Sexual,NEIKED,184896,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop
5,"I Would Like","Zara Larsson",182520,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
6,Touch,"Little Mix",178228,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
7,Closer,"The Chainsmokers",175261,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
8,"One Dance",Drake,168014,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
9,"Don't Wanna Know","Maroon 5",166120,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
10,"Black Beatles","Rae Sremmurd",159432,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
11,"Just Hold On","Steve Aoki",157543,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
12,"24K Magic","Bruno Mars",157406,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
13,"Shout Out to My Ex","Little Mix",155842,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g
14,Human,"Rag'n'Bone Man",151988,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
15,"Fake Love",Drake,147038,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
16,"All Night","The Vamps",146632,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
17,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",143010,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
18,"I Feel It Coming","The Weeknd",142029,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
19,"By Your Side","Jonas Blue",133970,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
20,"Let Me Love You","DJ Snake",132605,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
21,"The Mack",Nevada,129970,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
22,"Call On Me - Ryan Riback Extended Remix",Starley,127446,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
23,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,125081,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
24,Starving,"Hailee Steinfeld",115722,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
25,"Side To Side","Ariana Grande",115012,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
26,Mercy,"Shawn Mendes",107965,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
27,"You Want Me (feat. Sadie Ama)","Tom Zanetti",106821,https://open.spotify.com/track/4xX7OsX8XTGWJgRxNNIaFT
28,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",104258,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
29,"Water Under the Bridge",Adele,96486,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
