,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Bande organisée",Kofs,896347,https://open.spotify.com/track/205HNJ73cgpC0LAOnuQiWT
2,"Freeze Raël","Freeze corleone",528131,https://open.spotify.com/track/6DPrYPPGYK218iVIZDix3i
3,"Rap catéchisme","Freeze corleone",363394,https://open.spotify.com/track/2J0AJV5DsKyDuX1qEgJngB
4,"Hors ligne","Freeze corleone",333279,https://open.spotify.com/track/0wUC6Pc1BCRJc1aXbF7yxp
5,"Grand bain",Dadju,324272,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
6,"Macaroni (feat. Ninho)",Leto,315467,https://open.spotify.com/track/4Z9CNGHElj2rLkB8mQdvnA
7,"À la fête",UZI,252165,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
8,"Jolie nana","Aya Nakamura",249721,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm
9,"Scellé part.2","Freeze corleone",245721,https://open.spotify.com/track/5IkofYa6Ac1plKIf6nYkDE
10,Angela,Hatik,245591,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
11,"On sait jamais (feat. Niska)",PLK,242427,https://open.spotify.com/track/216QmkNpU3hIjeZtGocb9B
12,Coco,Wejdene,237482,https://open.spotify.com/track/593oNiMJ6d9PQkaOLOvIDo
13,"My Salsa",Franglish,237445,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
14,"Carbozo 2.0 - Extrait du projet Carbozo 2020",Carbozo,235351,https://open.spotify.com/track/7LFVUDIK2h3quyDMybadon
15,Tarkov,"Freeze corleone",228517,https://open.spotify.com/track/0aSFXdXIOnQz9GTxU4zZ2f
16,"Djomb - Bien ou quoi",Bosh,221587,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
17,"C'est mort",PLK,213821,https://open.spotify.com/track/2N9Ms8Xb9aQw63O5jKKM9b
18,"Stretch 4","Freeze corleone",213271,https://open.spotify.com/track/1EmeUETPQOquxljE27h699
19,"Pilote (feat. Hamza)",PLK,210784,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
20,"Joli bébé",Naza,198030,https://open.spotify.com/track/6ARJHbYGKNatxHVghTkWWp
21,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,190229,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
22,"La meilleure",Hatik,185040,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
23,"Mood (feat. iann dior)",24kGoldn,184980,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
24,Cabeza,OBOY,181106,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
25,"Savage Love (Laxed - Siren Beat)","Jawsh 685",175634,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
26,"N'y pense plus",Tayc,170272,https://open.spotify.com/track/0RUavidTwACAYUoNhAxNNp
