,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"So cosa fare","Capo Plaza",522046,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI
2,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",505187,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
3,JAMBO,"Takagi & Ketra",461449,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
4,"Ostia Lido",J-AX,459333,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
5,"Veleno 7",Gemitaiz,357524,https://open.spotify.com/track/3fV9z98dnQLSIPIMMJXCm7
6,"Dove e quando","Benji & Fede",349056,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
7,"Mambo Salentino",Boomdabash,343401,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
8,"I Don't Care (with Justin Bieber)","Ed Sheeran",297890,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
9,"bad guy","Billie Eilish",276714,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
10,"Una volta ancora (feat. Ana Mena)","Fred De Palma",263440,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa
11,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",248340,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
12,"Con Calma","Daddy Yankee",247151,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
13,"Corazón Morado (feat. Sfera Ebbasta)","Elettra Lamborghini",244973,https://open.spotify.com/track/6stctriNY7UC7KyHcG7ZBH
14,"Someone You Loved","Lewis Capaldi",229254,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
15,"Adan y Eva","Paulo Londra",214490,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
16,Arrogante,Irama,213240,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
17,Playa,"Baby K",202693,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
18,"Te Robaré","Nicky Jam",200686,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
19,"Calma - Remix","Pedro Capó",199664,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
20,Parliamo,Luche,195957,https://open.spotify.com/track/2O2wjjBU0BB0OOA3dCOOfr
21,Lento,"Boro Boro",190912,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
22,"Maradona y Pelé",Thegiornalisti,190035,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
23,Elisir,Tedua,188862,https://open.spotify.com/track/7sbVjYS23l02aoYoUsKSbQ
24,"Piece Of Your Heart",MEDUZA,186136,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
25,"È sempre bello",Coez,179517,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
26,"Old Town Road","Lil Nas X",178113,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
27,"Don't Call Me Up",Mabel,175634,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
28,Domenica,Coez,175239,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
29,"Baila Baila Baila",Ozuna,175168,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
30,"I Love You",Ghali,175100,https://open.spotify.com/track/7GOFNyZcCTwm1SsC5jOFpA
31,"Per Un Milione",Boomdabash,170705,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
32,"Contra La Pared","Sean Paul",163574,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
33,m8nstar,"tha Supreme",162050,https://open.spotify.com/track/5Aw0QmDZJZID69ZcTvEzXI
34,"48H (feat. Sfera Ebbasta)",Izi,160693,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
35,"Taki Taki","Dark Polo Gang",156146,https://open.spotify.com/track/5NF5Y4xv0tnTJFJgrqbA5o
36,Soldi,Mahmood,155293,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
37,Mademoiselle,"Sfera Ebbasta",154351,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
