,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",554893,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
2,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",485183,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
3,"Litrão - Ao Vivo","Matheus & Kauan",449978,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
4,"Rave de Favela (feat. BEAM)","Major Lazer",413304,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
5,"Graveto - Ao Vivo","Marília Mendonça",409827,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
6,SENTADÃO,"PEDRO SAMPAIO",368959,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
7,"Dance Monkey","Tones And I",357521,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
8,"Don't Start Now","Dua Lipa",347814,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,"S de Saudade","Luíza & Maurílio",344629,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
10,"Vem Me Satisfazer","MC Ingryd",341679,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
11,Amoreco,"Simone & Simaria",333443,https://open.spotify.com/track/15Dl8e6gdR0I1IQn0M4SGi
12,"Tudo Ok","Thiaguinho MT",322564,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
13,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",321176,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
14,"Cheirosa - Ao Vivo","Jorge & Mateus",320568,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
15,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",313887,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
16,"Te Prometo",DENNIS,288948,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
17,"3 Batidas - Ao Vivo","Guilherme & Benuto",282806,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
18,"Volta por Baixo - Ao Vivo","Henrique & Juliano",281574,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
19,"Supera - Ao Vivo","Marília Mendonça",280422,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
20,"menina solta","Giulia Be",277736,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
21,"Combatchy (feat. MC Rebecca)",Anitta,272943,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
22,"Mentira - Ao Vivo","Felipe Araújo",268226,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
23,"BALANÇA (feat. Pedro Sampaio)","WC no Beat",258294,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
24,"Carreira Solo - Ao Vivo","Gusttavo Lima",256012,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
25,"Surtada - Remix Brega Funk","Dadá Boladão",254478,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
26,"Tijolão - Ao Vivo","Jorge & Mateus",239405,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
27,Ranking,"Jorge & Mateus",236978,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
28,"Briga Feia - Ao Vivo","Henrique & Juliano",236774,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
