,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Svag,"Victor Leksell",178894,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
2,"Blinding Lights","The Weeknd",152211,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,140945,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
4,Komplicerad,"Miss Li",136786,https://open.spotify.com/track/29nwG4y9NFmN76yfUfc01d
5,"Young & Heartless",Yasin,129708,https://open.spotify.com/track/6t0YIui8b5Jt8oUVOrmujk
6,"Hiphop N RnB",Yasin,123863,https://open.spotify.com/track/5bx4stZRInFwFz40fHDa7h
7,"Roses - Imanbek Remix","SAINt JHN",95518,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
8,"En säng av rosor",Darin,85100,https://open.spotify.com/track/14eKSIRO006SRXYpfoY8HK
9,"Lev nu dö sen","Miss Li",82177,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD
10,"Kanske var vi rätt bra ändå",Newkid,77420,https://open.spotify.com/track/05HKKlHqE1HJ1oIqXpJ7yI
11,"FIENDES FIENDE",1.Cuz,76713,https://open.spotify.com/track/0o2SP0X1mCByQtkNdNGNnn
12,"In Your Eyes","The Weeknd",76524,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
13,"Source Ft Aden",Yasin,72646,https://open.spotify.com/track/6vXi13WQA7ExaAcdTJ26We
14,"Lose Somebody",Kygo,71549,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
15,Someone,Jubël,69871,https://open.spotify.com/track/68zNuCEl9UHTbcBltW2uDv
16,GOOBA,6ix9ine,69149,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
17,"Dance Monkey","Tones And I",66666,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
18,"Shelley - Spotify Studio It's Hits Recording (feat. Simon Ljungman)",GAMMAL,66302,https://open.spotify.com/track/603Kxiz7PagWpTA4AwWQwf
19,Workin,Yasin,65917,https://open.spotify.com/track/67ttkEO235xJmxhQ9tOM1t
20,"Rain On Me (with Ariana Grande)","Lady Gaga",65671,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
21,Sexcigg,Lov1,63517,https://open.spotify.com/track/4GWDWSQiMOVVOFoMSgmids
22,"Det Kommer Bli Bra",Laleh,62188,https://open.spotify.com/track/4gmkulE2YsAwcvKjXjJlH7
23,BLod,Asme,61386,https://open.spotify.com/track/0OxluJtZjsOELNSF3UuiFT
24,"Passa dig","Miriam Bryant",58495,https://open.spotify.com/track/7nHHxCaUfsqeDRfhMDUrA8
25,Shampoo,"Benjamin Ingrosso",57660,https://open.spotify.com/track/6pk6yfxGcMyeIVqW79iZo1
26,"Watermelon Sugar","Harry Styles",57034,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
27,"Toosie Slide",Drake,55837,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
28,Salt,"Ava Max",55086,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
29,"Buzz Light Year",Yasin,54623,https://open.spotify.com/track/45jdzaE7CDUvJoPl3pDvwU
30,"Savage Love (Laxed - Siren Beat)","Jawsh 685",54256,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
31,"Sykepleierinnen (Sykehuset 2020)","El Papi",53807,https://open.spotify.com/track/0OdiOUBYdTUuw4aMGr1oqP
32,"Jag & Du","Ant Wan",53694,https://open.spotify.com/track/3xBeXsxPja17KVm4iL0o06
33,"ily (i love you baby) (feat. Emilee)","Surf Mesa",53062,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
34,"Kings & Queens","Ava Max",52996,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
35,Starkare,"Miss Li",51298,https://open.spotify.com/track/3zXw6rU0S9cOfudFiA6FKm
36,"DIP DIP","Dree Low",51216,https://open.spotify.com/track/1JLzrXRCV1IBnOMdo7cCaM
37,PIPPI,"Dree Low",50905,https://open.spotify.com/track/3ySRhREV5ceozxdk0lPqIe
38,Mirakel,"Kids of revolution",50806,https://open.spotify.com/track/21IFBWRrb0xHProUspYrF2
39,"Rover (feat. DTG)",S1mba,50378,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
40,"Party Girl",StaySolidRocky,49963,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
41,"Break My Heart","Dua Lipa",49065,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
42,Fantasi,"Victor Leksell",49005,https://open.spotify.com/track/5RC553zbEFEkfSSxA0slum
43,"INGEN LEK",Thrife,48834,https://open.spotify.com/track/2CeFj6Y7u9QqUYD6fHihSC
44,"Den Sommaren (feat. Miriam Bryant)",Jireel,48673,https://open.spotify.com/track/55itpd7i3Mb5N7puQw75p5
45,"death bed (coffee for your head)",Powfu,48023,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
46,"Like It Is",Kygo,47408,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
47,"Blueberry Faygo","Lil Mosey",46828,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
