,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Roller,"Apache 207",807252,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo
2,"Dance Monkey","Tones And I",704646,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Genick,Loredana,609860,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH
4,"Kein Plan",Loredana,569054,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU
5,Huracan,Samra,464853,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1
6,Eiskalt,Loredana,359195,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU
7,"UP IN SMOKE",RIN,344916,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS
8,"Zeit steht",Trettmann,331403,https://open.spotify.com/track/22ET3BvBsXcGiwxy1uXPbU
9,"Augen Husky",Olexesh,326865,https://open.spotify.com/track/5prGTLP3EeAVa7UFXkwF4d
10,Señorita,"Shawn Mendes",323346,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
11,Primetime,"Summer Cem",296160,https://open.spotify.com/track/1pUaqU8EUStLTqERPzcp3O
12,gENAuSo,Dardan,264381,https://open.spotify.com/track/5nmVf5dSgH4A25qsev28Mi
13,Tilidin,"Capital Bra",258767,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
14,"Fendi Drip",Luciano,258247,https://open.spotify.com/track/1e9QSdX5uLUw6vbrkZJyXi
15,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",253989,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
16,"Beautiful People (feat. Khalid)","Ed Sheeran",251408,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
17,"Nummer 1","Capital Bra",235410,https://open.spotify.com/track/3drwaFqLSEjqzjNRbjap0R
18,Circles,"Post Malone",228589,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
19,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",227686,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
20,"Junior Neymar","EREN CAN",220508,https://open.spotify.com/track/2y2Y9NYYK9pSqbTIaSxu1X
21,"Vermissen (feat. Henning May)",Juju,220298,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
22,"Jetzt rufst du an",Loredana,219621,https://open.spotify.com/track/46QHfb0an5B7cgHRfuDHas
23,Barcelona,Gringo,219409,https://open.spotify.com/track/7GoQIEDTGyYLKgQv4XGkxO
24,Paradies,Mikael,218424,https://open.spotify.com/track/0KVMii9yiSjh4az2KzAWnl
25,"Run Run Run",Capo,211791,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD
26,"Wieder Lila",Samra,203016,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
27,"Piece Of Your Heart",MEDUZA,201329,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
28,Vendetta,"RAF Camora",200003,https://open.spotify.com/track/28r8yfatcoOTY7ZjqhKaJM
29,"Goodbyes (Feat. Young Thug)","Post Malone",196216,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
30,Lalala,Y2K,194006,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
31,"Kein Problem","Apache 207",192728,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s
32,"Someone You Loved","Lewis Capaldi",190182,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
33,Intro-Résumé,"Miami Yacine",189986,https://open.spotify.com/track/7kQMPnMzK1bykUxmF4QXbV
34,"bad guy","Billie Eilish",189837,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
35,Better,Lena,172525,https://open.spotify.com/track/5Pwu8NkDhEkObPp8TvHMUn
36,"Diamonds (feat. Capital Bra)","Summer Cem",172493,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
37,Instagram,"Dimitri Vegas & Like Mike",171786,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
38,"Bye Bye aka Delicious",Trettmann,169711,https://open.spotify.com/track/5thTifzv6XFkdaQSrV6Pqk
39,Saint-Tropez,"Post Malone",168368,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
40,"Du weißt",Trettmann,167784,https://open.spotify.com/track/0mNUJ3jK7QnbEz0mcPkTlq
41,"Takeaway (feat. Lennon Stella)","The Chainsmokers",167424,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
42,Brillis,"SHIRIN DAVID",162115,https://open.spotify.com/track/0sHeIbgbNzKF8rGspC1FHV
43,Stars,VIZE,161767,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet
44,Hoch,"Tim Bendzko",160099,https://open.spotify.com/track/4SWu9u2dLzmYa8dMieyayQ
45,"FULU$ (feat. Musiye & Blueface)","Farid Bang",160062,https://open.spotify.com/track/6kUyJHjBWQgmZo4WWW4KXt
46,"Verliebt in einen Gangster 2 (feat. Nura)","18 Karat",159642,https://open.spotify.com/track/3idg3BQI5yc5wnfItAgKkT
47,"I Don't Care (with Justin Bieber)","Ed Sheeran",158798,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
48,Ransom,"Lil Tecca",153960,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
49,Yeah,Luciano,152060,https://open.spotify.com/track/0qpJmNY2DvYNj2MeqTHcYY
50,HANA,Loredana,150424,https://open.spotify.com/track/0klloeA8do6cvPgsHgZ1WW
51,"Old Town Road - Remix","Lil Nas X",137576,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
52,Monster,LUM!X,134828,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w
53,"Higher Love",Kygo,130917,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
54,Narcotic,Younotus,126675,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
55,"How Do You Sleep?","Sam Smith",126309,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
56,Nummer,Ufo361,124192,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL
57,Mary,Bausa,122724,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV
58,"Rollerblades (feat. KC Rebell)","Summer Cem",118080,https://open.spotify.com/track/3nTDSbzJoMnqcxWbVVrpza
59,Barrio,Olexesh,117522,https://open.spotify.com/track/76lhP9FyhTDoSvuIZWv2Br
60,China,"Anuel AA",116812,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
61,"Brot nach Hause","Apache 207",115595,https://open.spotify.com/track/5e0bzcsI1khimLSJhddHdS
62,Labyrinth,Loredana,115498,https://open.spotify.com/track/1geogqfmpCymIWX5fD5iBt
63,"All Around The World (La La La)",R3HAB,115221,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
64,High,Sido,112943,https://open.spotify.com/track/406zkeKglOewTtDKfOo7FP
65,"2 Minuten","Apache 207",112864,https://open.spotify.com/track/1u5jYTx2WdptYWYpwqcE9n
66,04:30,Ufo361,111737,https://open.spotify.com/track/4SCM1b1vS70TtNQmO7Lo7B
67,"Hollywood's Bleeding","Post Malone",110818,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
68,"fuck, i'm lonely",Lauv,108494,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
69,"Retro Shirt",Trettmann,108396,https://open.spotify.com/track/3YHs4REANQ6TVDWFsrBaFA
70,"Rescue Me",OneRepublic,107406,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
71,"La Haine",Luciano,105311,https://open.spotify.com/track/1ERXF9U6jJlnhYMHRXSAKG
72,Stolpersteine,Trettmann,104353,https://open.spotify.com/track/5U0xzeW4o26c0bzDxafwQ6
73,"Nicht wie Du",Loredana,102982,https://open.spotify.com/track/2BCmOXG13my90q9qDV0XhJ
74,"500 PS","Bonez MC",102926,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
75,Neptun,"KC Rebell",102731,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
76,"Mad Love",Mabel,101061,https://open.spotify.com/track/0Zp10WiPeEi6EUJZvWcNT9
77,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",100570,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
78,"Hi Babe",Juju,100377,https://open.spotify.com/track/6erIvryBSsAdebNU4a7Mrs
79,Benzin,Olexesh,99497,https://open.spotify.com/track/5K1jztd5hlfmlPIRyVT4jf
80,"Hätten wir sein können",Trettmann,98441,https://open.spotify.com/track/23XgusOb0SLiIMnUKmiB3V
81,Shot,Ufo361,97866,https://open.spotify.com/track/5HaEwK6Oml3ofO2XXSMEsV
82,"The Git Up","Blanco Brown",97381,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
83,Liar,"Camila Cabello",96417,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
84,Suizid,"PA Sports",95423,https://open.spotify.com/track/6c1N7X3dDuHz3GXUHwVcNV
85,Bonbon,Kalazh44,95171,https://open.spotify.com/track/2KIXeJqdCFV3Y7IBJyqnMV
86,Zombie,Samra,94120,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
87,"ON OFF (feat. Maître Gims)","SHIRIN DAVID",93510,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1
