,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",27598,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",22618,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"Me Rehúso","Danny Ocean",21398,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
4,"El Amante","Nicky Jam",17481,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
5,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",16805,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
6,"Otra vez (feat. J Balvin)","Zion & Lennox",13899,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
7,"Reggaetón Lento (Bailemos)",CNCO,12707,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
8,"Chantaje (feat. Maluma)",Shakira,11183,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
9,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",10413,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
10,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,10262,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
11,"La Rompe Corazones","Daddy Yankee",10211,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
12,Vacaciones,Wisin,9742,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
13,"Sigo Extrañándote","J Balvin",9728,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8
14,"Me llamas (feat. Maluma) - Remix","Piso 21",9359,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
15,Safari,"J Balvin",9241,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
