,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Te Boté - Remix","Nio Garcia",27257,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
2,"La player (Bandolera)","Zion & Lennox",16220,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
3,X,"Nicky Jam",15571,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
4,"Me Niego (feat. Ozuna & Wisin)",Reik,15296,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
5,"Te Amo","Piso 21",14986,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
6,"Nena Maldicion (feat. Lenny Tavarez)","Paulo Londra",14526,https://open.spotify.com/track/3TnhQSRwT3AVMdXw5JPq0x
7,Unica,Ozuna,14423,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
8,"Síguelo Bailando",Ozuna,14127,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
9,"Sin Pijama","Becky G",13192,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
10,"I Like It","Cardi B",13083,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,"Madura (feat. Bad Bunny)",Cosculluela,11075,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
12,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",10627,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
13,"No Hay Nadie Más","Sebastian Yatra",10424,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
14,"Por Perro","Sebastian Yatra",10213,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
15,"One Kiss (with Dua Lipa)","Calvin Harris",10056,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
16,"Jocelyn Flores",XXXTENTACION,10023,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
17,SAD!,XXXTENTACION,9549,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
