,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,DÁKITI,"Bad Bunny",650422,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
2,"LA NOCHE DE ANOCHE","Bad Bunny",517487,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
3,"Tú Me Dejaste De Querer","C. Tangana",503508,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
4,BICHOTA,"KAROL G",371459,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
5,"La Nota","Manuel Turizo",323182,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
6,"Hecha Pa' Mi",Boza,275486,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
7,"Chica Ideal","Sebastian Yatra",271100,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
8,"TE MUDASTE","Bad Bunny",261335,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
9,"A Un Paso De La Luna","Ana Mena",259694,https://open.spotify.com/track/7ql2RUmAmj36tkMUNWo7MT
10,"11 RAZONES",Aitana,252646,https://open.spotify.com/track/4qEHMJyER7OntYTtPsIT1W
11,"Blin Blin","Bad Gyal",244607,https://open.spotify.com/track/5u5S7D8NaQzyKkdU4duHJR
12,Problemas,"Paris Boy",241974,https://open.spotify.com/track/2aQJOc2QUTdQl1J2Z9VxYO
13,"YO VISTO ASÍ","Bad Bunny",239379,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ
14,"Vida de Rico",Camilo,232424,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
15,"La Luz",Sech,225982,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
16,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,220595,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
17,"Mi Niña",Wisin,219301,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
18,"CORAZÓN SIN VIDA",Aitana,215778,https://open.spotify.com/track/4yWFdN9K3CgzPfMltDZ8Cj
19,Motorola,Morad,214087,https://open.spotify.com/track/3XkPX66UVP2FhtnvJBzpl1
20,"– (MENOS)",Aitana,209901,https://open.spotify.com/track/0Z2cPVHF1qwpfpAnSxOvnu
21,"CUANDO TE FUISTE",Aitana,203311,https://open.spotify.com/track/3vrslkAmBQ4mvqfOX1Xc6Q
22,Despeinada,Ozuna,201211,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
23,Reloj,"Rauw Alejandro",199703,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
24,"Demasiadas Mujeres","C. Tangana",197477,https://open.spotify.com/track/2iUz95Osgl4fFZbNJ0xuoD
25,Polvo,"Nicky Jam",196235,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
26,"Qué Le Voy a Hacer",Skechi,190799,https://open.spotify.com/track/5K4T7KJlGKoiwKA2nuQCjy
27,"Del Mar",Ozuna,190322,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
28,"Una Locura",Ozuna,189996,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
29,"Relación - Remix",Sech,185986,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
30,"+ (MÁS)",Aitana,185082,https://open.spotify.com/track/1MXzojJav1N4cREWTFm1iZ
31,Hawái,Maluma,182779,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
32,"Fake Capo (Remix)","Karetta el Gucci",179587,https://open.spotify.com/track/2HhmZirVUVPo4wWCgUU70P
33,BEBÉ,Camilo,179340,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
34,"NO TE HAS IDO Y YA TE EXTRAÑO",Aitana,178586,https://open.spotify.com/track/5XJIXRAM4ivaOitRM4NuE4
35,ESTUPIDEZ,Aitana,173166,https://open.spotify.com/track/2La58UY7zeXryNx0g6GIG2
36,"De Cora <3","Rauw Alejandro",169129,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
37,"Yo No Voy",Morad,167138,https://open.spotify.com/track/2tuL5CiDgPwwJXTFxUlfpX
38,"Entre tú y yo","Chema Rivas",160206,https://open.spotify.com/track/2nleoafEjZ3h1NUtkz6i1X
39,Bonita,Jeeiph,155085,https://open.spotify.com/track/7EUvcSFkyVB73zrblhQmEL
40,"La Tóxica",Farruko,154294,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
41,"La Tirita","Belén Aguilera",153580,https://open.spotify.com/track/2ack8D0tjC7mzdDOg7ikQ5
42,Tussi,Arcangel,151544,https://open.spotify.com/track/3pnpENd2PXAKuetjLIylEr
43,"Tattoo - Remix with Camilo","Rauw Alejandro",151043,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
