,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,GOOBA,6ix9ine,4368,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
2,"TROLLZ (with Nicki Minaj)",6ix9ine,3920,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
3,"THE SCOTTS","THE SCOTTS",3333,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
4,"Blinding Lights","The Weeknd",3223,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,"Roses - Imanbek Remix","SAINt JHN",3034,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,"100 zhivota",Galena,2821,https://open.spotify.com/track/2rFZhVHWOwDxAy59qLUzLy
7,"Toosie Slide",Drake,2518,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
8,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,2440,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
9,Toi,Danna,2353,https://open.spotify.com/track/2C6ij9W4mmv0IYtX8L6ErW
10,"GPS-A feat. Tedi Aleksandrova",Dessita,2343,https://open.spotify.com/track/5oqf078enQDAmnC3yspLMm
11,"The Box","Roddy Ricch",2325,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
12,"Watermelon Sugar","Harry Styles",2245,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
13,"HIGHEST IN THE ROOM","Travis Scott",2231,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
14,"SICKO MODE","Travis Scott",2125,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
15,"Rain On Me (with Ariana Grande)","Lady Gaga",2099,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
16,"Blueberry Faygo","Lil Mosey",1997,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
17,"Break My Heart","Dua Lipa",1976,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
18,Вивалди,"Boro Purvi",1958,https://open.spotify.com/track/0dLjHWPtD8tOLw7Y3i5xJM
19,goosebumps,"Travis Scott",1921,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
20,"Breaking Me",Topic,1920,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
21,"Life Is Good (feat. Drake)",Future,1915,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
22,"Party Girl",StaySolidRocky,1913,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
23,"TKN (feat. Travis Scott)",ROSALÍA,1852,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
24,"WHATS POPPIN","Jack Harlow",1812,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
25,"Don't Start Now","Dua Lipa",1765,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
26,"Всекиму своето",FYRE,1662,https://open.spotify.com/track/1qMBSRGp0Gu2DwmCx4t2LG
27,"Наливай ми feat. D3MO","Billy Hlapeto",1622,https://open.spotify.com/track/2VLkqMSEuj10HushVQ93jD
28,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",1573,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
29,"Godzilla (feat. Juice WRLD)",Eminem,1468,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
30,Falling,"Trevor Daniel",1467,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
31,"Sour Candy (with BLACKPINK)","Lady Gaga",1425,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
32,"OUT WEST (feat. Young Thug)",JACKBOYS,1392,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
33,"Dance Monkey","Tones And I",1351,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
34,"After Party","Don Toliver",1344,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
35,"ily (i love you baby) (feat. Emilee)","Surf Mesa",1307,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
36,"Don Omar","EMIL TRF",1282,https://open.spotify.com/track/4LV5CeYwDfW5fEIovzQKLi
37,"death bed (coffee for your head)",Powfu,1274,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
38,Supalonely,BENEE,1252,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
