,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Go Gettas",andrei,9052,https://open.spotify.com/track/6GiTUiS0A8ORsZesaOSwj2
2,"Roses - Imanbek Remix","SAINt JHN",9005,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"THE SCOTTS","THE SCOTTS",8232,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
4,"TROLLZ (with Nicki Minaj)",6ix9ine,7801,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
5,"Blinding Lights","The Weeknd",7695,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
6,GOOBA,6ix9ine,7573,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
7,"HIGHEST IN THE ROOM","Travis Scott",6896,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
8,"Toosie Slide",Drake,6843,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
9,Stai,"Killa Fonic",6421,https://open.spotify.com/track/6PPU2L6XRr9njn7GnLkAT7
10,"The Box","Roddy Ricch",5807,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
11,goosebumps,"Travis Scott",5772,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
12,"TKN (feat. Travis Scott)",ROSALÍA,5743,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
13,"Breaking Me",Topic,5677,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
14,"SICKO MODE","Travis Scott",5619,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
15,"Blueberry Faygo","Lil Mosey",5615,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
16,"Party Girl",StaySolidRocky,5500,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
17,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,5382,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
18,"Watermelon Sugar","Harry Styles",5030,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
19,"Life Is Good (feat. Drake)",Future,4933,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
20,"Pala Mande",Azteca,4822,https://open.spotify.com/track/4li3bu2BbCyLJVrXIJnkgg
21,"WHATS POPPIN","Jack Harlow",4753,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
22,"Miami Bici","Killa Fonic",4640,https://open.spotify.com/track/3x36ydx3x5LtlQLQUESjtl
23,"Arde-ma Baby","Alex Velea",4393,https://open.spotify.com/track/0rfa9454z45KqBj4HpliwH
24,"Don't Start Now","Dua Lipa",4292,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
25,Falling,"Trevor Daniel",4173,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
26,"Dragostea Ta",Nane,4149,https://open.spotify.com/track/2ZhMraqx6eOMFMb9gtzkCj
27,"Rain On Me (with Ariana Grande)","Lady Gaga",4138,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
28,"Break My Heart","Dua Lipa",4128,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
29,"ily (i love you baby) (feat. Emilee)","Surf Mesa",4123,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
30,Dior,"Marko Glass",4114,https://open.spotify.com/track/2uYtcnrTxmHcH98YLAOOWh
31,"After Party","Don Toliver",4106,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
32,"Sigur Dar Incet",Ian,4037,https://open.spotify.com/track/60sBlyutMbe8Qbta5EPd7o
