,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Con Calma","Daddy Yankee",721224,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
2,HP,Maluma,587472,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
3,"Calma - Remix","Pedro Capó",520196,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
4,"Te Vi","Piso 21",519929,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
5,Secreto,"Anuel AA",494966,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
6,"Pa Mí - Remix",Dalex,424128,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
7,Desconocidos,"Mau y Ricky",420135,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
8,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",405131,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
9,"Baila Baila Baila",Ozuna,366842,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
10,"Un Año","Sebastian Yatra",357377,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
11,"Adan y Eva","Paulo Londra",329429,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
12,"Ella Quiere Beber - Remix","Anuel AA",308405,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
13,Rebota,Guaynaa,293003,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE
14,"7 rings","Ariana Grande",286850,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
15,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",276039,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
16,Sola,"Manuel Turizo",264748,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
17,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",261016,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
18,"Ni Gucci Ni Prada","Kenny Man",255592,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
