,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,85778,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"WAP (feat. Megan Thee Stallion)","Cardi B",81613,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,"Head & Heart (feat. MNEK)","Joel Corry",70256,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
4,Giants,"Dermot Kennedy",46732,https://open.spotify.com/track/43CHdbHYdcbUWP10UFKyZ7
5,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,42587,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,"Savage Love (Laxed - Siren Beat)","Jawsh 685",38335,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
7,"Watermelon Sugar","Harry Styles",37709,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
8,"Come & Go (with Marshmello)","Juice WRLD",37565,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
9,"Laugh Now Cry Later (feat. Lil Durk)",Drake,34538,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
10,"you broke me first","Tate McRae",33745,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
11,"Breaking Me",Topic,33529,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
12,"Ain't It Different (feat. AJ Tracey & Stormzy)","Headie One",32191,https://open.spotify.com/track/6NJfIydBMYrXvlaXsFxmc8
13,"Lighter (feat. KSI)","Nathan Dawe",32002,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
14,"Mood Swings (feat. Lil Tjay)","Pop Smoke",28683,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
15,"Rain On Me (with Ariana Grande)","Lady Gaga",28077,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
16,"Take You Dancing","Jason Derulo",27899,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
17,"Blinding Lights","The Weeknd",27822,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
18,Heather,"Conan Gray",26201,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
