,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Chantaje (feat. Maluma)",Shakira,395069,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
2,"Reggaetón Lento (Bailemos)",CNCO,336760,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
3,"Vente Pa' Ca (feat. Maluma)","Ricky Martin",300392,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
4,Safari,"J Balvin",283184,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
5,"Otra vez (feat. J Balvin)","Zion & Lennox",254484,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
6,"La Bicicleta","Carlos Vives",224828,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
7,Traicionera,"Sebastian Yatra",224723,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
8,Closer,"The Chainsmokers",195640,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
9,"Shaky Shaky","Daddy Yankee",192534,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf
10,Starboy,"The Weeknd",184402,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
11,"Let Me Love You","DJ Snake",182918,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
12,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,179480,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
13,"24K Magic","Bruno Mars",164003,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
14,"Don't Wanna Know","Maroon 5",163050,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
15,"Adiós Amor","Christian Nodal",152862,https://open.spotify.com/track/3OQXAp3uGQvkPi4DAMaM5p
16,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",149640,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
17,"Me llamas (feat. Maluma) - Remix","Piso 21",145553,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
18,"DUELE EL CORAZON (feat. Wisin)","Enrique Iglesias",144146,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
19,"Borro Cassette",Maluma,141380,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
20,"Dile Que Tu Me Quieres",Ozuna,134333,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o
21,"Andas En Mi Cabeza","Chino & Nacho",131939,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF
22,"I Feel It Coming","The Weeknd",129725,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
