,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",53213,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"It Ain't Me (with Selena Gomez)",Kygo,32381,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
3,"You Don't Know Me - Radio Edit","Jax Jones",30156,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
4,"Something Just Like This","The Chainsmokers",29217,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
5,Habiba,Boef,26744,https://open.spotify.com/track/6G41AeVgQkpvEbTxN5fNkW
6,Passionfruit,Drake,25405,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
7,"That's What I Like","Bruno Mars",24566,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
8,Weak,AJR,24491,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
9,"Stay (with Alessia Cara)",Zedd,23765,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
10,Paris,"The Chainsmokers",22915,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
11,"All Or Nothing (feat. Axel Ehnström)","Lost Frequencies",22783,https://open.spotify.com/track/11pNf8SA2U3PXzLca8BFt6
12,"Scared to Be Lonely","Martin Garrix",22217,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
13,"Galway Girl","Ed Sheeran",21782,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
14,Issues,"Julia Michaels",21722,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
15,"Symphony (feat. Zara Larsson)","Clean Bandit",21563,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
16,"Mask Off",Future,20793,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
17,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,20670,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
18,"Call On Me - Ryan Riback Extended Remix",Starley,19948,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
19,Pompen,"Kraantje Pappie",18863,https://open.spotify.com/track/3B23etXBXxq1aCmFB8dby9
20,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",18362,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
21,"Ziet Em Duun","Van Echelpoel",18259,https://open.spotify.com/track/6WBPdOrzwCo3AXg2kGGD7x
22,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",17904,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
23,Salam,Boef,17330,https://open.spotify.com/track/5zhTxSctAPGFmXSZ7RPmxG
24,"Castle on the Hill","Ed Sheeran",17044,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
25,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",16385,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
26,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",15971,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
27,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",15926,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
28,"Chained To The Rhythm","Katy Perry",15666,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
29,"Slapend Rijk",Boef,15548,https://open.spotify.com/track/3PiDnD8RhPrlmzMpAgF9xK
30,"Solo Dance","Martin Jensen",15272,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
31,"I Feel It Coming","The Weeknd",14646,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
32,Cold,"Maroon 5",14557,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
33,"How Far I'll Go - From ""Moana""","Alessia Cara",13044,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
34,Tuesday,"Burak Yeter",12810,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
35,Believer,"Imagine Dragons",12712,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
36,HUMBLE.,"Kendrick Lamar",12679,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
37,"Selfish (feat. Rihanna)",Future,12433,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
38,"Green Light",Lorde,12294,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
39,Closer,"The Chainsmokers",11814,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
40,"September Song","JP Cooper",11749,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
41,"Say You Won't Let Go","James Arthur",11416,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
42,"Ik Ga Weg",Boef,11357,https://open.spotify.com/track/7LQtFOR1rnk9T8cKtByX7k
43,"Sunset Lover","Petit Biscuit",10180,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
