,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Corazón,Maluma,405437,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
2,Criminal,"Natti Natasha",386467,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
3,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",366198,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
4,"Se Preparó",Ozuna,312419,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
5,Sensualidad,"Bad Bunny",311065,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
6,"Échame La Culpa","Luis Fonsi",285511,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
7,Bella,Wolfine,281177,https://open.spotify.com/track/1Ft13La2daEGqz5yWJC7lx
8,Downtown,Anitta,269989,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
9,Mayores,"Becky G",262297,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
10,"Me Rehúso","Danny Ocean",259871,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
11,"Perro Fiel (feat. Nicky Jam)",Shakira,249002,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
12,"Que Va","Alex Sensation",239672,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
13,SUTRA,"Sebastian Yatra",228776,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5
14,Bonita,"J Balvin",226100,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
15,"Robarte un Beso","Carlos Vives",205964,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
16,"Una Lady Como Tú","Manuel Turizo",201954,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
17,"GPS (feat. French Montana)",Maluma,200159,https://open.spotify.com/track/3t6j6WNv2OSn6qm5Vxynub
18,"Báilame - Remix",Nacho,186337,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
19,"3 A.M.","Jesse & Joy",182990,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
