,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Svag,"Victor Leksell",135448,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
2,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,89209,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
3,"Blinding Lights","The Weeknd",84652,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,FREDAG,"Staysman & Lazz",74437,https://open.spotify.com/track/7CrzOLGSbr4PFi9F9PNcJ4
5,"Sykepleierinnen (Sykehuset 2020)","El Papi",73771,https://open.spotify.com/track/0OdiOUBYdTUuw4aMGr1oqP
6,"Lose Somebody",Kygo,70328,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
7,"Savage Love (Laxed - Siren Beat)","Jawsh 685",70126,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
8,"Watermelon Sugar","Harry Styles",66317,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
9,"Deg Eller Ingenting",TIX,65152,https://open.spotify.com/track/6zSB7W0XzqjlGpuiuuvMQk
10,"Roses - Imanbek Remix","SAINt JHN",64264,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
11,"In Your Eyes","The Weeknd",59489,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
12,Somebody,Dagny,58683,https://open.spotify.com/track/5ZBKXaiKksaMq07XSnyOQ4
13,"Dance Dance Dance","Astrid S",56108,https://open.spotify.com/track/3hMgyGBkNb9Ah1rDzlELIK
14,"Kaller På Deg",TIX,53448,https://open.spotify.com/track/0lnksmEu1sa7t16YwhIP10
15,"Kings & Queens","Ava Max",52849,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
16,"ily (i love you baby) (feat. Emilee)","Surf Mesa",52664,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
17,"Hvis verden","Chris Holsten",51625,https://open.spotify.com/track/3quis1aFmQ0tlDbbq3RPOx
18,"Rain On Me (with Ariana Grande)","Lady Gaga",50959,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
19,"Breaking Me",Topic,49970,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
20,GOOBA,6ix9ine,49409,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
21,Karantene,TIX,48956,https://open.spotify.com/track/6sMMfGxa9tB59dMEjEJ4nC
22,"Vi tar det igjen neste år",Kuselofte,48484,https://open.spotify.com/track/0xwR5vB4PYsfBgWhTSXpXV
23,"Dance Monkey","Tones And I",44876,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
24,Midsommarnatt,"El Papi",43173,https://open.spotify.com/track/46SPeM6PH7euQbb1npKzwY
25,"Break My Heart","Dua Lipa",42792,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
26,"Broken Glass",Kygo,42352,https://open.spotify.com/track/78ldtCaBRJVp2i91B715L0
27,"End of Time",K-391,42325,https://open.spotify.com/track/67O8CWXxPsfz8orZVGMQwf
