,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Starboy,"The Weeknd",139175,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
2,Closer,"The Chainsmokers",128481,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
3,"Fake Love",Drake,118532,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
4,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,100524,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
5,"One Dance",Drake,90257,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
6,"Black Beatles","Rae Sremmurd",90233,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
7,"Let Me Love You","DJ Snake",89982,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
8,"I Feel It Coming","The Weeknd",83442,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
9,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,78503,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
10,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",76004,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
11,"Don't Wanna Know","Maroon 5",72533,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
12,"24K Magic","Bruno Mars",71229,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
13,"In the Name of Love","Martin Garrix",68840,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
14,"Bad Things (with Camila Cabello)","Machine Gun Kelly",65690,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
15,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",62975,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
16,"Side To Side","Ariana Grande",62558,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
17,"Call On Me - Ryan Riback Extended Remix",Starley,61220,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
18,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",60993,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
19,Starving,"Hailee Steinfeld",60245,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
20,"Say You Won't Let Go","James Arthur",59898,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
21,"All We Know","The Chainsmokers",55174,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
22,"The Greatest (feat. Kendrick Lamar)",Sia,55032,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
23,"Love Me Now","John Legend",54705,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
24,"Party Monster","The Weeknd",54353,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
25,"Too Good",Drake,54237,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
26,"Don't Let Me Down (feat. Daya)","The Chainsmokers",53173,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
27,"Just Hold On","Steve Aoki",53023,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
28,"Cheap Thrills",Sia,51172,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
29,Caroline,Aminé,50912,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc
30,"Treat You Better","Shawn Mendes",50567,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
31,"Now and Later","Sage The Gemini",50460,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS
32,"Bounce Back","Big Sean",49868,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
33,"This Is What You Came For (feat. Rihanna)","Calvin Harris",49859,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
34,Heathens,"Twenty One Pilots",49740,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
35,"My Way","Calvin Harris",48453,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
36,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",48050,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
37,"All Time Low","Jon Bellion",47736,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
38,"Scars To Your Beautiful","Alessia Cara",47206,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
39,"Deja Vu","J. Cole",45471,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ
40,"Into You","Ariana Grande",45059,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
41,"The Mack",Nevada,44607,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
42,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",44425,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
43,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony",42432,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
44,Mercy,"Shawn Mendes",42296,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
45,"All Night","The Vamps",42295,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
46,Sneakin’,Drake,40930,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W
47,"X (feat. Future)","21 Savage",40767,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
48,Controlla,Drake,40453,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa
49,"Sunset Lover","Petit Biscuit",40273,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
50,OOOUUU,"Young M.A",39542,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL
51,Panda,Desiigner,39097,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
52,"Trust Nobody (feat. Selena Gomez & Tory Lanez)","Cashmere Cat",38380,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu
53,"Chill Bill (feat. J. Davi$ & Spooks)","Rob $tone",38341,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
54,Sidewalks,"The Weeknd",38276,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko
55,"How Far I'll Go - From ""Moana""","Alessia Cara",37545,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
56,Work,Rihanna,36837,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
57,Jumpman,Drake,36713,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
58,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",36161,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
59,"Love Yourself","Justin Bieber",35364,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
60,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",35183,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
61,Gold,Kiiara,35058,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr
62,"Water Under the Bridge",Adele,34782,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
63,"No Heart","21 Savage",34538,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO
64,"Needed Me",Rihanna,34252,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
65,"Cake By The Ocean",DNCE,33676,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
66,"Six Feet Under","The Weeknd",33643,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY
67,"By Your Side","Jonas Blue",33438,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
68,"Steady 1234 (feat. Jasmine Thompson & Skizzy Mars)",Vice,32915,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA
69,"Not Going Home (feat. Gia Koka)",DVBBS,32578,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61
70,"I Would Like","Zara Larsson",32407,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
71,"Juju on That Beat (TZ Anthem)","Zay Hilfigerrr",32149,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd
72,Sorry,"Justin Bieber",31945,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
73,"No Role Modelz","J. Cole",31437,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
74,"Stressed Out","Twenty One Pilots",30924,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
75,"Send My Love (To Your New Lover)",Adele,30795,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb
76,Ride,"Twenty One Pilots",30684,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
77,"Lot to Learn","Luke Christopher",30240,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2
78,Weak,AJR,30221,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
79,"Shed a Light","Robin Schulz",30111,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
80,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",30010,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
81,Reminder,"The Weeknd",29750,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
82,"Make Me (Cry)","Noah Cyrus",29327,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
83,"pick up the phone","Young Thug",29179,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
84,"Lean On (feat. MØ & DJ Snake)","Major Lazer",28983,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
85,"Lighthouse - Andrelli Remix","Hearts & Colors",28761,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo
86,"What Do You Mean?","Justin Bieber",28647,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
87,"Low Life (feat. The Weeknd)",Future,28644,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
88,"Fast Car","Jonas Blue",28383,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
89,Light,"San Holo",28270,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn
90,"Hymn for the Weekend - Seeb Remix",Coldplay,28084,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
91,Capsize,FRENSHIP,27764,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco
92,"Chantaje (feat. Maluma)",Shakira,27607,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
93,"Me, Myself & I",G-Eazy,27519,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
