,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Adan y Eva","Paulo Londra",459334,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",276027,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,"MIA (feat. Drake)","Bad Bunny",253675,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
4,"Cuando Te Besé","Becky G",228280,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
5,"Sin Culpa (feat. DrefQuila)",Duki,225103,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
6,"Me Vas a Extrañar - En Vivo","Damas Gratis",220717,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW
7,"Calma - Remix","Pedro Capó",216068,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
8,"Ya No Tiene Novio","Sebastian Yatra",213904,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
9,"Me Voy",Rombai,190639,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf
10,Adictiva,"Daddy Yankee",179422,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
11,Reggaeton,"J Balvin",174579,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
12,"Vaina Loca",Ozuna,172648,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
13,Desconocidos,"Mau y Ricky",166010,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
14,"No Te Creas Tan Importante - En Vivo","Damas Gratis",151861,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk
15,Imposible,"Luis Fonsi",149206,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
16,"Ella Quiere Beber - Remix","Anuel AA",146736,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
17,"Amigos Con Derechos",Reik,144738,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
18,BEBE,6ix9ine,136959,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
19,"Mala Mía",Maluma,128307,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
20,Bubalu,"Becky G",119259,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
21,"Chica Paranormal","Paulo Londra",114614,https://open.spotify.com/track/7zAGi1cps7yYhAajGXlFTH
22,"Sin Pijama","Becky G",113110,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
23,"Tan Bien (feat. Agus Padilla)","Lit Killah",108872,https://open.spotify.com/track/43Q1jBoHh3pQkh3Oy7TA1g
24,"Puntos Suspensivos","Piso 21",101809,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
25,PPP,"Kevin Roldan",94611,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
26,"Te Boté - Remix","Nio Garcia",93745,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
27,"No Es Justo","J Balvin",93603,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
28,Amanece,"Anuel AA",92864,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
29,Culpables,"KAROL G",90743,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
30,"No Me Acuerdo",Thalia,88595,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
31,"Asesina - Remix",Brytiago,82073,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
32,"Ella es una G",C.R.O,81893,https://open.spotify.com/track/1uARbfg2RXPtyr6sqVQUif
33,"Quiero Volver",TINI,80657,https://open.spotify.com/track/5NrIX1ozc9LGt19ISgPDIY
34,"Leña para el Carbón","DJ Alex",78627,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ
35,Árabe,Papichamp,77519,https://open.spotify.com/track/58qmrrvUkA09szrox83VDp
36,Créeme,"KAROL G",76829,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
37,"thank u, next","Ariana Grande",75966,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
38,"Luz Apaga",Ozuna,74592,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
39,Clandestino,Shakira,71381,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
40,"Si Te Vas","Lit Killah",69504,https://open.spotify.com/track/5VsHkOtg0Llpa6mTGZhp5e
41,"Solo de Mi","Bad Bunny",68838,https://open.spotify.com/track/5YOkA7qd2983FtBQnP8sYx
42,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",68517,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X
43,"No Me Llores",Duki,68423,https://open.spotify.com/track/4DNzemGNnckcJSr8DVk8Uj
44,"Quiere Beber","Anuel AA",68034,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
45,"Mi Cama - Remix","KAROL G",66772,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
46,"Duro y Suave","Leslie Grace",65031,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
47,Hipócrita,"Anuel AA",62868,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
48,Bye,Ecko,60700,https://open.spotify.com/track/0TYtHWzASro5sMrV1UvpUC
