,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Calma - Remix","Pedro Capó",36323,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
2,"Adan y Eva","Paulo Londra",30656,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",24060,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,"MIA (feat. Drake)","Bad Bunny",22190,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
5,Desconocidos,"Mau y Ricky",19035,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
6,"Vaina Loca",Ozuna,17037,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
7,"Ella Quiere Beber - Remix","Anuel AA",17005,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
8,"Cuando Te Besé","Becky G",14889,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
9,Bubalu,"Becky G",14632,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
10,BEBE,6ix9ine,13266,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
11,Ibiza,Ozuna,12594,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
12,"Quiere Beber","Anuel AA",12388,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
13,"thank u, next","Ariana Grande",12074,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
14,"Puntos Suspensivos","Piso 21",11263,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
15,"Ni Gucci Ni Prada","Kenny Man",11258,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
16,Imposible,"Luis Fonsi",10918,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
17,Culpables,"KAROL G",10803,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
18,"Te Boté - Remix","Nio Garcia",10551,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
19,"Ya No Tiene Novio","Sebastian Yatra",10507,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
20,"Amigos Con Derechos",Reik,10355,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
21,"Bohemian Rhapsody - Remastered 2011",Queen,10073,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
22,"La player (Bandolera)","Zion & Lennox",9071,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
23,Adictiva,"Daddy Yankee",8918,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
24,"No Es Justo","J Balvin",8739,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
25,"Solo de Mi","Bad Bunny",8437,https://open.spotify.com/track/5YOkA7qd2983FtBQnP8sYx
26,"Asesina - Remix",Brytiago,8384,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
27,Créeme,"KAROL G",8048,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
28,PPP,"Kevin Roldan",7768,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
29,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",7491,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
30,Amanece,"Anuel AA",7210,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
31,"Luz Apaga",Ozuna,7128,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
32,Hipócrita,"Anuel AA",7116,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
33,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",7089,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X
34,Reggaeton,"J Balvin",6984,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
35,"Another One Bites The Dust - Remastered 2011",Queen,6823,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
36,Culpables,"Manuel Turizo",6782,https://open.spotify.com/track/3RD0PGolM0mETGHaprwgMn
37,Sola,"Manuel Turizo",6677,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
38,"Mala Mía",Maluma,6677,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
39,"Girls Like You (feat. Cardi B)","Maroon 5",6521,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
40,"Me Rehúso","Danny Ocean",6468,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
41,"Te Amo","Piso 21",6393,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
42,"I Like It","Cardi B",6315,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
43,"Estamos Bien","Bad Bunny",6189,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
44,"No Me Acuerdo",Thalia,6031,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
45,"SICKO MODE","Travis Scott",5993,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
46,"Sin Pijama","Becky G",5950,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
47,"Shape of You","Ed Sheeran",5944,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
48,Happier,Marshmello,5899,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
49,Asesina,Brytiago,5544,https://open.spotify.com/track/2QgWkYJqvjzsAd8Sh8HlH7
50,Believer,"Imagine Dragons",5525,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
51,"Toda - Remix","Alex Rose",5283,https://open.spotify.com/track/0QFTjMGHWo7joBA5CUlIpd
52,Déjalo,Nacho,5172,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
53,"Chica Paranormal","Paulo Londra",4955,https://open.spotify.com/track/7zAGi1cps7yYhAajGXlFTH
54,"Adiós Amor","Christian Nodal",4865,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
55,"Síguelo Bailando",Ozuna,4838,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
56,Devuelveme,Ozuna,4820,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7
57,"Under Pressure - Remastered 2011",Queen,4816,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
58,"All I Want for Christmas Is You","Mariah Carey",4809,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
59,"Se Preparó",Ozuna,4808,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
60,"Me Niego (feat. Ozuna & Wisin)",Reik,4743,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
61,"Somebody To Love - Remastered 2011",Queen,4604,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
62,"A Solas - Remix",Lunay,4585,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
63,"Madura (feat. Bad Bunny)",Cosculluela,4512,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
64,Unica,Ozuna,4479,https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A
65,Mocca,"Lalo Ebratt",4420,https://open.spotify.com/track/0NKoPGc72yUKTIneVhFfg1
66,X,"Nicky Jam",4341,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
67,"Quiero Repetir",Ozuna,4332,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
68,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",4291,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
69,"Mocca - Remix","Lalo Ebratt",4241,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA
70,"Te Vi","Piso 21",4116,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
71,Criminal,"Natti Natasha",4112,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
72,"Epa Wei","Danny Ocean",4098,https://open.spotify.com/track/2QmsKag0YaqhAbpR9Nwmpn
73,"Otra vez (feat. J Balvin)","Zion & Lennox",4084,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
74,"No Hay Nadie Más","Sebastian Yatra",4084,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
75,"Don't Stop Me Now - Remastered 2011",Queen,4083,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
76,"Una Lady Como Tú","Manuel Turizo",4065,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
77,"Without Me",Halsey,4056,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
78,MALA,6ix9ine,4052,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
79,"Por Perro","Sebastian Yatra",4039,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
80,"La Modelo",Ozuna,4035,https://open.spotify.com/track/2SbzdGpOKlH3HIAGTWTbwU
81,Brindemos,"Anuel AA",4026,https://open.spotify.com/track/7LeQ55Z5jPBB0ggYJtAiYO
82,"Escápate Conmigo (feat. Ozuna)",Wisin,4009,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
83,"Play Tune (So so So) [Radio Edit]","Dj Coss",4008,https://open.spotify.com/track/1MB6CjaR3z8YA3yIo4HdFv
84,"One Kiss (with Dua Lipa)","Calvin Harris",3983,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
85,"In My Feelings",Drake,3966,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
86,imagine,"Ariana Grande",3953,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
87,"Robarte un Beso","Carlos Vives",3939,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
88,"God's Plan",Drake,3935,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
89,Ponle,Rvssian,3932,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
90,Perfect,"Ed Sheeran",3878,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
91,"rockstar (feat. 21 Savage)","Post Malone",3875,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
92,"Está Rico","Marc Anthony",3853,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
93,"We Will Rock You - Remastered",Queen,3853,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
94,"Cuando Nadie Ve",Morat,3824,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
95,"New Rules","Dua Lipa",3765,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
96,"Cómo Te Voy A Olvidar","Los Ángeles Azules",3728,https://open.spotify.com/track/51dNexiESqcJLsGLrmg1Nv
97,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,3710,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
98,Esperándote,"Manuel Turizo",3704,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
99,Solita,Ozuna,3635,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
100,"Loca Remix",KHEA,3624,https://open.spotify.com/track/2CRbiMK0W14l71SpDKqKZM
101,Dembow,"Danny Ocean",3565,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
102,IDGAF,"Dua Lipa",3563,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
103,"So High","Mr. Vegas",3551,https://open.spotify.com/track/41Q5dO5UhYF7ufAZ9wbWHa
104,Callao,"Wisin & Yandel",3534,https://open.spotify.com/track/3gu0fRSgFuc4FmrtIv0DnC
105,"Llegaste Tú",CNCO,3521,https://open.spotify.com/track/6tT4Ks1N04Ut0lSQ3xjSaZ
106,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",3507,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
107,Coolant,Farruko,3490,https://open.spotify.com/track/2fHOqQ9K6eY0wsbVZiYZPw
108,Calma,"Pedro Capó",3472,https://open.spotify.com/track/6aLJnupvPpT9HLv3xaUhe1
109,"Flor Pálida","Marc Anthony",3352,https://open.spotify.com/track/47TyfLrGhYHHyyQWk64d0M
110,SAD!,XXXTENTACION,3345,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
111,"Jingle Bell Rock","Bobby Helms",3314,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
112,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",3306,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
113,"Sobredosis (feat. Ozuna)","Romeo Santos",3304,https://open.spotify.com/track/1WbXIpiGBJkCiv3hn40iPB
114,"Besos En Guerra",Morat,3300,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA
115,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj",3277,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
116,Clandestino,Shakira,3240,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
117,Sensualidad,"Bad Bunny",3226,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
118,"Wake Up in the Sky","Gucci Mane",3226,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
119,Bella,Wolfine,3207,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
120,"Thinking out Loud","Ed Sheeran",3202,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
121,"Taste (feat. Offset)",Tyga,3148,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
122,"Sweet Child O' Mine","Guns N' Roses",3128,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51
123,"No Te Contaron Mal","Christian Nodal",3127,https://open.spotify.com/track/1LO951RWD10l9Vys0NrFty
124,"In My Mind",Dynoro,3109,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
125,"no tears left to cry","Ariana Grande",3100,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
126,"The Scientist",Coldplay,3095,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
127,"El Listón De Tu Pelo","Los Ángeles Azules",3078,https://open.spotify.com/track/5hrxAFrYbNTLjAYSrmbpgr
128,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",3076,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
129,"Desde el Corazón","Bad Bunny",3075,https://open.spotify.com/track/1R2mapMAUiYqre6jcFX57g
130,"Too Good At Goodbyes","Sam Smith",3067,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
131,"Santa Tell Me","Ariana Grande",3039,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
132,Dura,"Daddy Yankee",3021,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
133,"Killer Queen - Remastered 2011",Queen,2981,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
134,"Last Christmas",Wham!,2972,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
