,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sommerkroppen,"Mads Hansen",181751,https://open.spotify.com/track/6HqobDaKcIiv7iRierChsK
2,"Ignite (feat. SEUNGRI)",K-391,163980,https://open.spotify.com/track/0UMLejbZXf7YVgnfxURvVr
3,"Solo (feat. Demi Lovato)","Clean Bandit",132578,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
4,Youngblood,"5 Seconds of Summer",114493,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
5,"Born To Be Yours",Kygo,111879,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
6,SAD!,XXXTENTACION,105788,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
7,Shotgun,TIX,103353,https://open.spotify.com/track/3XLuehOxBsDJoN3RBO2wfX
8,"Better Now","Post Malone",101779,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
9,"Drink About",Seeb,86740,https://open.spotify.com/track/2GGGm4MLQynB3I4E4ycIYC
10,"Back To You","Selena Gomez",85686,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
11,changes,XXXTENTACION,85446,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
12,Flames,"David Guetta",80875,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
13,Nevermind,"Dennis Lloyd",80870,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
14,"Jocelyn Flores",XXXTENTACION,79953,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
15,"Disco Demolition 2018 (Stabekk Anthem)",J-Dawg,77284,https://open.spotify.com/track/04rjxIPsEtpM8Yj9UPy6Tt
16,"Jackie Chan",Tiësto,73654,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
17,Moonlight,XXXTENTACION,71511,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
18,"One Kiss (with Dua Lipa)","Calvin Harris",70572,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
19,"Ocean (feat. Khalid)","Martin Garrix",68729,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
20,"Taste (feat. Offset)",Tyga,66355,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
21,"Lucid Dreams","Juice WRLD",63282,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
22,Rise,"Jonas Blue",62896,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
23,"no tears left to cry","Ariana Grande",62441,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
24,"Girls Like You (feat. Cardi B)","Maroon 5",59898,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
25,Drømmemann,Cess,59662,https://open.spotify.com/track/4PmENqnjybovsBQE1iZ0AO
26,"Remind Me to Forget",Kygo,58492,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
27,"Et bitte lite småbruk oppå Gålå",Katastrofe,56738,https://open.spotify.com/track/1ev9Vx8U4bvuJSBmwYz5uJ
28,"All For Love",Tungevaag,54363,https://open.spotify.com/track/5VGBgPVFO3e0lWz4WHYntQ
29,"I Like It","Cardi B",54030,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
30,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,48570,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
31,"Bed (feat. Ariana Grande)","Nicki Minaj",47015,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
32,"Say Love","James TW",45320,https://open.spotify.com/track/1csB4kgdyglOQdH0EyFIqy
33,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",45266,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
34,"Home With You","Madison Beer",44430,https://open.spotify.com/track/11GGSyTB8cS9TgONHBOhEX
35,2002,Anne-Marie,43583,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
36,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,42550,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
37,"Delicate - Seeb Remix","Taylor Swift",41819,https://open.spotify.com/track/2Sy2oGjP5RYB4cLVoDU0Gz
38,"Change My Heart","Ummet Ozcan",41424,https://open.spotify.com/track/34m69Q5xrI67xUM8MHFWeK
39,"Start Again (feat. Logic)",OneRepublic,41409,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
40,"I Wanna Know (feat. Bea Miller)",NOTD,40383,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
41,Audio,Sia,40052,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
42,"Everybody Dies In Their Nightmares",XXXTENTACION,40047,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
43,Fuego,"Eleni Foureira",40034,https://open.spotify.com/track/4TwWOcvjY1qt3QJvtveAGm
44,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,38999,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
45,"lovely (with Khalid)","Billie Eilish",37315,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
46,"All Mine","Kanye West",36078,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
47,Jenter,"Vidar Villa",33592,https://open.spotify.com/track/5nI8S79aYBov5PZfysRKB5
