,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,5228,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Love Lies (with Normani)",Khalid,5112,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",4740,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,FRIENDS,Marshmello,4388,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
5,SAD!,XXXTENTACION,4288,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,rockstar,"Post Malone",3939,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
7,"In My Blood","Shawn Mendes",3502,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
8,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,3424,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
9,"Look Alive (feat. Drake)","BlocBoy JB",3422,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
10,IDGAF,"Dua Lipa",3240,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
11,Nevermind,"Dennis Lloyd",3140,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
12,"The Middle",Zedd,3008,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
13,Moonlight,XXXTENTACION,2973,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
14,"Like I Do","David Guetta",2926,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
15,"All The Stars (with SZA)","Kendrick Lamar",2915,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
16,Mine,Bazzi,2560,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
17,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2533,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
18,"Powerglide (feat. Juicy J)","Rae Sremmurd",2317,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG
19,"Ric Flair Drip (& Metro Boomin)",Offset,2287,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
20,"Mad Love","Sean Paul",2277,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
21,"Lost In Japan","Shawn Mendes",2266,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
22,"Plug Walk","Rich The Kid",2261,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl
23,Everyday,Logic,2214,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
24,"Stir Fry",Migos,2187,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
25,"Pray For Me (with Kendrick Lamar)","The Weeknd",2162,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
26,X,"Nicky Jam",2126,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
