,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Pa Mí - Remix",Dalex,40782,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
2,"Con Calma","Daddy Yankee",33564,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
3,Secreto,"Anuel AA",24708,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
4,"Calma - Remix","Pedro Capó",24406,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
5,Desconocidos,"Mau y Ricky",24055,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
6,"Te Vi","Piso 21",22391,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
7,"Un Año","Sebastian Yatra",21542,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
8,"Adan y Eva","Paulo Londra",20493,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
9,"Baila Baila Baila",Ozuna,20044,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
10,Sola,"Manuel Turizo",17575,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
11,"Ella Quiere Beber - Remix","Anuel AA",15239,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
12,"Sígueme - Remix",Feid,14709,https://open.spotify.com/track/3pAwh9JxSJxWyUy3BUBPb4
13,HP,Maluma,14528,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
14,"7 rings","Ariana Grande",13892,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
15,"Esclavo de Tus Besos","Manuel Turizo",13708,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
16,Créeme,"KAROL G",13534,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
17,"MIA (feat. Drake)","Bad Bunny",13075,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
18,Bubalu,"Becky G",12972,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
