,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Polskie Tango","Taco Hemingway",118241,https://open.spotify.com/track/0vIdj6ZxZrHhHjkbsLHap8
2,BUBBLETEA,Quebonafide,111391,https://open.spotify.com/track/7eBYMVok43QesT0KnuIkjn
3,"Billy Kid",Reto,110759,https://open.spotify.com/track/2qX1iJIRJDlVsBQbQkz6L0
4,Europa,"Taco Hemingway",103162,https://open.spotify.com/track/1MvKqm1tHKFUF88IKx7MKs
5,squo,chillwagon,91374,https://open.spotify.com/track/4fniSGNKIv7MNbSAzF3CBD
6,Impreza,Sobel,81111,https://open.spotify.com/track/2Y1Nd54Jrgciu2HtpP5ymM
7,"Watermelon Sugar","Harry Styles",76221,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
8,"Oh oh (lalala)","White 2115",73935,https://open.spotify.com/track/1KQnW2vrpepMQG9Keo8vbY
9,jumper,chillwagon,73723,https://open.spotify.com/track/7ECW1lx48ijNpYryKpTP5v
10,Testarossa,Wiatr,73007,https://open.spotify.com/track/4yP4P2pHqtejjQ1l12J8bA
11,"Michael Essien Birthday Party","Taco Hemingway",72474,https://open.spotify.com/track/6jwHyp1E0e1bKvvTtIJmgr
12,"A nie pamiętasz jak?","SB Maffija",70411,https://open.spotify.com/track/0vF7lhodVL9PA4DAR1Byxm
13,Schodki,Mata,67511,https://open.spotify.com/track/0vPVqOKo8LWVganQgBZS5y
14,PDW,Białas,65770,https://open.spotify.com/track/5lzHp4xQ5kioRYu1jG3Q54
15,"WAP (feat. Megan Thee Stallion)","Cardi B",65757,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
16,Influenza,"Taco Hemingway",65530,https://open.spotify.com/track/7ukaoNlqUpqUwtER7lHuMg
17,"GOMBAO 33",Mata,65342,https://open.spotify.com/track/2sTuKKRZI1ciK5tflR00YE
18,"Savage Love (Laxed - Siren Beat)","Jawsh 685",65070,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
19,Melodia,sanah,64594,https://open.spotify.com/track/3xlk3SVStmEGEWx5FtqpkW
20,"Never Let Me Down",VIZE,63603,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
21,Morgan,"White 2115",63045,https://open.spotify.com/track/19yD0Yreis6m4FFdfvCSJZ
22,"Blinding Lights","The Weeknd",61695,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
23,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,59561,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
24,"Lucky Punch",Kizo,59461,https://open.spotify.com/track/4KIUTp9W1z6rXCgAh2EAKb
25,"Nie Mam Czasu","Taco Hemingway",58051,https://open.spotify.com/track/2cEgLBtZ9lnBHv0h0JXgaV
26,Szampan,sanah,57471,https://open.spotify.com/track/0xwpK0H2aL5YxREvcNw4Pe
27,Luxembourg,"Taco Hemingway",56508,https://open.spotify.com/track/0wuuk1Hr5j9uDT5j4J28s3
28,"Stary dobry ja",Reto,52214,https://open.spotify.com/track/5iDHzUsaJXhutY4BuMFOqV
29,TOKYO2020,Quebonafide,50997,https://open.spotify.com/track/2yjSMIxii1fcnrf1R9tU4g
30,"Take You Dancing","Jason Derulo",50720,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
31,MAMACITA,"Black Eyed Peas",50487,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
32,"Roses - Imanbek Remix","SAINt JHN",49781,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
33,Lovefool,twocolors,49118,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
34,"Hotel Maffija","SB Maffija",48245,https://open.spotify.com/track/45usm4EhTn4gf5F9XlGiTo
35,"Tam gdzie wy (Pepsi Taste The Beat)",Kali,48048,https://open.spotify.com/track/6vAhTf0JolUQOpeqMsAYru
36,"Grand Prix","Taco Hemingway",48027,https://open.spotify.com/track/4aVbwkLJ7G4b972zlYhPJa
37,SIRI,Oki,47534,https://open.spotify.com/track/57bJlOG3lH6Z0tV1AwLQkg
38,"Rain On Me (with Ariana Grande)","Lady Gaga",47410,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
39,"Breaking Me",Topic,47370,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
40,"HOOD ANGEL",Żabson,47138,https://open.spotify.com/track/3A2kl8G8oRUbyXceaEInjD
41,"100 dni do matury",Mata,46323,https://open.spotify.com/track/78L2RUFISfqkmZMTCLYQJC
42,Drift,Białas,46184,https://open.spotify.com/track/2kYgryHD0pSjhorV2DOdxc
43,#Hot16Challenge2,Szpaku,45991,https://open.spotify.com/track/1p0GVV1UIllj5zJz2Z0Hzs
44,Heather,"Conan Gray",44677,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
45,"WWA NIE Berlin","Taco Hemingway",44580,https://open.spotify.com/track/7kvJcfaqkbn3CgRunJIdum
46,"Młody Boss",Żabson,44492,https://open.spotify.com/track/0C1LsduE10DnOsZNiJxqD9
47,"Świt (feat. Daria Zawiałow, KRÓL & Igo)","Męskie Granie Orkiestra 2020",44396,https://open.spotify.com/track/6biFi1DYjUd4BkTzViVq4A
48,"Mood (feat. iann dior)",24kGoldn,44157,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
49,"Pieniądz i Terror","Taco Hemingway",44142,https://open.spotify.com/track/41WBOK0v5jalFBTpKCrymA
50,Secrets,Regard,43830,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
51,California,"White 2115",43367,https://open.spotify.com/track/2nFaT0t36H6UX3wN3Vxvjm
52,"Panie, to Wyście!","Taco Hemingway",43216,https://open.spotify.com/track/5eqx5ndViv08Vz5FIGpZdg
53,Porsche,"White 2115",43152,https://open.spotify.com/track/1dAEOpBFYGmQaTke643X2S
54,Pireneje,"Taco Hemingway",42794,https://open.spotify.com/track/2rkV6eLI8aPQcIdwBF1Rvd
55,"ily (i love you baby) (feat. Emilee)","Surf Mesa",42705,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
56,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,42600,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
57,VOGUE,Bedoes,42522,https://open.spotify.com/track/0XthAWvbDoOunjDceV6Jq2
58,"1990s Utopia","Taco Hemingway",42227,https://open.spotify.com/track/2g0jE8oC141QYXvdOrOdm0
59,Rainman,Tymek,42159,https://open.spotify.com/track/3IYs5Krfc09hLqpGfT1DF6
60,"Na Paryskie Getto Pada Deszcz","Taco Hemingway",42028,https://open.spotify.com/track/4uCdeMF8lssw0kMKtp5vOo
61,"DLA ZIOMALI",Oki,41615,https://open.spotify.com/track/3291OmdTpAHTwC0mqpXhGB
62,"No sory",sanah,41513,https://open.spotify.com/track/1ggfYTyrKICGFPQlMaJ4Kt
63,Ortalion,"Taco Hemingway",41370,https://open.spotify.com/track/7sQVxh5ylPBHeYnNoRCZHY
64,"Mogę Dziś Umierać","White 2115",41029,https://open.spotify.com/track/38r67NnLgSMEGhilk9QhF4
65,"Będzie Lepiej",Miyo,40695,https://open.spotify.com/track/30OnKqCINi9fRJyQTEZeDz
66,"Nie Ufam Sobie Sam","Taco Hemingway",40661,https://open.spotify.com/track/1ImgOZNj6j0pnU9Ti29nkl
67,Hollywood,"LA Vision",40598,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
68,"W Imię Ojca Trapu",Białas,40504,https://open.spotify.com/track/5Yz8rIkM6nymbUpLh9ubP3
69,"POL Smoke","Taco Hemingway",40335,https://open.spotify.com/track/47LH3UASt6YZLdtfthYPUP
70,"Floyd Mayweather",Żabson,40294,https://open.spotify.com/track/5wOAQXIydVWJNatT6nKwhz
71,Papieros,"White 2115",40142,https://open.spotify.com/track/15wqsHQDBjdn3GU9vL1gaK
72,"Niedostępny (prod. by Olek) (feat. DMN)","Malik Montana",39809,https://open.spotify.com/track/2pIZ5W6m2fBqWwnTEGx5mK
73,"Break My Heart","Dua Lipa",39771,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
74,"Kings & Queens","Ava Max",39170,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
75,Weekend,LIZOT,38863,https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs
76,"Nike Air Max",Kabe,38839,https://open.spotify.com/track/21kaFtd7SMbbz8Z69PBya9
77,"death bed (coffee for your head)",Powfu,38818,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
78,Patointeligencja,Mata,38567,https://open.spotify.com/track/3ZjytV5BojgvkPnXdY5zV2
79,"Do zachodu słońca","White 2115",38303,https://open.spotify.com/track/4Nw73SAVSmAkgscDAVjtau
80,"Język ciała",Tymek,38060,https://open.spotify.com/track/4mW3jXs0vwWVAXzrkWXx2Y
81,Driftem,Kizo,37799,https://open.spotify.com/track/0H9SRjTU6FJ1wJ5DMtR6wV
82,"Młody 2Pac",Szpaku,37686,https://open.spotify.com/track/0SXsb89peccucuuu4LqKeU
83,"you broke me first","Tate McRae",37531,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
84,"Head & Heart (feat. MNEK)","Joel Corry",37337,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
85,"Dwuzłotówki Dancing","Taco Hemingway",37178,https://open.spotify.com/track/6ylgfbnMGbhHqnIIlvSlff
86,Sztylet,"Taco Hemingway",36910,https://open.spotify.com/track/1VStjLgfPZDS6QMR2iQNcZ
87,Dynamite,BTS,36698,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
88,Surfer,"be vis",36544,https://open.spotify.com/track/5lhg8Z5fEnGmY1le7SeHwU
89,W.N.P,"Taco Hemingway",35790,https://open.spotify.com/track/3lbSzTMBDuzSPUKSj7CNYe
90,"Toskania Outro","Taco Hemingway",35681,https://open.spotify.com/track/2TYx5h3sQMNbDvX2ymvlDX
91,"Big Pharma","Taco Hemingway",35388,https://open.spotify.com/track/4EyHk3kxVKPMaOkY265AWo
92,"Bez emocji",Żabson,35002,https://open.spotify.com/track/5yvUfAGPKCWFgayskmYlfD
93,"Biblioteka Trap",Mata,34491,https://open.spotify.com/track/7BGYwpS2RJ9Cp6YB6H0Xgd
94,"Midnight Sky","Miley Cyrus",34086,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
95,SZUBIENICAPESTYCYDYBROŃ,Quebonafide,34048,https://open.spotify.com/track/2ELxOAAcgZO6dqMPiDMjVV
96,"Magenta (prod. Auer)",Pezet,33972,https://open.spotify.com/track/07Agqdd4SD83JRgN19OjdW
97,Bad,"Don Diablo",33688,https://open.spotify.com/track/1T4U8Q2DRfs6OUg8DEsRZf
98,"Mordo Wez","Malik Montana",33465,https://open.spotify.com/track/2UzP7djwxRozGXGPy6IIaL
