,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1626011,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
2,"SICKO MODE","Travis Scott",1448020,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,"thank u, next","Ariana Grande",1437750,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,"a lot","21 Savage",1397813,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
5,"Going Bad (feat. Drake)","Meek Mill",1356390,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
6,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",1324867,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
7,"All I Want for Christmas Is You","Mariah Carey",1293503,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
8,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",1292182,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
9,"Mo Bamba","Sheck Wes",1202752,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
10,"Rockin' Around The Christmas Tree","Brenda Lee",1109402,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
11,"Without Me",Halsey,1093359,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
12,"Jingle Bell Rock","Bobby Helms",1080788,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
13,monster,"21 Savage",1057381,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU
14,"all my friends","21 Savage",1040431,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l
15,"It's the Most Wonderful Time of the Year","Andy Williams",988962,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
16,"Santa Tell Me","Ariana Grande",974519,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
17,"Last Christmas",Wham!,917764,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
18,"Leave Me Alone","Flipp Dinero",917073,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
19,"Lucid Dreams","Juice WRLD",833547,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
20,"Wake Up in the Sky","Gucci Mane",826802,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
21,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",818710,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
22,1.5,"21 Savage",800848,https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs
23,"It's Beginning to Look a Lot like Christmas","Michael Bublé",797339,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
24,"can't leave without it","21 Savage",780825,https://open.spotify.com/track/0hPLZrnDgtKxrym1BHjDhd
25,imagine,"Ariana Grande",779751,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
26,"break da law","21 Savage",776268,https://open.spotify.com/track/5ZSIExfQuVv69tw5Qw3yDl
27,"A Holly Jolly Christmas - Single Version","Burl Ives",762838,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
28,"Do They Know It's Christmas? - 1984 Version","Band Aid",755219,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
29,Money,"Cardi B",751644,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
