,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Galway Girl","Ed Sheeran",49578,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
2,"Shape of You","Ed Sheeran",45335,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,Passionfruit,Drake,41286,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
4,"It Ain't Me (with Selena Gomez)",Kygo,40288,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
5,"Symphony (feat. Zara Larsson)","Clean Bandit",39351,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
6,"Something Just Like This","The Chainsmokers",35392,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
7,"You Don't Know Me - Radio Edit","Jax Jones",34270,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
8,"Stay (with Alessia Cara)",Zedd,32075,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
9,"Solo Dance","Martin Jensen",31614,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
10,"Castle on the Hill","Ed Sheeran",29633,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
11,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",27290,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
12,Issues,"Julia Michaels",26421,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
13,"Scared to Be Lonely","Martin Garrix",24396,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
14,HUMBLE.,"Kendrick Lamar",23584,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
15,"September Song","JP Cooper",23454,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
16,"That's What I Like","Bruno Mars",22908,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
17,Paris,"The Chainsmokers",22832,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
18,"Call On Me - Ryan Riback Extended Remix",Starley,21977,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
19,"Chained To The Rhythm","Katy Perry",21967,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
20,"Green Light",Lorde,21770,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
21,Perfect,"Ed Sheeran",21759,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
22,"Ciao Adios",Anne-Marie,21071,https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4
23,"New Man","Ed Sheeran",20782,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG
24,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",20739,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
25,Happier,"Ed Sheeran",20487,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
26,Touch,"Little Mix",20235,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
27,"Nancy Mulligan","Ed Sheeran",18834,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ
28,"Be the One","Dua Lipa",18689,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol
