,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,172759,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"WAP (feat. Megan Thee Stallion)","Cardi B",103647,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",92546,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
4,Svag,"Victor Leksell",89311,https://open.spotify.com/track/4SS4YfDAEQG0fZAe1xfgn3
5,"Savage Love (Laxed - Siren Beat)","Jawsh 685",76407,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
6,"you broke me first","Tate McRae",73160,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
7,"Karl Johan",Ringnes-Ronny,71210,https://open.spotify.com/track/46v4XAUfknD2BTqZQ60YAX
8,"Igjen Og Igjen (feat. TIX)","El Papi",67188,https://open.spotify.com/track/4twPIcFhR0270afJADX60L
9,"Who's Laughing Now","Ava Max",62130,https://open.spotify.com/track/73h4oe03sZy8bXfQLfnqMv
10,"Take You Dancing","Jason Derulo",60709,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
11,"Er ikke verre",Bølgen,60018,https://open.spotify.com/track/1onIk6JelFU9LASUyaT3I1
12,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",59223,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
13,"BlimE! - Ser Deg","Victor Sotberg",56159,https://open.spotify.com/track/5Du3rnveQft7usQHGOr1yq
14,"Mood Swings (feat. Lil Tjay)","Pop Smoke",56107,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
15,"Blinding Lights","The Weeknd",55610,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,"Watermelon Sugar","Harry Styles",54692,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
17,"Laugh Now Cry Later (feat. Lil Durk)",Drake,52891,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
18,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,51426,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
19,Somebody,Dagny,49952,https://open.spotify.com/track/5ZBKXaiKksaMq07XSnyOQ4
20,"Head & Heart (feat. MNEK)","Joel Corry",47657,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
21,"Breaking Me",Topic,47573,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
22,Heather,"Conan Gray",47191,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
23,"Come & Go (with Marshmello)","Juice WRLD",43822,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
24,"Nå Koser Vi Oss",TIX,41961,https://open.spotify.com/track/6bZHVGx3Qj0zoUUSZjextf
25,"Midnight Sky","Miley Cyrus",40951,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
26,"Sykepleierinnen (Sykehuset 2020)","El Papi",39762,https://open.spotify.com/track/0OdiOUBYdTUuw4aMGr1oqP
