,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ramenez la coupe à la maison",Vegedream,263901,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
2,"Air Max",Rim'K,215082,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
3,Copines,"Aya Nakamura",182003,https://open.spotify.com/track/3AZg5nZgMquXJ67KgpngKX
4,Bella,MHD,180907,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF
5,Moscow,RK,173967,https://open.spotify.com/track/6tdd3zR2Q8p1VgqvsGvtju
6,"Ma 6t a craqué (feat. Ninho)",Kpoint,162343,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
7,Bae,RK,143741,https://open.spotify.com/track/5as5HurTt4u7BuFIT5j8am
8,91's,PNL,141606,https://open.spotify.com/track/58st6r10Ze6QomHs0BMUA8
9,"In My Mind",Dynoro,136103,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
10,Taga,"Hornet La Frappe",129131,https://open.spotify.com/track/4LaetMVulXier6VgeK6LtM
11,1000°C,Lomepal,124392,https://open.spotify.com/track/4lzjE9GlGamkuYqQBfCY8R
12,"24 carats",RK,115850,https://open.spotify.com/track/1leeEohWV02ifmrJPC8vNY
13,Tierquar,RK,111061,https://open.spotify.com/track/6d5zcYtRiTu6MLgWh7HKOc
14,"Qui je suis",RK,110942,https://open.spotify.com/track/5ljnqaI6x5IaYxKQ86eo6B
15,W.L.G,Niska,108444,https://open.spotify.com/track/13E2wgUjmdunrlq3Vbxv8T
16,"J'me balade",RK,106403,https://open.spotify.com/track/02ij9yuZr4jjdTB4qwsFDe
17,"#DansLeTierquar (Nantes)",RK,105928,https://open.spotify.com/track/3MQuCR2TFmqm34qvckAVjJ
18,"Rolls (feat. Lacrim)","Hornet La Frappe",104783,https://open.spotify.com/track/3iYv5nIthPXesF0DeuhmVL
19,Bébé,MHD,104668,https://open.spotify.com/track/2sjJrFhDT0oP3fyCocTVyX
20,Alright,Jain,102657,https://open.spotify.com/track/44ahv3Zj4FOJoy8gJLZF9B
21,"Mon reuf",RK,101398,https://open.spotify.com/track/3r8mIGZFYH10rg7X34RmmI
22,"Solo (feat. Demi Lovato)","Clean Bandit",100235,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
23,"On sait",RK,99443,https://open.spotify.com/track/1TNw5pDSZNQ3uLsq3bcYAH
24,"Feu de bois",Damso,99429,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
25,"Dans ma chambre",RK,97523,https://open.spotify.com/track/7DM1INNIqjaHNcEoDgc9ws
26,"Sheitana (feat. Ninho)","Hornet La Frappe",96872,https://open.spotify.com/track/1GOIfWQmA3Tp6GlwcCd35K
27,"I Love It (& Lil Pump)","Kanye West",96801,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
28,Cramé,RK,93157,https://open.spotify.com/track/7v1lXEuTjSVsp8Y0V6I8lJ
29,XIX,MHD,90307,https://open.spotify.com/track/1QE5ZA4YsqWdIAK7DGGMT2
30,Django,Dadju,89021,https://open.spotify.com/track/14hLSMLJ86sHRklJ62tH58
31,"Pas les mêmes",RK,87875,https://open.spotify.com/track/0sl32EXdMbB9Ml5ZArh04C
32,"Train de vie","Koba LaD",86981,https://open.spotify.com/track/3Tm8FfsoIgqk1gXHrOION9
33,"Blah Blah Blah","Armin van Buuren",86961,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
34,"Falling Down - Bonus Track","Lil Peep",85714,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
35,Dalida,Soolking,85384,https://open.spotify.com/track/4J7XN3KBqVH0ftG52SpkRf
36,"La C","Koba LaD",84994,https://open.spotify.com/track/4A6V8yOXo7oz6oYhdfHrLl
37,"Billets verts",Maes,84049,https://open.spotify.com/track/61SYuUg9rokbvIPxzrhxd0
