,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",83904,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",47832,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
3,"Mi Gna (feat. Spitakci Hyko)","Super Sako",35424,https://open.spotify.com/track/7tidkZuZ0kgBrnGMwVKH6d
4,"It Ain't Me (with Selena Gomez)",Kygo,34803,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
5,Believer,"Imagine Dragons",33430,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
6,"İhanetten Geri Kalan","Sezen Aksu",32943,https://open.spotify.com/track/6n7CEaECHbDo4J00iVx0Gh
7,Passionfruit,Drake,32104,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
8,"Chained To The Rhythm","Katy Perry",28692,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
9,Human,"Rag'n'Bone Man",28383,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
10,"You Don't Know Me - Radio Edit","Jax Jones",27891,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
11,Starboy,"The Weeknd",27775,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
12,"Something Just Like This","The Chainsmokers",25496,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
13,"Yan Benimle",Sıla,25406,https://open.spotify.com/track/2LX6XfSqCKBrt2qJngS87z
14,"Mask Off",Future,24459,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
15,Manifesto,"Sezen Aksu",23575,https://open.spotify.com/track/2MLxpHtqNLlUmXTkVXai6w
16,Tuesday,"Burak Yeter",21486,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
17,"Stay (with Alessia Cara)",Zedd,21177,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
18,"Gece Gölgenin Rahatına Bak","Çağatay Akman",20663,https://open.spotify.com/track/3P31rcl0ym5paqRdwSiZps
19,"Symphony (feat. Zara Larsson)","Clean Bandit",20513,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
20,"Scared to Be Lonely","Martin Garrix",20314,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
