,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Adan y Eva","Paulo Londra",447731,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
2,MALA,6ix9ine,387155,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
3,Adictiva,"Daddy Yankee",311733,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
4,"MIA (feat. Drake)","Bad Bunny",281985,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
5,Booty,"C. Tangana",269839,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe
6,Imposible,"Luis Fonsi",269265,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
7,"Ella Quiere Beber - Remix","Anuel AA",266052,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
8,"Vas A Quedarte",Aitana,252988,https://open.spotify.com/track/2b3JxLi8KAiOsD8ehnOxDZ
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",236398,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
10,Bubalu,"Becky G",216536,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
11,"Está Rico","Marc Anthony",194516,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
12,Replay,"Maikel Delacalle",186802,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb
13,"Vaina Loca",Ozuna,184666,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
14,"Mujer Bruja","Lola Indigo",179896,https://open.spotify.com/track/4R8TsvDoKSSDVERlaphNBA
15,"Solo de Mi","Bad Bunny",179552,https://open.spotify.com/track/5YOkA7qd2983FtBQnP8sYx
16,Amanece,"Anuel AA",174603,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
17,Ibiza,Ozuna,172067,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
18,"Cuando Te Besé","Becky G",170774,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
19,"MALAMENTE - Cap.1: Augurio",ROSALÍA,160601,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK
20,BEBE,6ix9ine,159588,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
21,"Desde el Corazón","Bad Bunny",152980,https://open.spotify.com/track/1R2mapMAUiYqre6jcFX57g
22,"Mocca - Remix","Lalo Ebratt",142152,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA
23,"Asesina - Remix",Brytiago,141097,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
24,"Calma - Remix","Pedro Capó",140085,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
25,"Lo siento",Beret,137679,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah
26,Reggaeton,"J Balvin",136961,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
27,Culpables,"KAROL G",135675,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
28,"Antes de Morirme (feat. Rosalía)","C. Tangana",135206,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE
29,Mujeres,"Mozart La Para",131353,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
30,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,121474,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
