,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Let Me Love You","DJ Snake",26290,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
2,Starboy,"The Weeknd",25198,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
3,Closer,"The Chainsmokers",24642,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
4,Tuesday,"Burak Yeter",24630,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
5,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",23163,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,18841,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
7,"Treat You Better","Shawn Mendes",18486,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
8,"One Dance",Drake,18249,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
9,"Don't Wanna Know","Maroon 5",18122,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
10,Heathens,"Twenty One Pilots",17823,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
11,"Black Beatles","Rae Sremmurd",17150,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
12,"In the Name of Love","Martin Garrix",16780,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
13,Alone,"Alan Walker",16605,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
14,"I Feel It Coming","The Weeknd",16279,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
15,"Cheap Thrills",Sia,15562,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
16,"My Way","Calvin Harris",15541,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
17,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",15253,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
18,"Just Hold On","Steve Aoki",14982,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
19,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",14933,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
20,"Don't Let Me Down (feat. Daya)","The Chainsmokers",14289,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
21,"Say You Won't Let Go","James Arthur",14061,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
22,Human,"Rag'n'Bone Man",13943,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
23,"Side To Side","Ariana Grande",13853,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
24,"24K Magic","Bruno Mars",13286,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
25,"Fake Love",Drake,12437,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
26,Starving,"Hailee Steinfeld",12224,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
27,Mercy,"Shawn Mendes",12126,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
28,"All We Know","The Chainsmokers",12069,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
29,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",12028,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
30,"Stressed Out","Twenty One Pilots",11754,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
31,"All Night","The Vamps",11704,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
32,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",11429,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
33,"Now and Later","Sage The Gemini",11227,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS
34,"Love On The Brain",Rihanna,10778,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
35,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",10759,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
36,"This Is What You Came For (feat. Rihanna)","Calvin Harris",10626,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
37,"This Girl (Kungs Vs. Cookin' On 3 Burners)",Kungs,10383,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD
38,"By Your Side","Jonas Blue",10356,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
39,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony",10277,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
40,Ride,"Twenty One Pilots",10195,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
41,"Bad Things (with Camila Cabello)","Machine Gun Kelly",9850,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
42,"Perfect Strangers","Jonas Blue",9577,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
43,"Cake By The Ocean",DNCE,9195,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
44,"Love Yourself","Justin Bieber",9019,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
45,"Scars To Your Beautiful","Alessia Cara",8974,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
46,"Chantaje (feat. Maluma)",Shakira,8720,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
47,"I Would Like","Zara Larsson",8672,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
48,Faded,"Alan Walker",8490,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
49,"Love Me Now","John Legend",8276,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
50,"Into You","Ariana Grande",8178,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
51,"The Mack",Nevada,8156,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
52,Work,Rihanna,8066,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
53,"Shed a Light","Robin Schulz",7678,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
54,"Send My Love (To Your New Lover)",Adele,7336,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb
55,"The Greatest",Sia,6982,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1
56,Sorry,"Justin Bieber",6901,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
57,"Lost on You",LP,6715,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
