,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",52633,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,"Mood (feat. iann dior)",24kGoldn,48325,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,Fever,"Dua Lipa",47749,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
4,"Last Christmas",Wham!,40832,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
5,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",38423,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
6,"Head & Heart (feat. MNEK)","Joel Corry",36166,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
7,"Lonely (with benny blanco)","Justin Bieber",33993,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
8,"you broke me first","Tate McRae",33621,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
9,Whoopty,CJ,33260,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
10,"Blinding Lights","The Weeknd",32305,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
11,"Santa Tell Me","Ariana Grande",32186,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
12,"What You Know Bout Love","Pop Smoke",30297,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
13,"It's Beginning to Look a Lot like Christmas","Michael Bublé",30164,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
14,"The Business",Tiësto,29726,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
15,HOLIDAY,"Lil Nas X",29141,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
16,"Jingle Bell Rock","Bobby Helms",29092,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
17,"Rockin' Around The Christmas Tree","Brenda Lee",29025,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
18,"It's the Most Wonderful Time of the Year","Andy Williams",28640,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
19,positions,"Ariana Grande",28589,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
20,"Therefore I Am","Billie Eilish",28090,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
21,willow,"Taylor Swift",27526,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
22,"Nu Wij Niet Meer Praten","Jaap Reesema",26875,https://open.spotify.com/track/13UfB1tm7QYrhtW8FhPYmW
23,"WITHOUT YOU","The Kid LAROI",25450,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
24,"Underneath the Tree","Kelly Clarkson",24167,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
25,"Bande organisée","13 Organisé",23346,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
26,"Train Wreck","James Arthur",22991,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
27,"Prisoner (feat. Dua Lipa)","Miley Cyrus",22661,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
28,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",22633,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
29,Dynamite,BTS,22580,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
30,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,22407,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
31,Wonder,"Shawn Mendes",22296,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
32,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",22153,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
33,"Take You Dancing","Jason Derulo",21816,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
34,Hosselaar,Josylvio,21097,https://open.spotify.com/track/59lXgff02zcRqUyvioPUBo
35,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",20861,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
36,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,20591,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
37,"Dance Monkey","Tones And I",20225,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
38,"champagne problems","Taylor Swift",20124,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339
39,"Sleigh Ride","The Ronettes",20086,https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr
40,"Feliz Navidad","José Feliciano",19599,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
41,"WAP (feat. Megan Thee Stallion)","Cardi B",19122,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
42,"Someone You Loved","Lewis Capaldi",19104,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
43,"no body, no crime (feat. HAIM)","Taylor Swift",18973,https://open.spotify.com/track/6NriykdkRrjQMZo1sfVYUo
44,"Watermelon Sugar","Harry Styles",18964,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
45,"coney island (feat. The National)","Taylor Swift",18772,https://open.spotify.com/track/4tyX1rw9X309WkEdh2As4B
46,"Jerusalema (feat. Nomcebo Zikode)","Master KG",18542,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
47,"gold rush","Taylor Swift",18526,https://open.spotify.com/track/5BK0uqwY9DNfZ630STAEaq
48,"Vergeet De Tijd",Regi,18128,https://open.spotify.com/track/33yBcb2caSp1dZWhKqiUK0
49,"Holy (feat. Chance The Rapper)","Justin Bieber",18089,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
50,Mistletoe,"Justin Bieber",17976,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
51,"Levitating (feat. DaBaby)","Dua Lipa",17842,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
52,"Roses - Imanbek Remix","SAINt JHN",17653,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
53,"‘tis the damn season","Taylor Swift",17590,https://open.spotify.com/track/4GBkffrtA51p17JH35irGA
54,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",17421,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
55,"Vechter - Uit Liefde Voor Muziek",Regi,17301,https://open.spotify.com/track/7t9f0GvRcJfHFoMHvBDPYt
56,"Denk Maar Niet Aan Morgen",Bazart,17283,https://open.spotify.com/track/1dYluPeOZX9szv3wbzY8dp
57,34+35,"Ariana Grande",17204,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
58,"Holly Jolly Christmas","Michael Bublé",17188,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
59,"Breaking Me",Topic,17100,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
60,"Someone To You",BANNERS,17084,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
61,"tolerate it","Taylor Swift",16922,https://open.spotify.com/track/0PurA4JVJ8YQgSVopY8fn6
62,"Driving Home for Christmas - 2019 Remaster","Chris Rea",16846,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
63,"Do They Know It's Christmas? - 1984 Version","Band Aid",16417,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
64,"Mother Fuck",Jul,16290,https://open.spotify.com/track/6PqRRt5BCxO6tay5Nry0dj
65,"evermore (feat. Bon Iver)","Taylor Swift",16062,https://open.spotify.com/track/0AaV4MJrgmLV3XhoiWXjjb
66,happiness,"Taylor Swift",16015,https://open.spotify.com/track/73YUReisjb3A9ActdLLjJQ
67,"Jolie nana","Aya Nakamura",16011,https://open.spotify.com/track/65RWVU6N81CeH65nu52K1U
68,Control,"Zoe Wees",15722,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
69,"Before You Go","Lewis Capaldi",15694,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
70,"Show Out (with Skepta & Pop Smoke)","Kid Cudi",15371,https://open.spotify.com/track/5CFJRZRq6sdKKtRwNPWbYv
71,Goosebumps,HVME,14990,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
72,"Savage Love (Laxed - Siren Beat)","Jawsh 685",14779,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
73,"Let's Love","David Guetta",14739,https://open.spotify.com/track/6lhZLbb0czULpjb2kFryPS
74,dorothea,"Taylor Swift",14427,https://open.spotify.com/track/3w9VRlKPvNxj40RdUGRweH
75,"Don't Leave Me Now","Lost Frequencies",14384,https://open.spotify.com/track/1cFRiDWuGghvnmMvAsQ2m4
76,"Cooler Than Me","Lucky Luke",14355,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
77,ivy,"Taylor Swift",14309,https://open.spotify.com/track/19CSr8rwW05VJL2F91KFNK
78,"Midnight Sky","Miley Cyrus",14259,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX
79,"Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney",14207,https://open.spotify.com/track/1SV1fxF65n9NhRHp3KlBuu
80,Robbery,"Juice WRLD",14187,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
81,"Reminds Me Of You","Juice WRLD",14182,https://open.spotify.com/track/5YSHygGN9D0mID1NsVd5my
82,"Joli bébé",Naza,14025,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
83,"Put Your Records On","Ritt Momney",13770,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
84,Dior,"Pop Smoke",13599,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
85,Shallow,"Lady Gaga",13584,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
86,"Plus Jamais (feat. Stormzy)","Aya Nakamura",13210,https://open.spotify.com/track/7iZVBT6LV32t4l00p73VAw
87,"cowboy like me","Taylor Swift",13175,https://open.spotify.com/track/1XjHRolIXL2M1EEOUsGGR4
88,"Paradise (feat. Dermot Kennedy)",MEDUZA,13138,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
89,"Tick Tock (feat. 24kGoldn)","Clean Bandit",13074,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
90,"The Box","Roddy Ricch",13040,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
91,"long story short","Taylor Swift",13015,https://open.spotify.com/track/0vVMlbdYx2080Oa9FndPZr
92,"Tequila Shots","Kid Cudi",12951,https://open.spotify.com/track/30KctD1WsHKTIYczXjip5a
93,DÁKITI,"Bad Bunny",12872,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
94,"Ride It",Regard,12840,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
95,"exile (feat. Bon Iver)","Taylor Swift",12465,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
96,"Kings & Queens","Ava Max",12368,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI
97,marjorie,"Taylor Swift",12338,https://open.spotify.com/track/7vBNFh3NIZTj6tB5s1IBjE
98,"Lucid Dreams","Juice WRLD",12334,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
99,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",12282,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
100,Heather,"Conan Gray",12259,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
101,"Hoe Het Danst","Marco Borsato",12166,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
102,"Don't Start Now","Dua Lipa",12145,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
