,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"La Jeepeta - Remix","Nio Garcia",410777,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70
2,"Hasta Que Dios Diga","Anuel AA",362410,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
3,"El Manual","Anuel AA",320545,https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ
4,PAM,"Justin Quiles",303528,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
5,"Sur y Norte","Ñengo Flow",264256,https://open.spotify.com/track/2uy5wXDZQcdd89PvDBSfyy
6,"TKN (feat. Travis Scott)",ROSALÍA,262935,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
7,"Mil Tequilas","Chema Rivas",231987,https://open.spotify.com/track/0qvfIq8RsH3sOZk9JIuUhn
8,Relación,Sech,223125,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
9,Jangueo,"Anuel AA",216350,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81
10,"Nunca Estoy","C. Tangana",213380,https://open.spotify.com/track/6f4LYJwICqxoAILj82kwB0
11,"Hola, Nena (feat. Omar Montes)","Nyno Vargas",200329,https://open.spotify.com/track/2EAwcFW9NeuhnZ0q5aYhFL
12,PORFA,Feid,200290,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
13,Favorito,Camilo,190889,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
14,Narcos,"Anuel AA",190858,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q
15,"CÓMO SE SIENTE - Remix","Jhay Cortez",187828,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
16,"Sola & Vacía","Casper Magico",185585,https://open.spotify.com/track/46V4kseB66GjFGklCgynGX
17,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",173523,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
18,Tusa,"KAROL G",172823,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
19,Fabuloso,Sech,167969,https://open.spotify.com/track/3cg2Y9mIiYNdcPTLKaQgK3
20,"4 besos","Lola Indigo",167136,https://open.spotify.com/track/49QwoSLuV69Fd8bwTqdZvs
21,Amarillo,"J Balvin",166196,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
22,"PA' ROMPERLA","Bad Bunny",163025,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
23,Safaera,"Bad Bunny",162458,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
24,Caramelo,Ozuna,162035,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
25,"Tak Tiki Tak","Harry Nach",152276,https://open.spotify.com/track/0aCTSZQTlmnjQucALTF00s
26,Reggaetonera,"Anuel AA",150220,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
27,Rojo,"J Balvin",144311,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
28,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",139133,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
29,"El Efecto","Rauw Alejandro",138945,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
30,Tattoo,"Rauw Alejandro",138250,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
31,"Se iluminaba","Fred De Palma",137926,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
32,"BAD CON NICKY","Bad Bunny",134829,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
33,"Dime Bbsita",Robledo,133530,https://open.spotify.com/track/5mBWQ675Eb4j4fn6iuNnOe
34,"Yo Perreo Sola","Bad Bunny",132439,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
35,"Carita de Inocente (feat. Myke Towers) - Remix","Prince Royce",130534,https://open.spotify.com/track/5kQre7o8ky5DXeEPcyaCR1
36,Flamenkito,Lérica,124795,https://open.spotify.com/track/4fsj5oMLYrCUlTDs4P9qw5
37,"Una Mala (Remix)","El Completo Rd",121175,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
38,"Blinding Lights","The Weeknd",120117,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
39,Loco,Beéle,119521,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
40,"Pa toda la vida (feat. Mozart La Para)","Don Patricio",114617,https://open.spotify.com/track/6DDb7XRNUzeHmSoTbw5nmm
41,"MÁS DE UNA CITA","Bad Bunny",110338,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
42,Atrévete,"Yago Roche",106551,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
43,"Prendio (Remix)",Rvfv,106504,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
44,"La Cama - Remix",Lunay,105223,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
45,"Ponte Pa' Mi","Rauw Alejandro",104031,https://open.spotify.com/track/10u2iOS0r6plfb9GknD7g4
46,Diosa,"Myke Towers",101947,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
47,"Si Tú La Quieres","David Bisbal",100943,https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM
48,China,"Anuel AA",99672,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
49,"Eso Que Tú Me Das","Jarabe De Palo",98201,https://open.spotify.com/track/40tFJtuES1da2fg0OurUdI
50,"Roses - Imanbek Remix","SAINt JHN",96223,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
51,Colocao,"Nicki Nicole",90190,https://open.spotify.com/track/7MCFjPDImfjQv7GynHgVrR
52,"La Popi","Kiko el Crazy",87012,https://open.spotify.com/track/2WlmR4N8xSxDG3Adz8Wd2k
53,"Dance Monkey","Tones And I",87007,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
54,"Pegamos Tela",Lérica,82255,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
55,"La Difícil","Bad Bunny",81386,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
56,"El Efecto - Remix","Rauw Alejandro",80934,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
57,"Alocao (With Bad Gyal)","Omar Montes",80883,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
58,Morado,"J Balvin",80875,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
59,"Sigues Con El - Remix",Arcangel,80681,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
60,Locura,"Cali Y El Dandee",80613,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
61,"La Bebe - Remix","Anuel AA",79823,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4
62,"Fantasias - Remix","Rauw Alejandro",79340,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
63,MAMACITA,"Black Eyed Peas",78536,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
64,Gris,"J Balvin",77623,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
65,Tinder,Arce,74400,https://open.spotify.com/track/39JlamO6oYz8nRIYCfq8Bl
66,"Tu Eres Un Bom Bom - Remix","Kafu Banton",72676,https://open.spotify.com/track/2635EEV2Oi6wg6GV2TPYVx
67,"Sueño (con Pablo Alborán)",Beret,72158,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
68,"La flaca","Jarabe De Palo",71998,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
69,"Don't Start Now","Dua Lipa",71834,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
70,Bandido,"Anuel AA",71126,https://open.spotify.com/track/5poUJOhLyalGkUedn3ggeX
71,"Rain On Me (with Ariana Grande)","Lady Gaga",70820,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
72,Azul,"J Balvin",70472,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
73,"Bajo La Mesa",Morat,68390,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
74,+,Aitana,68073,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
75,"Rueda - Remix",Chimbala,67194,https://open.spotify.com/track/3EWxpqOSP0KWgUmRiklqGy
76,Bobo,Morad,66409,https://open.spotify.com/track/4zQIamp851N57SyWqAYcZR
77,"El Mismo Aire - con Pablo Alborán",Camilo,65811,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
78,"RITMO (Bad Boys For Life)","Black Eyed Peas",65751,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
79,"Me Gusta",Shakira,65370,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
80,Confía,Sech,63574,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
