,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",62008,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
2,Sensualidad,"Bad Bunny",52585,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
3,Criminal,"Natti Natasha",42206,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
4,Corazón,Maluma,41595,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
5,Amantes,Greeicy,41435,https://open.spotify.com/track/3IyPnNX142pvWx6D5CiimD
6,"Se Preparó",Ozuna,40695,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
7,"Robarte un Beso","Carlos Vives",39857,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
8,Esperándote,"Manuel Turizo",39565,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
9,"Quiero Repetir",Ozuna,38624,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
10,"Échame La Culpa","Luis Fonsi",37430,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
11,SUTRA,"Sebastian Yatra",36867,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5
12,Downtown,Anitta,36454,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
13,"Me Rehúso","Danny Ocean",35453,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
14,Besame,Valentino,32373,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz
15,"Báilame - Remix",Nacho,30638,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
16,"Bella y Sensual","Romeo Santos",30094,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
17,Mayores,"Becky G",29091,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
18,"Escápate Conmigo (feat. Ozuna)",Wisin,28198,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
19,"Cásate Conmigo","Silvestre Dangond",27651,https://open.spotify.com/track/6f4UPdDBQONKJBRqwZGjaJ
20,"Que Va","Alex Sensation",27480,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
21,"Una Lady Como Tú","Manuel Turizo",26524,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
22,"Vivo Pensando En Ti (feat. Maluma)","Felipe Peláez",26489,https://open.spotify.com/track/0H7cz1bR7w9PulJL7Na774
23,Bonita,"J Balvin",25958,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
24,"Shape of You","Ed Sheeran",25893,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
25,"Suena El Dembow","Joey Montana",25197,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
26,"New Rules","Dua Lipa",24653,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
27,Vuelve,"Daddy Yankee",24364,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
28,"Olha a Explosão","MC Kevinho",22908,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
29,"Perro Fiel (feat. Nicky Jam)",Shakira,22908,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
