,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Du måste finnas",Newkid,287290,https://open.spotify.com/track/5X2c4q56vzXntq4qX34ZOZ
2,"Ge upp igen","Miriam Bryant",225078,https://open.spotify.com/track/5IONrCRMaQomlgoKpIoI8O
3,"All I Want for Christmas Is You","Mariah Carey",206133,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
4,Starkare,Newkid,199913,https://open.spotify.com/track/1efyMrWJfSghkB7zIeFlfw
5,"Last Christmas",Wham!,194537,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
6,"Ser du månen där du är ikväll? (Tillsammans igen)","Thomas Stenström",174160,https://open.spotify.com/track/4SLYrBfzgbLmiEdoKajyHL
7,Svag,"Victor Leksell",139586,https://open.spotify.com/track/4SS4YfDAEQG0fZAe1xfgn3
8,"WITHOUT YOU","The Kid LAROI",133943,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
9,"Tänd ett ljus",Triad,132777,https://open.spotify.com/track/0WeT9UnF79pGH5ohYHsnD9
10,"Hey Ho","Freddy Kalas",131473,https://open.spotify.com/track/0eekaX32hUmJgcinPCL1iZ
11,Bars,"Ant Wan",129578,https://open.spotify.com/track/4CnQqdd5qOv3THNqkjjsf7
12,"It's Beginning to Look a Lot like Christmas","Michael Bublé",123992,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
13,"Feliz Navidad","José Feliciano",122366,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
14,"Talk 2 Me",Yasin,114820,https://open.spotify.com/track/0LQF85Yt5Q4msjImIMshbL
15,"Jingle Bell Rock","Bobby Helms",108971,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
16,"Rockin' Around The Christmas Tree","Brenda Lee",108809,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
17,"Santa Tell Me","Ariana Grande",104351,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
18,"Mer jul","Adolphson & Falk",103823,https://open.spotify.com/track/6UbwfQeAEzhnolDwXiPowY
19,"Julen är här","Tommy Körberg",100855,https://open.spotify.com/track/4cGPWeCfoQTw7i0wqNRcjI
20,"Välkommen hem",E.M.D.,99907,https://open.spotify.com/track/4WfSDuJ4MrpdSSCEOanwzD
21,"It's the Most Wonderful Time of the Year","Andy Williams",98454,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
22,"Do They Know It's Christmas? - 1984 Version","Band Aid",97590,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
23,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",96650,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
24,"Mood (feat. iann dior)",24kGoldn,95222,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
25,"Blinding Lights","The Weeknd",93720,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
26,"Driving Home for Christmas - 2019 Remaster","Chris Rea",91809,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
27,"Head & Heart (feat. MNEK)","Joel Corry",89591,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
28,"Jag mår bra nu (feat. Newkid)","Molly Sandén",87769,https://open.spotify.com/track/247LJ2oARxtQuFAlbPIx79
29,"Säg Mig Var Du Står",Carola,87279,https://open.spotify.com/track/704iA6CyFdeP24JvGFxsRs
30,Mistletoe,"Justin Bieber",86659,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
31,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",82410,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
32,"White Christmas","Bing Crosby",82019,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
33,HAYATI,HAVAL,81903,https://open.spotify.com/track/7x5A8tRuDcw9qoRQ7W0OA3
34,"Fira jul med mig","Linnea Henriksson",79261,https://open.spotify.com/track/0V4WjLiC3Kg7pkGHN5O2cU
35,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",78319,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
36,Whoopty,CJ,72993,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
37,"Judy min vän","Benjamin Ingrosso",71477,https://open.spotify.com/track/03L6R3KgLtk08ek2gWsM7t
38,"Come Whatever, Come What May","My Marianne",69327,https://open.spotify.com/track/7h6dAktpx3MeQMfqN84JBW
39,"HKF (Håll käften & försvinn)","Myra Granberg",68201,https://open.spotify.com/track/2YjWAJEES4VMcwoOWvqk08
40,Komplicerad,"Miss Li",67330,https://open.spotify.com/track/29nwG4y9NFmN76yfUfc01d
41,"you broke me first","Tate McRae",66234,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
42,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",64631,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
43,"The Business",Tiësto,63733,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
44,Juligen,"Just D",62416,https://open.spotify.com/track/1MMeScdLmniNyO4WMuoIxb
45,"Bara du och jag","Tove Styrke",62100,https://open.spotify.com/track/0xfpnnU2xGRDfaAXLqe6Je
46,"En säng av rosor",Darin,61950,https://open.spotify.com/track/14eKSIRO006SRXYpfoY8HK
47,"Jag kommer hem igen till jul","Peter Jöback",61306,https://open.spotify.com/track/3eusN83SiYVrSA3hG4drFy
48,"Jul, jul strålande jul",Carola,61096,https://open.spotify.com/track/33EVpTZhoyQw1mStrZTKfO
49,"Långsamt farväl","Benjamin Ingrosso",60268,https://open.spotify.com/track/4aUuOrkNcjyA64ytYqow6o
50,willow,"Taylor Swift",59760,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
51,"En Stund - Spotify Studio 100 Recording",Jireel,59291,https://open.spotify.com/track/4bFeSR93jyLv2QPcmzOJRp
