,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",53123,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
2,"I Don't Care (with Justin Bieber)","Ed Sheeran",48442,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,"bad guy","Billie Eilish",46357,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Piece Of Your Heart",MEDUZA,42002,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
5,"SOS (feat. Aloe Blacc)",Avicii,36701,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
6,"Someone You Loved","Lewis Capaldi",36276,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,"Don't Call Me Up",Mabel,33594,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
8,"Con Calma","Daddy Yankee",29652,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
9,Arcade,"Duncan Laurence",28491,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
10,Sucker,"Jonas Brothers",27427,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
11,Tricheur,Nekfeu,26672,https://open.spotify.com/track/5ZwRTJD1bTACtIuW5Iibnu
12,"If I Can't Have You","Shawn Mendes",26276,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
13,"Balance ton quoi",Angèle,25761,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
14,"Old Town Road","Lil Nas X",25756,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
15,"Let Me Down Slowly","Alec Benjamin",25423,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
16,Pookie,"Aya Nakamura",24719,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
17,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",24668,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
18,Shallow,"Lady Gaga",22488,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
19,"Giant (with Rag'n'Bone Man)","Calvin Harris",22150,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
20,"So Am I","Ava Max",21399,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
21,"Power Over Me","Dermot Kennedy",20335,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
22,"Als Het Avond Is","Suzan & Freek",19778,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
23,Heaven,Avicii,19415,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
24,"7 rings","Ariana Grande",18435,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
25,"bury a friend","Billie Eilish",18428,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
26,"GUAP (feat. Dopebwoy)",Boef,18160,https://open.spotify.com/track/7oZct7VoEYmscpKePu6k7z
27,"Never Really Over","Katy Perry",18063,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
28,"Always Remember Us This Way","Lady Gaga",17825,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
29,"You Need To Calm Down","Taylor Swift",17619,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
30,"High Hopes","Panic! At The Disco",17329,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
31,"Hoe Het Danst","Marco Borsato",17230,https://open.spotify.com/track/6cONR1DTpmGS1pAdJvVTiT
32,"Money In The Grave (Drake ft. Rick Ross)",Drake,17025,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
33,"The London (feat. J. Cole & Travis Scott)","Young Thug",16425,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
34,"Sweet but Psycho","Ava Max",16420,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
35,"Speechless (feat. Erika Sirola)","Robin Schulz",15489,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
36,"Here With Me",Marshmello,15272,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
37,Médicament,Niska,14907,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
38,"when the party's over","Billie Eilish",14862,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
39,"Walk Me Home",P!nk,14309,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
40,"Be Alright","Dean Lewis",14202,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
41,"Tout oublier",Angèle,14133,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
42,Happier,Marshmello,13989,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
43,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,13917,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
44,"Dans l'univers",Nekfeu,13736,https://open.spotify.com/track/3OmMEncU5Z8hZJVKwAMZpk
45,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",13629,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
46,"No Guidance (feat. Drake)","Chris Brown",13593,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
47,"3 Nights","Dominic Fike",13540,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
48,"Rescue Me",OneRepublic,13533,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
49,"Talk (feat. Disclosure)",Khalid,12921,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
50,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",12759,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
51,"All Around The World (La La La)",R3HAB,12434,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
52,Cheum,Nekfeu,12399,https://open.spotify.com/track/3eG36tERWexe2lm75Ea3Y8
53,"Truth Hurts",Lizzo,12362,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
54,"Dancing With A Stranger (with Normani)","Sam Smith",12040,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
55,"Au DD",PNL,12026,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
56,"Calma - Remix","Pedro Capó",11859,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
57,"i'm so tired...",Lauv,11838,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
58,"Bad Liar","Imagine Dragons",11783,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
59,EARFQUAKE,"Tyler, The Creator",11721,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
60,"MOWGLI II",PNL,11504,https://open.spotify.com/track/1w2OwBeojIZI8hTI5WkMkV
61,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",11333,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
62,Wow.,"Post Malone",11185,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
63,Mirador,Kezah,11171,https://open.spotify.com/track/4j5Bb0saeXmiz62XIZjcHj
64,"RR 9.1","Koba LaD",11056,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn
65,"Maman ne le sait pas (feat. Niska)",Ninho,10877,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
66,Djadja,"Aya Nakamura",10714,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
67,"Who Do You Love","The Chainsmokers",10490,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
68,"Elle pleut",Nekfeu,10374,https://open.spotify.com/track/31ljIjVJOgopnyNposqPhm
69,"Call You Mine","The Chainsmokers",10225,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
70,"You Say","Lauren Daigle",10080,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49
71,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",10033,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
72,Easier,"5 Seconds of Summer",9980,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
73,"In My Mind",Dynoro,9957,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
74,"Elle est bonne sa mère",Vegedream,9801,https://open.spotify.com/track/6F8Caj9u2wk5hmbFuKK6Pa
75,"Dichterbij Je","Lil Kleine",9773,https://open.spotify.com/track/5TU8eIPFfQ7uUeOITnxxpb
76,"lovely (with Khalid)","Billie Eilish",9768,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
77,"Go Loko (feat. Tyga, Jon Z)",YG,9597,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
78,"Shape of You","Ed Sheeran",9508,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
79,"All Day And Night - Jax Jones & Martin Solveig Present Europa","Jax Jones",9389,https://open.spotify.com/track/3O83h4LS797N23DpweeRAa
80,Youngblood,"5 Seconds of Summer",9305,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
81,SAD!,XXXTENTACION,9261,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
82,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",9023,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
83,Ransom,"Lil Tecca",8989,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU
84,Ritual,Tiësto,8973,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
85,Moonlight,XXXTENTACION,8736,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
86,"Voyage léger",Nekfeu,8624,https://open.spotify.com/track/0sSvwmaVvkcIARs3uaLmlj
87,"Tel Me",Jul,8581,https://open.spotify.com/track/4He5TSvX6WhyTeiXpdFaCZ
88,Signals,Todiefor,8543,https://open.spotify.com/track/40UsTEcLNqQyrvvwJPpCra
89,"Les étoiles vagabondes",Nekfeu,8531,https://open.spotify.com/track/1FN3Bo2tGTBxvEb5b83vFV
90,"Without Me",Halsey,8417,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
91,2002,Anne-Marie,8345,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
92,"Only Human","Jonas Brothers",8304,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
93,Shotgun,"George Ezra",8188,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
94,"One Kiss (with Dua Lipa)","Calvin Harris",8068,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
95,Panamera,Ashafar,8064,https://open.spotify.com/track/2S4exmZO3aVEcoxLdKhC47
96,Africa,TOTO,7982,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
97,"Say My Name","David Guetta",7954,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
98,"Eastside (with Halsey & Khalid)","benny blanco",7904,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
99,"Mad Love",Mabel,7869,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
100,"Baila Baila Baila",Ozuna,7857,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
101,Alunissons,Nekfeu,7856,https://open.spotify.com/track/48MQ3gJuiksM6zyLPRTFKj
