,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",46954,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",32171,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,"It Ain't Me (with Selena Gomez)",Kygo,31509,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,"Something Just Like This","The Chainsmokers",25606,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
5,"Mask Off",Future,25325,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
6,"Galway Girl","Ed Sheeran",24558,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
7,Passionfruit,Drake,23528,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
8,"You Don't Know Me - Radio Edit","Jax Jones",21903,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
9,"Stay (with Alessia Cara)",Zedd,20710,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
10,"Symphony (feat. Zara Larsson)","Clean Bandit",19870,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
11,"Scared to Be Lonely","Martin Garrix",19731,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
12,"Solo Dance","Martin Jensen",19547,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
13,Paris,"The Chainsmokers",19454,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
14,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,18838,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
15,"Call On Me - Ryan Riback Extended Remix",Starley,17989,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
16,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",16436,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
17,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",16282,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
18,Issues,"Julia Michaels",16002,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
19,Believer,"Imagine Dragons",15877,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
20,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",14891,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
21,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",14723,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
22,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",14558,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
23,"Castle on the Hill","Ed Sheeran",14422,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
24,"That's What I Like","Bruno Mars",14291,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
25,"Chained To The Rhythm","Katy Perry",13939,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
26,Cold,"Maroon 5",13696,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
27,HUMBLE.,"Kendrick Lamar",12987,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
28,"Chantaje (feat. Maluma)",Shakira,12893,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
29,"Selfish (feat. Rihanna)",Future,12550,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
30,"September Song","JP Cooper",12158,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
31,"How Far I'll Go - From ""Moana""","Alessia Cara",11965,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
32,Tuesday,"Burak Yeter",11785,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
33,Perfect,"Ed Sheeran",11022,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
34,Weak,AJR,10834,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
35,Happier,"Ed Sheeran",10795,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
36,"Say You Won't Let Go","James Arthur",10246,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
37,"Green Light",Lorde,10238,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
38,"El Amante","Nicky Jam",10173,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
39,"I Feel It Coming","The Weeknd",10074,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
40,"Still Got Time (feat. PARTYNEXTDOOR)",ZAYN,10056,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
41,Portland,Drake,9857,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
