,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Mocca,"Lalo Ebratt",64289,https://open.spotify.com/track/0NKoPGc72yUKTIneVhFfg1
2,"Vaina Loca",Ozuna,60949,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
3,"No Es Justo","J Balvin",58267,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
4,Culpables,"Manuel Turizo",52272,https://open.spotify.com/track/3RD0PGolM0mETGHaprwgMn
5,BEBE,6ix9ine,50860,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
6,"Ya No Tiene Novio","Sebastian Yatra",50680,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
7,"Mala Mía",Maluma,45578,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
8,"La player (Bandolera)","Zion & Lennox",41379,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
9,"Quiere Beber","Anuel AA",39574,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
10,"Cuando Te Besé","Becky G",37865,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
11,PPP,"Kevin Roldan",36022,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
12,"Sin Pijama","Becky G",34853,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
13,Justicia,"Silvestre Dangond",33825,https://open.spotify.com/track/6ipp8Dhs33KinlF4BStgca
14,Culpables,"KAROL G",31728,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
15,"Por Perro","Sebastian Yatra",31594,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
16,"Magia (feat. Sebastián Yatra)","Andrés Cepeda",30241,https://open.spotify.com/track/6xAhkN7uE1qdhPa8jZwhTb
17,"Te Boté - Remix","Nio Garcia",29473,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
18,"Te Amo","Piso 21",28174,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
19,"Madura (feat. Bad Bunny)",Cosculluela,27252,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
20,Ambiente,"J Balvin",27134,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
21,"Toda - Remix","Alex Rose",26662,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
22,"Me Niego (feat. Ozuna & Wisin)",Reik,26106,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
23,"I Like It","Cardi B",24735,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
24,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",24599,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
25,Hipócrita,"Anuel AA",24366,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
26,Asesina,Brytiago,22785,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
