,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Mayores,"Becky G",68704,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
2,"Me Rehúso","Danny Ocean",68504,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
3,"Báilame - Remix",Nacho,64251,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
4,"Robarte un Beso","Carlos Vives",62629,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T
5,"Una Lady Como Tú","Manuel Turizo",61894,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
6,"Mi Gente","J Balvin",61802,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
7,"Felices los 4",Maluma,51150,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
8,"Escápate Conmigo",Wisin,50176,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
9,Bonita,"J Balvin",47337,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
10,"Krippy Kush",Farruko,41030,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
11,"Ahora Dice","Chris Jeday",40778,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
12,"Hey DJ",CNCO,37917,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
13,"Se Preparó",Ozuna,37833,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
14,"Loco Enamorado","Abraham Mateo",36186,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
15,"Suena El Dembow","Joey Montana",35298,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
16,"Tú Foto",Ozuna,35126,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
17,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",34710,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
18,"Shape of You","Ed Sheeran",34467,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
19,"Vivo Pensando En Ti (feat. Maluma)","Felipe Peláez",34197,https://open.spotify.com/track/0H7cz1bR7w9PulJL7Na774
20,"Si Tú La Ves (feat. Wisin)","Nicky Jam",34104,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
21,"Otra vez (feat. J Balvin)","Zion & Lennox",33030,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
22,"Una Lady Como Tú (feat. Nicky Jam) - Remix","Manuel Turizo",31438,https://open.spotify.com/track/7MMRoGvm7uhoUVhGvHJ3yW
23,Báilame,Nacho,30779,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C
