,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"One Dance",Drake,89403,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
2,Starboy,"The Weeknd",80882,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
3,"24K Magic","Bruno Mars",80838,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
4,"My Way","Calvin Harris",72133,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
5,"Mauvaise graine",Nekfeu,71082,https://open.spotify.com/track/4kKJ5CjwCtksszPMntho4N
6,Squa,Nekfeu,70542,https://open.spotify.com/track/11hj8c8BCRd5ND3CRhZSvt
7,"Let Me Love You","DJ Snake",69647,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
8,"Afro Trap Pt. 7 (La puissance)",MHD,62394,https://open.spotify.com/track/6x8j5V85ZJHtvOSjSamcVc
9,"Black Beatles","Rae Sremmurd",60080,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
10,Tchoin,Kaaris,59226,https://open.spotify.com/track/0ban5QRXUveaKtQPGuaoQ9
11,"Sunset Lover","Petit Biscuit",58821,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
12,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",58735,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
13,Saturne,Nekfeu,58270,https://open.spotify.com/track/5t9fmZx0pcNxLykKTv6eOe
14,Tchikita,Jul,56744,https://open.spotify.com/track/6bXd0YhKLCTvlLVc4tErH9
15,Onizuka,PNL,56545,https://open.spotify.com/track/4GCIYE1x1TWJCChPkpy9by
16,"Lordly (feat. Alex Aiono)",Feder,55745,https://open.spotify.com/track/6c12fBpCtuVIq8OFxT0A3S
17,"Pop Corn",Boostee,54892,https://open.spotify.com/track/6FK7DCwcQWWWG9VAT6ZGvz
18,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",54286,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
19,Human,"Rag'n'Bone Man",53830,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
20,DKR,Booba,53653,https://open.spotify.com/track/1iDQ2zCOU1uYeR8QcpqUZb
21,Ride,"Twenty One Pilots",53226,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
22,"I Feel It Coming","The Weeknd",52113,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
23,Heathens,"Twenty One Pilots",51884,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
24,"Lush Life","Zara Larsson",51117,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
25,"Don't Wanna Know","Maroon 5",50895,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
26,Aloha,Møme,50720,https://open.spotify.com/track/6HViP4DVYa8gQtxLndmhwu
27,"Cheap Thrills",Sia,50556,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
28,Closer,"The Chainsmokers",50520,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
29,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",50021,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
30,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony",49229,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
31,"The Ocean (feat. Shy Martin)","Mike Perry",48424,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
32,"Heal Tomorrow","Naive New Beaters",47997,https://open.spotify.com/track/4J6xvZhJh26lmAEAXGDCKu
33,"Ain't Your Mama","Jennifer Lopez",47913,https://open.spotify.com/track/2hgzdQdnfWwtdpZbhZlV72
34,Sex,"Cheat Codes",46127,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP
35,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",46064,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
36,Naha,PNL,45800,https://open.spotify.com/track/0lkQfsTMmtDA37tjjew9n0
37,"In the Name of Love","Martin Garrix",44289,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
38,Bazardée,KeBlack,43993,https://open.spotify.com/track/2KiHXiqQA2dHiLfeSxtTeP
39,6.45i,SCH,43304,https://open.spotify.com/track/0myHuhA1FkppaClYHRoxX0
40,"Hymn for the Weekend - Seeb Remix",Coldplay,43128,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
41,Infréquentables,Dosseh,42866,https://open.spotify.com/track/63z6p4gpgnpZprANkpBIHH
42,"Perfect Strangers","Jonas Blue",42224,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
43,"Réalité augmentée",Nekfeu,41939,https://open.spotify.com/track/5jGuAvPX3Ufo55DIZlCaHq
44,"On m'appelle l'ovni",Jul,41938,https://open.spotify.com/track/5cbyl4wFM4UYnQGoA0dcAk
45,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",41138,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
46,Humanoïde,Nekfeu,40763,https://open.spotify.com/track/6YHNKVx7gSsOX7xq6jaqeq
47,"Final Song",MØ,38966,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7
48,"Treat You Better","Shawn Mendes",38629,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
49,"Hundred Miles",Yall,38384,https://open.spotify.com/track/5dyDkXi1bnQKSyIdO0JXp8
50,Panda,Desiigner,38195,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
51,Blow,Kaaris,38150,https://open.spotify.com/track/5GhWx7Hzju2oRyhVY6k9QH
52,"Call On Me - Ryan Riback Extended Remix",Starley,37214,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
53,"Fast Car","Jonas Blue",36561,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
54,Oblah,Gradur,36250,https://open.spotify.com/track/0sqOIwjQoaiEXcSgl8iqsi
55,"Avant tu riais",Nekfeu,36208,https://open.spotify.com/track/6AHgVddvpK6wQpifbtInW1
56,Bené,PNL,35639,https://open.spotify.com/track/00X2yv2vrtritPt2CZnUTZ
57,"This Is What You Came For (feat. Rihanna)","Calvin Harris",35350,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
58,"i hate u, i love u (feat. olivia o'brien)",gnash,35291,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
