,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,55423,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"Rain On Me (with Ariana Grande)","Lady Gaga",45628,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
3,"Blinding Lights","The Weeknd",40231,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Watermelon Sugar","Harry Styles",38549,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
5,"Roses - Imanbek Remix","SAINt JHN",37998,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,"Rover (feat. DTG)",S1mba,35429,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
7,"Breaking Me",Topic,33986,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
8,"Think About Things","Daði Freyr",32093,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
9,"Toosie Slide",Drake,29837,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
10,"Break My Heart","Dua Lipa",28467,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
11,"Party Girl",StaySolidRocky,26535,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
12,Secrets,Regard,26494,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
13,"Blueberry Faygo","Lil Mosey",25234,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
14,"Dinner Guest (feat. MoStack)","AJ Tracey",22710,https://open.spotify.com/track/5y0ekFHNfFbjKhZlguSzdf
15,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",21563,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
16,"death bed (coffee for your head)",Powfu,21388,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
17,Lonely,"Joel Corry",21164,https://open.spotify.com/track/2ZEq4HT450Ye9IFGPTl9qV
18,Rain,Aitch,20985,https://open.spotify.com/track/7h2ozcUpSL7ulXjRPPQcDy
19,"Don’t Need Love (with GRACEY)","220 KID",20121,https://open.spotify.com/track/7uBaKZZVK0OZ6cqFGpGRXI
20,"Stuck with U (with Justin Bieber)","Ariana Grande",20022,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
21,"Don't Start Now","Dua Lipa",19486,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
22,Supalonely,BENEE,19380,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
23,GOOBA,6ix9ine,18841,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
24,"Dance Monkey","Tones And I",18263,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
25,"Someone You Loved","Lewis Capaldi",18178,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
26,"ily (i love you baby) (feat. Emilee)","Surf Mesa",17586,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
27,"THE SCOTTS","THE SCOTTS",17420,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
28,"Before You Go","Lewis Capaldi",17232,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
29,"Flowers (feat. Jaykae and MALIKA)","Nathan Dawe",16880,https://open.spotify.com/track/5aYWnrsYvJk8NT7PmUcxVN
30,"The Box","Roddy Ricch",15788,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
31,"Boss Bitch","Doja Cat",15707,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
32,"Adore You","Harry Styles",15594,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
33,"Intentions (feat. Quavo)","Justin Bieber",14997,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
34,"WHATS POPPIN","Jack Harlow",14384,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
35,"Pour the Milk","Robbie Doherty",14325,https://open.spotify.com/track/3239OdTeQMBphegyNvF8F3
36,Falling,"Harry Styles",14221,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
37,"After Party","Don Toliver",14050,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
38,"Chicago Freestyle (feat. Giveon)",Drake,14025,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
39,Circles,"Post Malone",13946,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
40,"Say So","Doja Cat",13919,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
41,Physical,"Dua Lipa",13810,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
42,Outnumbered,"Dermot Kennedy",13613,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE
43,"Say So (feat. Nicki Minaj)","Doja Cat",13261,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
