,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Atrasadinha - Ao Vivo","Felipe Araújo",781689,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
2,"Parado no Bailão","MC L da Vinte",674481,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
3,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",666357,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
4,"Ciumeira - Ao Vivo","Marília Mendonça",651505,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1
5,"Quem Me Dera","Márcia Fellipe",603200,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
6,"Só Pra Castigar","Wesley Safadão",585451,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
7,"Agora é Tudo Meu",DENNIS,551970,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
8,"Não Fala Não pra Mim","Humberto & Ronaldo",510063,https://open.spotify.com/track/0PaAB17axL9hn88mHiw8g0
9,"Quem Pegou, Pegou - Ao Vivo","Henrique & Juliano",492153,https://open.spotify.com/track/0kCqaybZgYcLYxzZymmBoc
10,"Medley da Gaiola - DENNIS Remix","MC Kevin o Chris",462305,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
11,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",462006,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
12,"Só Você",DENNIS,407268,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
13,"Saudade Nível Hard","Yasmin Santos",403366,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
14,"O Bebê","MC Kevinho",392859,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
15,"Propaganda - Ao Vivo","Jorge & Mateus",372013,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
16,Veneno,Anitta,367989,https://open.spotify.com/track/1KFN3kB4hc6r7ILpifFsqf
17,"Vingança - Ao Vivo","Luan Santana",365904,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
18,"Sofazinho - Ao Vivo","Luan Santana",363320,https://open.spotify.com/track/2PMLdLt5QeOuOgxfAvx1in
19,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",358134,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
20,"Traí Sim - Ao Vivo","Maiara & Maraisa",353475,https://open.spotify.com/track/3o67Yt3Ua1qlSNV22zWUAn
21,Sapequinha,Lexa,346340,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
22,"Sem Sal - Ao Vivo","Marília Mendonça",334997,https://open.spotify.com/track/0E5S49GCejjIo9Bjmo5Q4z
23,"Zé da Recaída - Ao Vivo","Gusttavo Lima",329868,https://open.spotify.com/track/7uU04pPMnKELpv8mIJ3yLa
24,"Cidade Vizinha - Ao Vivo","Henrique & Juliano",325706,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl
25,"Ouvi Dizer",Melim,308980,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
26,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",308579,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
27,"Ao Vivo E A Cores","Matheus & Kauan",305037,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
28,Jenifer,"Gabriel Diniz",303533,https://open.spotify.com/track/5ixqGGFu0hdHfErdp32QwT
29,"Posto 24h (feat. Wesley Safadão) - Ao Vivo","Lucas Lucco",301204,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0
30,Infarto,"Diego & Victor Hugo",286676,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
31,"Dona de mim",IZA,280067,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
32,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",273453,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
33,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",264058,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
34,"Meu Abrigo",Melim,260988,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
35,"thank u, next","Ariana Grande",248224,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
36,"Pouca Pausa",Clau,243639,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
37,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",241845,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
38,Cobaia,"Lauana Prado",239603,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
39,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",236195,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
40,"Solteiro Nunca Está Só","MC Kekel",223914,https://open.spotify.com/track/0qFHLde09T8wwoxQOhGtJQ
41,"Romance Com Safadeza","Wesley Safadão",221544,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
42,Devagarinho,"Luísa Sonza",220247,https://open.spotify.com/track/0aZfIiaO3b2HTNxZ3sv1cg
43,"Deixa (feat. Ana Gabriela)",Lagum,214458,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
44,"Quer mais?",POCAH,212704,https://open.spotify.com/track/6zdrUt0j8guhZfcSF6X2Sb
45,Favela,Alok,211406,https://open.spotify.com/track/2JVbZEpewmqNlSzmXJTx2E
46,Medicina,Anitta,209474,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
47,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",208560,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
48,"É natural (Participação especial de Bruno Cardoso) - Ao vivo",Ferrugem,204683,https://open.spotify.com/track/0vT797IpZpF5o1XLCnWCUL
49,"Bebi Liguei - Ao Vivo","Marília Mendonça",202460,https://open.spotify.com/track/1T7aSWZQIorPMzRT8jTMXc
50,Kikadinha,"Jerry Smith",198131,https://open.spotify.com/track/5TUYLsiIi3tuvR2fCJjZUy
51,Fuleragem,"MC WM",198112,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
52,"Pra Inveja É Tchau","Mc Kevin",197558,https://open.spotify.com/track/4cnNrOojGyU6J3OXqVTPIg
53,"Sua Mãe Vai Me Amar","Turma do Pagode",196043,https://open.spotify.com/track/4fMjqKYYsvtT6Fvca8lGFl
54,"Dentro do Carro","MC Kevin o Chris",192683,https://open.spotify.com/track/6FWMkcaZyKS8I60zR6ro7h
55,"Bem Pior Que Eu - Ao Vivo","Marília Mendonça",191792,https://open.spotify.com/track/4CdMz076UN8RyeWGQCdqFZ
56,"Juramento do Dedinho","Mano Walter",186808,https://open.spotify.com/track/0lCmp1Mws7I9K4a0OAgces
57,"Ta Tum Tum","MC Kevinho",186212,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
58,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",182994,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
59,"Sou Favela",Ruanzinho,181583,https://open.spotify.com/track/6VcaTmR9UhOuZD7aNNilOV
60,"Cada um na Sua - Ao Vivo","Fernando & Sorocaba",180950,https://open.spotify.com/track/7j5Bbkg5cHDkf0ETPGf2Uh
