Position,"Track Name",Artist,URL
1,"Ahanda Zil Çaldı","Parlayan Yıldızlar Takımı",https://open.spotify.com/track/51GljJ4JgBgW8aKjuErvD0
2,"Bütün Istanbul Biliyo","İkiye On Kala",https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
3,Falling,"Trevor Daniel",https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
4,"No Idea","Don Toliver",https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
5,"Uyursam Geçer Mi?","Eskitilmiş Yaz",https://open.spotify.com/track/0eOmW2o1YmgTWzPE3WOvI6
6,"Bu Gece Bizim Olsa","Mil Savior",https://open.spotify.com/track/54rz3ZjIk7Ozt8IdJWKP2h
7,Feyzullah,Ravend,https://open.spotify.com/track/3aX2S19ORZgfGvEwtCAYjE
8,"Uzak Gelecek","Kahraman Deniz",https://open.spotify.com/track/75h4Bilr9NatfonTWxEQXB
9,"Дикая львица",ALEX&RUS,https://open.spotify.com/track/41btOpCqdHf5lBd4KAOcfB
10,"Benim Hikayem","Nahide Babashlı",https://open.spotify.com/track/5aniwWDGFRJYYg5pXi9KM5
11,"Kaç İstersen",Narkoz,https://open.spotify.com/track/3BA7bY2NRzGuijuaQUVXgI
12,"Ayrılık Acı Birşey","Müslüm Gürses",https://open.spotify.com/track/3poZ5SmGL30uRdCqrpFta6
13,ROXANNE,"Arizona Zervas",https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
14,"Fly Me to the Moon","The Macarons Project",https://open.spotify.com/track/0YBNpbrmpZdFRT0NFqii5C
15,Favela,UZI,https://open.spotify.com/track/0OSmjU2982agUzLQ08Wqkl
16,"Yolumuz Yol Değil","Lil Zey",https://open.spotify.com/track/4OHQvqMWC3ypTV9MeKuDFa
17,"Dance Monkey","Tones And I",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
18,"Eskimiş Senelere",Aspova,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
19,"Bir Ayda Unutursun",Sehabe,https://open.spotify.com/track/1B26IuTpOgtKawvALmwoWs
20,"Beni Kendinden Kurtar","Perdenin Ardındakiler",https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
21,"Parıl Parıl",Revart,https://open.spotify.com/track/1YnqdtpWkpl11ZsgL3XUpw
22,"Birthday Suit","Cosmo Sheldrake",https://open.spotify.com/track/5feuWfAXA4rEKH9pXCjOV2
23,"Sabah Silah Gece Bıçak","Furkan Karakılıç",https://open.spotify.com/track/1M7iq3Sbg98idoLvLrWM2u
24,"Kafa Leyla",BRADO,https://open.spotify.com/track/1BEo3epznRQuYhuQH8bZu9
25,"Sen Bilirsin","Öze Bade Derinöz",https://open.spotify.com/track/0Bgb5C7KcXzQj4AOLviLj2
26,"everything i wanted","Billie Eilish",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
27,Goal,Patron,https://open.spotify.com/track/4QVEEOx7TeTA0vQfeP8tgN
28,"Aşk Bu",Daniska,https://open.spotify.com/track/0T2Brrfl4EDWtzXWjm4JM7
29,"180 Km","Türkçe Rap",https://open.spotify.com/track/1KGjesEyGotiNsrE2tPPpY
30,Dönme,"Batuhan Kordel",https://open.spotify.com/track/0nSv4CMYwCykvkG8s8lUZZ
31,"Yemin Olsun",Ufo361,https://open.spotify.com/track/1BzTI6CkluzAJsXFRkXTaR
32,"Daha İyi","Hande Ünsal",https://open.spotify.com/track/4pqintftlokZCfmrA67rRj
33,Nalan,"Emir Can İğrek",https://open.spotify.com/track/1LNUxWJifZNEPpd273N2le
34,6.18.18,"Bil Cutie",https://open.spotify.com/track/6xmQbeqFHDoBQwHzwlWQAA
35,"Ayy Macarena",Tyga,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
36,Arkadaş,"Ben Fero",https://open.spotify.com/track/6bBnnrknLbDoOCUdKMkmnq
37,Mod,"Mustafa Sandal",https://open.spotify.com/track/0xNW1WrxJP3USOL2r0gqHE
38,Karanlık,Keişan,https://open.spotify.com/track/1pY2pmZz4GZ8NhecG4zu4p
39,"İçimdeki Özlemdi","Furkan Ermiş",https://open.spotify.com/track/7bx4qMF0tgQ8tYoFAOumU4
40,"En Güzel Ben Sevdim",Eflatun,https://open.spotify.com/track/2DLk4WQG6hRzpv573oG7ji
41,Uçurtma,Taladro,https://open.spotify.com/track/6UHpkvKlKa31ZZBRAE0FR1
42,"Gönül Salıncağı","Selen Görgüzel",https://open.spotify.com/track/1bHaV5cqcaVXishiXw8eMz
43,Yağmur,"Alper Ketenci",https://open.spotify.com/track/6mxCTx4irYHGDn2R3SYFrT
44,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
45,"Yok Doktor",Sehabe,https://open.spotify.com/track/63xL0YY1vgMWHC4KuuSbhu
46,"Cigeri Yakiyor",samumbeats,https://open.spotify.com/track/6sZ9RjbvqwbzGcXhmMfCEJ
47,"Ride It",Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
48,"No Idea - Dj Purpberry Chopped and Screwed","Don Toliver",https://open.spotify.com/track/3PEwQ1uaMwg0ehoTeVm7Yq
49,YKKE,Ufo361,https://open.spotify.com/track/4tT9mBO8n3pEuCeUDnzE4s
50,Serseriler,UZI,https://open.spotify.com/track/7Br24JMv2McrNENEe1TxrL
