Position,"Track Name",Artist,URL
1,"Bill Murray","I Giocattoli",https://open.spotify.com/track/3Ws800fUdnVwySSDuNconc
2,"The Greatest Show","Hugh Jackman",https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
3,"This Is Me","Keala Settle",https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
4,"A Million Dreams","Ziv Zaifman",https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
5,"Never Enough","Loren Allred",https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
6,"Che loco che mi sento!","Simone Iuè",https://open.spotify.com/track/2Wf9xlNTV7HtS0i3yZy8Ig
7,"Quando ho incontrato te",Cosmo,https://open.spotify.com/track/5iNFOkYE7WVbGIJosbLoel
8,"Rewrite The Stars","Zac Efron",https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
9,Vasame,Arisa,https://open.spotify.com/track/6RhamhWzF7bkMYzi0zbpAp
10,Orgasmo,"Calcutta ",https://open.spotify.com/track/5G22c0zkJae5EzQRyx3blf
11,"Gianni Agnelli",Chiummariello,https://open.spotify.com/track/3C5cYGcmKokln4npKhebnQ
12,Capofitto,Meli,https://open.spotify.com/track/2AfYakmw5aJiXdcIjyT08R
13,"In ogni parte del mio corazon","Simone Iuè",https://open.spotify.com/track/0B7BrPZ1cqVQPOSNziiKdp
14,"From Now On","Hugh Jackman",https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
15,Bambola,"Betta Lemme",https://open.spotify.com/track/1g74yo0JfLV2yqA2oIz6xl
16,"Boom Bitch","La Diva Del Tubo",https://open.spotify.com/track/58Kkrk3jBMJA01jrn7eNeW
17,"Ricordami (Ernesto De La Cruz)","Fabrizio Russotto",https://open.spotify.com/track/6AwXdJOxub2INdtu0t8BUC
18,"River (feat. Ed Sheeran)",Eminem,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
19,"Interrail (feat. Carl Brave x Franco126)",Frenetik&Orang3,https://open.spotify.com/track/6orY1dYhipMZU8oyYsHj1T
20,"The Other Side","Hugh Jackman",https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
21,"30 40 50",Bianco,https://open.spotify.com/track/0kmS76apUip3L37IOfstAp
22,"Perfect Symphony (Ed Sheeran & Andrea Bocelli)","Ed Sheeran",https://open.spotify.com/track/3zl7j5ua8mF4JDYuxrfo01
23,"Disco samba medley","Baby Land",https://open.spotify.com/track/7fs2ox6WN5ELk8QBEunGgN
24,"Leave a Light On","Tom Walker",https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
25,Avvoltoi,"DJ Myke",https://open.spotify.com/track/5k3D5mNOsY7am5186aTpFc
26,DYO,"Leo Pari",https://open.spotify.com/track/3JhEhAAnzTdyv1bZXP36GF
27,"L'amore è","Enrico Nigiotti",https://open.spotify.com/track/0iOHkI1AyDXfDeoXEFaP2e
28,"¿Porqué te vas?",Jeanette,https://open.spotify.com/track/11rsK9GDZ9UdWsxtDqnMmN
29,"Un pò un pino",Skioffi,https://open.spotify.com/track/4cPwszutZMuOSjXTp6AY4U
30,"Ricordami (Lullaby)","Emiliano Coltorti",https://open.spotify.com/track/7wTncdYglIWFBf8nRrUe8S
31,"Bartier Cardi (feat. 21 Savage)","Cardi B",https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
32,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
33,"Come neve",Giorgia,https://open.spotify.com/track/7flx8835YXeRbhFBGaZ42g
34,"Bum Bum Tam Tam","MC Fioti",https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
35,Medusa,"Vale Lambo",https://open.spotify.com/track/6wtObbvccAK4BfsDJnzGM0
36,"Irraggiungibile (feat. Federica Carta)",Shade,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
37,Goodbye,Apparat,https://open.spotify.com/track/7M0fsXo6rpXOKkveYooBob
38,Sissi,"Sequoyah Tiger",https://open.spotify.com/track/6mvc6zek34rSEXviYhHJCF
39,"Samba Megamix (12 version)","Two Man Sound",https://open.spotify.com/track/3h9GLvqH55IAqUD0kvGE6X
40,Perfect,"Ed Sheeran",https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
41,"Surdat (from: Gomorra / Gomorrah)","Livio Cori",https://open.spotify.com/track/1SSQ3eSAsk2SScWXQW7gP0
42,"In My Mind",Dynoro,https://open.spotify.com/track/2HvMyC2NoRJceu6Lgbn4lS
43,Brilla,"Rubik Beats",https://open.spotify.com/track/1FLRLDuebygzqBTpYFQHTE
44,Chosen,Måneskin,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
45,Juanita,"Emiliano Coltorti",https://open.spotify.com/track/1jVrIWeWML1w3BlGOtKnNJ
46,"Ricordami (Reunion)","Simone Iuè",https://open.spotify.com/track/3WTRIljDyDHzxZvg3fncPv
47,"Il mondo es mi familia","Simone Iuè",https://open.spotify.com/track/1pGkesDNJypYAZzuMfNEe4
48,"6 G",Rampaz,https://open.spotify.com/track/1DwosMf34tRbOARv0s1vED
49,Vincent,"James Blake",https://open.spotify.com/track/2Xt63x3cDcU28YVkfOxlyF
50,"Secondigliano regna","Enzo Dong",https://open.spotify.com/track/1tH3EfpvRCrxgvTPVm0ABU
