Position,"Track Name",Artist,URL
1,Famous,"Mason Ramsey",https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
2,"Walmart Yodeling Kid - EDM Remix","Walmart Yodel Kid",https://open.spotify.com/track/7teD59fnvnArwz3CIhORNT
3,"Lift Yourself","Kanye West",https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
4,"Better Now","Post Malone",https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
5,"All Girls Are The Same","Juice WRLD",https://open.spotify.com/track/1dNyRyz1QBN9kO1etUs1PI
6,"Me & You ◑",HONNE,https://open.spotify.com/track/2mDeWOqdFJLV2zsrTCPG0T
7,"One Kiss (with Dua Lipa)","Calvin Harris",https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
8,"Pick Up","DJ Koze",https://open.spotify.com/track/3FKMngtZtIZCNKYexhGrVD
9,"Ye vs. the People (starring TI as the People)","Kanye West",https://open.spotify.com/track/69b0SDYOymaqYwm3la237H
10,Stay,"Post Malone",https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
11,"Let it Burn",Goat,https://open.spotify.com/track/3QH0vAK0h4L9pOZZdHX5YY
12,Lyca,Swarmz,https://open.spotify.com/track/0InksU0QzMCNS47OYeE90N
13,"Slow Motion",Randolph,https://open.spotify.com/track/2JTF8oe4V274JR1WnOW4Jl
14,"no tears left to cry","Ariana Grande",https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
15,Fortnite,Boogz,https://open.spotify.com/track/3pDCJrLA21lxGHltpDAXO5
16,"Roll (Burbank Funk)","The Internet",https://open.spotify.com/track/4WochDEizmmPZk0aQXfKHo
17,"Over Now","Post Malone",https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
18,2002,Anne-Marie,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
19,"Cigarette Lighter",Mellah,https://open.spotify.com/track/73XbpYjtVTDlsLyDNeFuPt
20,"Nica Libres At Dusk","Ben Howard",https://open.spotify.com/track/4w7sZkcNTSSHMIVQZdIJHu
21,Tieduprightnow,Parcels,https://open.spotify.com/track/6HjqCEeNyjquM5ZQ1CIEJ2
22,Paranoid,"Post Malone",https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
23,"Réseaux - Remix",Niska,https://open.spotify.com/track/1ZUDXMqrGCqQA8XqwNBOqf
24,"lovely (with Khalid)","Billie Eilish",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
25,"Neutron Dance","Krystal Klear",https://open.spotify.com/track/2dxiLe0Pq6pG058eYMbrn7
26,German,EO,https://open.spotify.com/track/7cwLbWHs42c8JmrW9BJZos
27,"Same Bitches (feat. G-Eazy & YG)","Post Malone",https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
28,"Black Snow","Oneohtrix Point Never",https://open.spotify.com/track/3PXQMuxGfwn9dhdlIhjcVd
29,"Nice For What",Drake,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
30,"Answerphone (feat. Yxng Bane)","Banx & Ranx",https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
31,Prey,"Parkway Drive",https://open.spotify.com/track/6aPDAyrtj011Mzjg9NK0tT
32,"KSI's Little Brother",Miniminter,https://open.spotify.com/track/1k24UeF9twcShj7ZzNkx6g
33,"You're Not Alone",Astræa,https://open.spotify.com/track/2UvfneYPu71oZpyx7xi8II
34,Crazy,"Nothing But Thieves",https://open.spotify.com/track/0jh3Rey2X3m5DOHiRGGGCM
35,"Dancin' Kinda Close",Guz,https://open.spotify.com/track/1jgpqjOTmP8MCSVKrSnRA0
36,"Everything Connected - Edit","Jon Hopkins",https://open.spotify.com/track/2T8uJPZyBZfMHvRpnjdwxv
37,"Te Boté - Remix","Nio Garcia",https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
38,"White Lines",IMOGEN,https://open.spotify.com/track/56AHhkRaqZHuTn737OxXBf
39,"Guatemala (feat. Slim Jxmmi) - From Swaecation","Rae Sremmurd",https://open.spotify.com/track/6sTDhYVVXU3HSDuG7mBLRU
40,"La Paila","Yung Filly",https://open.spotify.com/track/1YSGG2R8OyoRzI3ctd0PS9
41,"Freaky Friday (feat. Chris Brown)","Lil Dicky",https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
42,OTW,Khalid,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
43,"1Night (feat. PARTYNEXTDOOR, 21 Savage & Murda Beatz)",Stargate,https://open.spotify.com/track/2uZUFhEOjWOUHSoxmrlzMt
44,"Hasta Luego",HRVY,https://open.spotify.com/track/0fBP9n1mUM2Ur7LUPq8MVn
45,"Ball For Me (feat. Nicki Minaj)","Post Malone",https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
46,"I Like It","Cardi B",https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
47,"Rich & Sad","Post Malone",https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
48,Woah,"Big Narstie",https://open.spotify.com/track/49mtMvLZMnXUYl42kJQ9t9
49,"All Night",mishlawi,https://open.spotify.com/track/0eSu1GJ3RybVgWLI5nRZ33
50,Either,"Poo Bear",https://open.spotify.com/track/6QpqGSRmUnH81iYd1bfYL9
