Position,"Track Name",Artist,URL
1,"i'm so tired...",Lauv,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
2,Rainbow,"Kacey Musgraves",https://open.spotify.com/track/79qxwHypONUt3AFq0WPpT9
3,"bury a friend","Billie Eilish",https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
4,"Don't Call Me Up",Mabel,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
5,"Hazy Shade of Winter (feat. Ray Toro)","Gerard Way",https://open.spotify.com/track/1tBZnhDT8xbgJTs43FiqrD
6,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
7,"Woke Up Late (feat. Hailee Steinfeld)","Drax Project",https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6
8,"Cinta Luar Biasa",Andmesh,https://open.spotify.com/track/1Hy1CBFRXYvFL7eJT5MLlG
9,"Con Calma","Daddy Yankee",https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
10,"God Bless You","Atta Halilintar",https://open.spotify.com/track/61qA3C1dKKuTCmf84HxYKy
11,"Waktu Yang Salah (feat. Thantri)","Fiersa Besari",https://open.spotify.com/track/25qm0qQzdRkWe96BKuaiHt
12,"Pure Water (with Migos)",Mustard,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
13,"Dancing With A Stranger (with Normani)","Sam Smith",https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
14,Lily,"Alan Walker",https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
15,"In a Long Dream 긴 꿈에서",CHEEZE,https://open.spotify.com/track/2COpI174I7hdU2omQgTP1n
16,Butterflies,"Kacey Musgraves",https://open.spotify.com/track/30VHURM5NOfoZmqp2iKawS
17,"We All Lie",Hajin,https://open.spotify.com/track/6DyXREiYD3B4xgjjsfHfJ9
18,"a lot","21 Savage",https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
19,Thotiana,Blueface,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
20,"Let Me Down Slowly","Alec Benjamin",https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
21,"MIDDLE CHILD","J. Cole",https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
22,"What A Time (feat. Niall Horan)","Julia Michaels",https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT
23,Shallow,"Lady Gaga",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
24,"Lagu Galau","YoWis Ben",https://open.spotify.com/track/68PTk2qquvDfJ7Fqz1jnKQ
25,"mother tongue","Bring Me The Horizon",https://open.spotify.com/track/5IwUFTiNkarb5HEtNRtRtc
26,"Mixed Personalities (feat. Kanye West)","YNW Melly",https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
27,"New Light","John Mayer",https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
28,"Big Plans","Why Don't We",https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
29,火炎,"QUEEN BEE",https://open.spotify.com/track/3xVCQGla5LLhrwqNS2FcHo
30,"Born Again","Tiffany Young",https://open.spotify.com/track/6JCm7iKDFpOpjzvuJ9h0Rp
31,comethru,"Jeremy Zucker",https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
32,"Raise a Hallelujah (Live)","Bethel Music",https://open.spotify.com/track/0YxrPdW9NpNFtqh7Fw0rva
33,"Rainy Days (feat. Eminem)","WESTSIDE BOOGIE",https://open.spotify.com/track/015jLlgBeSkl3CApWJhlv7
34,"Sweet but Psycho","Ava Max",https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
35,"Istanbul (Not Constantinople)","They Might Be Giants",https://open.spotify.com/track/63vL5oxWrlvaJ0ayNaQnbX
36,"I Love You but I'm Letting Go",Pamungkas,https://open.spotify.com/track/01beCqR9wsVnwzkAJZyTqq
37,"Wahai Tuan","Tiara Effendy",https://open.spotify.com/track/2T3jyOxxbQJ2ZMTMugMicX
38,"I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)","Lil Peep",https://open.spotify.com/track/2v5JTeM6hSmi5wWy7jiwrI
39,"Bones (feat. OneRepublic)",Galantis,https://open.spotify.com/track/1pfgsjmxVZhoZpeDx6POKv
40,"Location Unknown ◐ (feat. BEKA) - Brooklyn Session",HONNE,https://open.spotify.com/track/4aT6vP9y2eDjxmRGm5ZqSC
41,"Perjalanan Berharga",Gisel,https://open.spotify.com/track/6GqRXWNbyaLgynWzRCxi8L
42,Home,"Saint Fiction",https://open.spotify.com/track/4UeLke2lbhliUpy1NqweEW
43,"Face My Fears (English Version)","Hikaru Utada",https://open.spotify.com/track/0CALOqrkXAE7WB2nyIATLk
44,"Anxiety (with Selena Gomez)","Julia Michaels",https://open.spotify.com/track/1XJ93XskwJf7PCyIVLbNBt
45,Juice,Lizzo,https://open.spotify.com/track/0onslUNmSLDkuYaideYWir
46,"Without Me",Halsey,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
47,"You & Me","James TW",https://open.spotify.com/track/5g45gvxgaYVuhkDACPnvfh
48,"Is It Really Me You're Missing","Nina Nesbitt",https://open.spotify.com/track/1LATNENlG0Cm05l7TfSTFT
49,"If You Know That I'm Lonely",FUR,https://open.spotify.com/track/0lvosDfrUEI07fTwQotQOv
50,"The Place Where Lost Things Go - From ""Mary Poppins Returns""","Emily Blunt",https://open.spotify.com/track/1Ea0zWC9cjfsF70fvZ3qva
