Position,"Track Name",Artist,URL
1,"L-Gante Rkt","Papu DJ",https://open.spotify.com/track/6EHrppRT1Uj4cyShAujxFu
2,"Trap De Amarella",Epidemic7,https://open.spotify.com/track/6jqneW8sRzy0gu9yVJeuyR
3,"Si Me Tomo Una Cerveza",Migrantes,https://open.spotify.com/track/3lCbsHaN1wCxyDzcNN2x4N
4,"Hecha Pa' Mi",Boza,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
5,"Mayonaka no Door / Stay With Me","Miki Matsubara",https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA
6,Mmmh,KAI,https://open.spotify.com/track/5dntGTbUtmUO239wQ0k3yM
7,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
8,BEBÉ,Camilo,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
9,BICHOTA,"KAROL G",https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
10,"Klk Pinta",Lil7seven,https://open.spotify.com/track/5te7SDwe1irAQUvXmb9Nun
11,DUDADE,Dillom,https://open.spotify.com/track/1mjHyr9e7uP0QisX3y7a6T
12,DÁKITI,"Bad Bunny",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
13,"Chapar con Tapaboca",Bungee,https://open.spotify.com/track/56iozEdcmDZYatRpc0p8nW
14,"Esa Nalga Brinca","Dj Raulito",https://open.spotify.com/track/0QybGDVxDgJ2KQia5JK25y
15,Pistola,L-Gante,https://open.spotify.com/track/2OEVXCvrzJfpZaIPwsR99i
16,"LA NOCHE DE ANOCHE","Bad Bunny",https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
17,"Inside of My Eyelids",DLG.,https://open.spotify.com/track/4Y2QuvgYFm30gcsToZmojA
18,"Space Girl","Frances Forever",https://open.spotify.com/track/7FjIYiD53wxlQmzTT6Wdpf
19,"Previa y Cachengue 35 - Remix","Fer Palacio",https://open.spotify.com/track/4a0XLZUjHFHPwMBxQJD2JX
20,Vámonos,Lira,https://open.spotify.com/track/4Uc8YalUCcHZtZK25oB4Fy
21,Bésame,"El Reja",https://open.spotify.com/track/5uD4fcXch2qE5LYeyDipA1
22,"Además de Mí",Rusherking,https://open.spotify.com/track/0lmXM7CjNXSjCW4my94WQ3
23,"Barrio Prendido","The La Planta",https://open.spotify.com/track/2I3qA0KslRCxFTfZnPyDhf
24,"L-Gante Rkt - Remix",L-Gante,https://open.spotify.com/track/7bXi9o9367PM1qCLuxg1AK
25,廻廻奇譚,Eve,https://open.spotify.com/track/5MVjxslIF7mVtYo75Nk445
26,"El Goloso RKT","Mambo DJ",https://open.spotify.com/track/2yRhEaUfmf47BMfmztA2lu
27,"Vida de Rico",Camilo,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
28,"Just the Two of Us","Grover Washington, Jr.",https://open.spotify.com/track/5fdNHVZHbWB1AaXk4RBGVD
29,Given-Taken,ENHYPEN,https://open.spotify.com/track/69WpV0U7OMNFGyq8I63dcC
30,"Bad boy","Marwa Loud",https://open.spotify.com/track/0RE4crnT3jRms1xxVlEZx2
31,"A Mi Lado",DANI,https://open.spotify.com/track/6cvMmviJTZTBOFh2ohwZg6
32,"Malianteo 420",L-Gante,https://open.spotify.com/track/6NKrW1a2OYNwAXuN4MgwXi
33,"Vete Pal Carajo","Yan Block",https://open.spotify.com/track/1mrQYY0NATPCe7WOYcCKf1
34,Confiesalo,"Maria Becerra",https://open.spotify.com/track/1jtkP2Vj67mcBTXJgIOZsW
35,"Tú Me Dejaste De Querer","C. Tangana",https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
36,"Line Without a Hook","Ricky Montgomery",https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
37,Bonita,"El Reja",https://open.spotify.com/track/4KlrEwjhXnHLtmKauxVHJz
38,Reloj,"Rauw Alejandro",https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
39,"Chica Ideal","Sebastian Yatra",https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
40,"Jenny (I Wanna Ruin Our Friendship)","Studio Killers",https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv
41,"Dancing in My Room",347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX
42,"Tan Enamorados",CNCO,https://open.spotify.com/track/4z9b9AbzCw32Azqg8uJ0B6
43,Water,Saramalacara,https://open.spotify.com/track/4BpwcrTmvQUIPcjPVhS6ki
44,"Ponte Pa' Mi","Justin Quiles",https://open.spotify.com/track/4C6BlqqMwjFzOXzqpTeoWR
45,"L-Gante RKT - Remix","DJ Tao",https://open.spotify.com/track/6K87ggCFX2HjenI7buepQM
46,"Si Me Tomo Una Cerveza - Remix","DJ Alan Gomez",https://open.spotify.com/track/0C7OwfDvT7liF1V3LVAzS1
47,Hayloft,"Mother Mother",https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
48,"Fondo de Bikini","Leon Leiden",https://open.spotify.com/track/0TJpnfkl1YrpbUUWtEyKAt
49,Polvo,"Nicky Jam",https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
50,"Lo Que Tienes",Oriana,https://open.spotify.com/track/5dpLdsSEVRkTUwpOaULkeT
