Position,"Track Name",Artist,URL
1,"Think About Things","Daði Freyr",https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
2,"Party Girl",StaySolidRocky,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
3,"Dior - Remix",IDPizzle,https://open.spotify.com/track/0qMTefNvgkvCO9cQ4feQSe
4,"Судно (Борис Рижий)","Molchat Doma",https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p
5,"Laxed – Siren Beat","Jawsh 685",https://open.spotify.com/track/3BJiF37kmX4HCfYSO7qBnQ
6,50//50,Vantage,https://open.spotify.com/track/36lNDeaRf8F8aYaP0zaHpm
7,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
8,"Warped Window","Anna Mieke",https://open.spotify.com/track/0C0ESa1ZZ5taXaYUxwnvx9
9,"Times Like These - BBC Radio 1 Stay Home Live Lounge","Live Lounge Allstars",https://open.spotify.com/track/4mOhgByssJQ5AdFaliWyEc
10,"Cars With The Boom",L'Trimm,https://open.spotify.com/track/7AOU7oaKRWHm5SG6IFVvtJ
11,"Love Will Tear Us Apart","Nerina Pallot",https://open.spotify.com/track/0gCB2M0NGMCsn64KwAN7F0
12,"THE SCOTTS","THE SCOTTS",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
13,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
14,"Address It","LPB Poody",https://open.spotify.com/track/1FgPyHX7HruKDL4Tx4MeZB
15,"Rover (feat. DTG)",S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
16,"Banana (feat. Shaggy)",Conkarah,https://open.spotify.com/track/6ON9qDoT2beR9dQ0evOOj1
17,Move,"The Mamas",https://open.spotify.com/track/19LiotxKSVs7FeVMEdHz63
18,"Tears Getting Sober",VICTORIA,https://open.spotify.com/track/4S4mUQoI7yqnnyEAfh7MAP
19,"Breaking Me",Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
20,UNO,"Little Big",https://open.spotify.com/track/1ucAgkQ4EQDCSXQ2kEk99k
21,"Houdini (feat. Swarmz & Tion Wayne)",KSI,https://open.spotify.com/track/3lay6f81Lhy0qp2Uvp4cNJ
22,"IDK You Yet","Alexander 23",https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
23,"Deep End Freestyle","Sleepy Hallow",https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
24,"1 Time",Moko,https://open.spotify.com/track/4VhRXEEqe1W2n8qe54IfI7
25,"death bed (coffee for your head)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
26,"Ruthless (Nice Guys Always Finish Last)","MarMar Oso",https://open.spotify.com/track/6HeCk6yewXH7WO4D93eub9
27,"Paper Loving","DJ Nazil",https://open.spotify.com/track/3NbtfbmjixJ2QJEKA0ORX1
28,"Play Date","Melanie Martinez",https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
29,"After Party","Don Toliver",https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
30,"Bella ciao - HUGEL Remix","El Profesor",https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
31,"Fake Friends (feat. Alex Hosking)",PS1,https://open.spotify.com/track/0UBjV0qdhBKQLnl8tNXb9e
32,"Time (You and I)",Khruangbin,https://open.spotify.com/track/2QoiyjegLQ3DWKBfFX9ihX
33,"Lightwork Freestyle",Tremz,https://open.spotify.com/track/4axyMe53iAJTds53VFHMcH
34,Eighteen,Moko,https://open.spotify.com/track/2zn6zdRMcuA9r0KKLg2IoE
35,"On Fire","THE ROOP",https://open.spotify.com/track/5TXxwRgdIS4gPjUtKwTuSb
36,LMK,"Lil Xxel",https://open.spotify.com/track/4s0hDz7zGgZUav9EvzyLsB
37,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
38,"Music Sounds Better With You","NEIL FRANCES",https://open.spotify.com/track/0GL1ye91pT3nJIQzXwncG2
39,"Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist","Manu Pilas",https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
40,Rumours,"Ivorian Doll",https://open.spotify.com/track/1zxcCcoyCqSz55gk9noip5
41,"Don’t Need Love (with GRACEY)","220 KID",https://open.spotify.com/track/7uBaKZZVK0OZ6cqFGpGRXI
42,"LEMONS - Demo",Brye,https://open.spotify.com/track/5ukAQcKEIJuzIbP55xp07x
43,Secrets,Regard,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
44,"Rockstar Shit",BLIND.SEE,https://open.spotify.com/track/2MvxhedNhxhj32eVQJnmII
45,"Fairytale - e-single version","Alexander Rybak",https://open.spotify.com/track/4ijrqnZcTEs9eMA3vFsMES
46,"Dead Horse","Hayley Williams",https://open.spotify.com/track/5RdkyZw1KQ1v0EbquUAsx2
47,"Toosie Slide",Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
48,Righteous,"Juice WRLD",https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
49,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
50,"East Side","Scribz Riley",https://open.spotify.com/track/0AVoN6YquWdecZzjGeaPsk
