Position,"Track Name",Artist,URL
1,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
2,"thank u, next","Ariana Grande",https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
3,"Sweet but Psycho","Ava Max",https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
4,POP/STARS,K/DA,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
5,"Where Do We Go From Here",NOURI,https://open.spotify.com/track/128hJ2ZEjz8WSX0ruVP9WS
6,"Mia Khalifa",iLOVEFRiDAY,https://open.spotify.com/track/4iZC3zbvagtT4UbvuwH7fQ
7,"I Found You (with Calvin Harris)","benny blanco",https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
8,"6 Figures",Kings,https://open.spotify.com/track/1Q8OgsmxcnoGev6T7KUenD
9,Trampoline,SHAED,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk
10,"Happy Now",Kygo,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
11,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
12,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
13,Soaked,Bene,https://open.spotify.com/track/70TEuKwiK0bd5phEQkbvT4
14,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
15,"Without Me",Halsey,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
16,"3 Nights","Dominic Fike",https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
17,"YES or YES",TWICE,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP
18,"Ruin My Life","Zara Larsson",https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
19,"In My Head","Peter Manos",https://open.spotify.com/track/1tT55K6VEyO6XFDxK4lDQe
20,"Prayer - Edit",Prospa,https://open.spotify.com/track/1yqUyMHJdi0fVItHZfSi9s
21,"A Million Dreams - Reprise","Willow Sage Hart",https://open.spotify.com/track/7jI7oQhnbm61wqRuw2Emwc
22,"Adan y Eva","Paulo Londra",https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
23,Shallow,"Lady Gaga",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
24,"Kill 'Em With Success (with ScHoolboy Q, 2 Chainz & Mike WiLL Made-It) - From ""Creed II: The Album""",Eearz,https://open.spotify.com/track/1hhKz47znaRrENXATNytgb
25,"So Close",NOTD,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK
26,Aliv3,Kings,https://open.spotify.com/track/6qSqQsyH6Zlc8S57ReJYXr
27,Buwan,"juan karlos",https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2
28,Casper,Takeoff,https://open.spotify.com/track/1B4gJRq61xTs6r1O0Uq2iY
29,"Always Remember Us This Way","Lady Gaga",https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
30,"when the party's over","Billie Eilish",https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
31,"Love Someone","Lukas Graham",https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
32,Shotgun,"George Ezra",https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
33,"Mo Bamba","Sheck Wes",https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
34,"Baby I'm Yours (feat. Irfane)",Breakbot,https://open.spotify.com/track/3jhXwlBuSSxd0Vu6Y5pXDv
35,"She Cheated Again",Dax,https://open.spotify.com/track/3bPK33sZdStzPI81xHOoc6
36,"La Vie en Rose",IZ*ONE,https://open.spotify.com/track/1fRaznZsAB2i63TtmYv2Hc
37,Tempo,EXO,https://open.spotify.com/track/4EjUFjzi4ErWjklOA3Aslu
38,"Crab Rave",Noisestorm,https://open.spotify.com/track/4qDHt2ClApBBzDAvhNGWFd
39,"Owe It All To You",Amila,https://open.spotify.com/track/4d2g5LW5emf8oriRwpdx9H
40,"Lost In Japan - Remix","Shawn Mendes",https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
41,"Light On","Maggie Rogers",https://open.spotify.com/track/5AdnkoZJuRJCYqYBIzSqFb
42,Skibidi,"Little Big",https://open.spotify.com/track/4F4TGsDYacEbw4PLAIyJ2e
43,"The Muffin Song (asdfmovie)","The Gregory Brothers",https://open.spotify.com/track/1LGv7Ah6TXp1soAAIzzuGC
44,"Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra)","Free Nationals",https://open.spotify.com/track/4ej94zqr9xYLbWphCH3TcD
45,"Empty Space","James Arthur",https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
46,comethru,"Jeremy Zucker",https://open.spotify.com/track/6fFTPGGItuEpjwXRUIr4rk
47,"No Mercy","The Living Tombstone",https://open.spotify.com/track/3tbwKbrgDNjT4JvM4SVAtz
48,"Bottled Up","Dinah Jane",https://open.spotify.com/track/2LHIwubgdCjbbBaoP9gkWB
49,Expectations,"Lauren Jauregui",https://open.spotify.com/track/1EXotCuzdXR34W1MoP6Um7
50,"Only You (feat. Tame Impala)","Theophilus London",https://open.spotify.com/track/3KdPnZiYzQJJ5itDr8BjMM
