Position,"Track Name",Artist,URL
1,"Yellow Hearts","Ant Saunders",https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
2,ROXANNE,"Arizona Zervas",https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
3,"Can We Kiss Forever?",Kina,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
4,"Love Songs - Bonus","Kaash Paige",https://open.spotify.com/track/6qL5UWxRSQYml9O99ozoLv
5,"If the World Was Ending - feat. Julia Michaels","JP Saxe",https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
6,"Trampoline (with ZAYN)",SHAED,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
7,"Vyah Nai Karauna",Preetinder,https://open.spotify.com/track/3H3HbPZwxAjBahNh2hXr7p
8,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
9,"Masalei Ni","TM Bax",https://open.spotify.com/track/1qBHQiciCpXlVlJung2H3p
10,Falling,"Trevor Daniel",https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
11,"Lose You To Love Me","Selena Gomez",https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
12,Candy,"Doja Cat",https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
13,Badla,"Danish Sabri",https://open.spotify.com/track/0qLOAXmyRJZxEd8kmmy8hD
14,"Ali Mola Ali Dam Dam","Sultan Ul QADRIA Qawwal",https://open.spotify.com/track/659FsDJgFWBBV6xA5AhIjn
15,Memories,"Maroon 5",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
16,"Collide - From ""Queen & Slim: The Soundtrack""","Tiana Major9",https://open.spotify.com/track/1mEO3xiJqEWXYIdZalDzHR
17,Fly,Zatrix,https://open.spotify.com/track/4vp3mCDEZgPgDhxYZeC3Pm
18,"Take Your Man","Mahogany Lox",https://open.spotify.com/track/1CF5kzz5XDBAL24wtVyyTJ
19,Naagin,Vayu,https://open.spotify.com/track/7gAyu0od48mkaCw1laPKVC
20,Ghost,Au/Ra,https://open.spotify.com/track/5TgS4dcUAU8EEb506d8wAT
21,"I Spend 10000 Hours (Ten Thousand)","Chris Id Don",https://open.spotify.com/track/5UE3Aop1Kxdt8vBo206tpm
22,"Sapna Vinani Raat","Aditya Gadhvi",https://open.spotify.com/track/6nA7P3ftVVt74Np76LsVj9
23,"Fly Me to the Moon","The Macarons Project",https://open.spotify.com/track/0YBNpbrmpZdFRT0NFqii5C
24,Dilhara,JusstRishabh,https://open.spotify.com/track/1eGdZEyVdHVA5S3aTDArmw
25,Makhna,"Tanishk Bagchi",https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
26,"Dance Monkey",Skylike,https://open.spotify.com/track/3g1MMelMBxLjtKwcIVFe0N
27,"hot girl bummer",blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
28,"RITMO (Bad Boys For Life)","Black Eyed Peas",https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
29,Stay,"The Bayton Fields",https://open.spotify.com/track/6qlfsaqKFPYgZNPq42gXME
30,"kanaa - Female","krithika Nelson",https://open.spotify.com/track/6ZHEOmm6t0rsd0OU9K4LqG
31,Buoy,RICCI,https://open.spotify.com/track/0HlxLEj9zXgIGMYNlKSlXf
32,Детство,"Rauf & Faik",https://open.spotify.com/track/381kyofsIJKajRfX9iKLs8
33,"Innunu Bekagide (From 'Mundina Nildana')","Vasuki Vaibhav",https://open.spotify.com/track/0cM9KDttnfNN3HNZgQqKsZ
34,"Heart On Ice","Rod Wave",https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
35,Beparwaiyan,"Abhay Pal",https://open.spotify.com/track/4qEGkJeOcXL2lQ4OFsDh4D
36,"Arike Naam - From ""Underworld""","Yakzan Gary Pereira",https://open.spotify.com/track/7umPdc5MxDyLv9VYujAq24
37,Incognito,Dlugosh,https://open.spotify.com/track/2zS3p0DXhwJedhNhAaSViP
38,"Eskimiş Senelere",Aspova,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
39,"Song for Survival","Neel Adhikari",https://open.spotify.com/track/6OtSMwPiApVd0XGDNrkSx5
40,"The Moments I'm Missing (feat. Nina Nesbitt)",Ranji,https://open.spotify.com/track/525xNwzGrf31OdVyN8RBl2
41,"Sang Hoon Tere","Bhuvan Bam",https://open.spotify.com/track/2h07BXr794JGyJaRsnEx6l
42,90mh,Trefuego,https://open.spotify.com/track/7nduUhUmzj9IdkvFmdtO7g
43,Trigger,"Major Lazer",https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
44,"Kamado Tanjirou no Uta (From ""Demon Slayer: Kimetsu no Yaiba"") [Full Version]",Akano,https://open.spotify.com/track/0NsMgzCzCuedQKqIWSOF34
45,Pogiren,"Mugen Rao",https://open.spotify.com/track/4beibTdsFNXHq7bosci34R
46,Bedel,"Mustafa Ceceli",https://open.spotify.com/track/6R3YNDKSDdXh4s8sKewqCD
47,Kerala,"Caj Flow",https://open.spotify.com/track/7kClBO20CrVlNNVxgIv8yQ
48,"Shaitan Ka Saala (From ""Housefull 4"")","Sohail Sen",https://open.spotify.com/track/7IAJzec1UxGYmNvbPTHbxx
49,Manmuradein,"Vivek Hariharan",https://open.spotify.com/track/69TNz2FatR36U7tq1w1WU2
50,"Follow God","Kanye West",https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
