Position,"Track Name",Artist,URL
1,X,"Nicky Jam",https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
2,"To My Love - Tainy Remix","Bomba Estéreo",https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx
3,"La Correcta",Nabález,https://open.spotify.com/track/1ISamB2lPDAeKb4Js2hLgq
4,Dime,Revol,https://open.spotify.com/track/08wJw4VdkKImX4t1vL6MsO
5,"Me Niego (feat. Ozuna & Wisin)",Reik,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
6,"Loca Remix",KHEA,https://open.spotify.com/track/2CRbiMK0W14l71SpDKqKZM
7,"El Clavo","Prince Royce",https://open.spotify.com/track/0LKErfBZ5FbBiLB4OcZRbL
8,Delicate,"Taylor Swift",https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
9,"No Hay Nadie Más","Sebastian Yatra",https://open.spotify.com/track/6wos8Ds5FKMe33GjBHRake
10,"El Préstamo",Maluma,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
11,"Nadie Me Controla","Camy G",https://open.spotify.com/track/0V9JPfBvXmC5fPvEvlco0R
12,"Mujer Tan Bella Y Yo Con Una Botella","Victor Russo",https://open.spotify.com/track/7GwCD5dk328szWkayv8Evh
13,"Roast Yourself","Calle y Poché",https://open.spotify.com/track/1yBajzrTsYlJsVjKhQngb0
14,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
15,Azul,Zoé,https://open.spotify.com/track/1HM9uVbB4DVQh0QlwY7W6v
16,Dura,"Daddy Yankee",https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
17,"Freaky Friday (feat. Chris Brown)","Lil Dicky",https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
18,"A Partir De Hoy","David Bisbal",https://open.spotify.com/track/1FMNuRMIcPD6PDQGoi5Ifn
19,"Te Amo","Piso 21",https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
20,Amorfoda,"Bad Bunny",https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
21,"Temor Y Temblor",Zoé,https://open.spotify.com/track/3uueGysDVhXFn41lsRXPLl
22,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
23,Bella,Wolfine,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
24,"Calidad Y Cantidad","La Arrolladora Banda El Limón De Rene Camacho",https://open.spotify.com/track/0nfp44XFmPrLDMMmYfNIP3
25,#Maldeamores,"Mario Bautista",https://open.spotify.com/track/1Ju3hNFWkgMEp7xlgmrVKH
26,"In My Blood","Shawn Mendes",https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
27,"Una Calle Nos Separa (En Vivo) (feat. Los Auténticos Decadentes & Los Caligaris)","Leo Dan",https://open.spotify.com/track/4QdyEshhKsx4G7cQeaNtyT
28,"Soy Como Snapchat","Yulien Oviedo",https://open.spotify.com/track/3hqZCIUJIIkiv7hBqmh6ln
29,"To My Love","Bomba Estéreo",https://open.spotify.com/track/6z1VtU0MCGo666iKiajfhp
30,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
31,Zombie,"Bad Wolves",https://open.spotify.com/track/1vNoA9F5ASnlBISFekDmg3
32,"Cómo Te Extraño Mi Amor (En Vivo) (feat. Rubén Albarrán)","Leo Dan",https://open.spotify.com/track/4KTSH9v9nm4e2oiXa699aC
33,"Lost In Japan","Shawn Mendes",https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
34,"God's Plan",Drake,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
35,"Lemon (feat. Drake) - Drake Remix",N.E.R.D,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
36,"Plug Walk","Rich The Kid",https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
37,Nevermind,"Dennis Lloyd",https://open.spotify.com/track/63SevszngYpZOwf63o61K4
38,"Your Love Is My Favourite Band","The Vaccines",https://open.spotify.com/track/6OaNZ1eJMuPquhppWYNyTN
39,"No Te Vas",Nacho,https://open.spotify.com/track/6yuArSnBrhykjkCxb8eXvl
40,"Te He Prometido (En Vivo) (feat. Ricardo Montaner)","Leo Dan",https://open.spotify.com/track/6LYOEpZALvazO2nUPwJatS
41,"Soy Tuya - Reloaded","Gloria Trevi",https://open.spotify.com/track/0ubewFIcVHZl6zBmwxSEq9
42,Dembow,"Danny Ocean",https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
43,"Tú Eres La Razón","La Arrolladora Banda El Limón De Rene Camacho",https://open.spotify.com/track/0CjVJ4RC8UEVo5pfnnFjs3
44,Miento,"Paty Cantú",https://open.spotify.com/track/5QCMN6OiDlzUU5SUmFlv6n
45,"La Llorona","Ángela Aguilar",https://open.spotify.com/track/3pSjS1IJJMQ6MhVIPiE0Om
46,Flames,"David Guetta",https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
