Position,"Track Name",Artist,URL
1,"Xola Moya Wam'","Nomcebo Zikode",https://open.spotify.com/track/0CLyxycXWr4PP7PgeGRn8u
2,"Jazzidisciples (Zlele)","Reece Madlisa",https://open.spotify.com/track/7DsqUINZuae9IbmMAQgx6y
3,Uthando,"Soa mattrix",https://open.spotify.com/track/4DIoCdiRMAfDgor0Kj76Nj
4,"Mad at Disney","salem ilese",https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
5,"Xola Moya Wam' (Radio edit)","Nomcebo Zikode",https://open.spotify.com/track/4Pqa3fbtml8hIMJP246Qtz
6,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
7,Isiginci,Mduduzi,https://open.spotify.com/track/0weTtB0fsGKWPlVtV8x9be
8,Bonginkosi,"Cassper Nyovest",https://open.spotify.com/track/5PNlZ3ppftP5nuC9dylWLn
9,"Mood (feat. iann dior)",24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
10,Njabulo,"Nomcebo Zikode",https://open.spotify.com/track/2GL6i0dXCI5Kv5r3JITqhb
11,"WAP (feat. Megan Thee Stallion)","Cardi B",https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
12,"Imizamo Yami","Nomcebo Zikode",https://open.spotify.com/track/0F9ND5RztlZ2SX0ISjV6LE
13,"Put Your Records On","Ritt Momney",https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
14,Dynamite,BTS,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
15,Bayabuza,"Nomcebo Zikode",https://open.spotify.com/track/2jZQxvy1T9iWl5u4Id53tp
16,"Eyes Blue Like The Atlantic (feat. Subvrbs)","Sista Prod",https://open.spotify.com/track/0qUcpOOna3kkrwfqky85e1
17,Ngiyesaba,"Nomcebo Zikode",https://open.spotify.com/track/2TgUgIkZCNkOm1HdIeILfh
18,Indlela,"Nomcebo Zikode",https://open.spotify.com/track/5Ke9U0hKHJnXZQTb1Tk6HB
19,Siyafana,"Nomcebo Zikode",https://open.spotify.com/track/77eAwPhIfskr0oiW86g3qh
20,POPSTAR,Koosen,https://open.spotify.com/track/5PHCSm8zblG7sgJOsItdpT
21,Overwhelmed,"Royal & the Serpent",https://open.spotify.com/track/5jjZikDrEd0by1o7V3fO4y
22,"Amanikiniki (feat. Major League Djz, Kamo Mphela & Bontle Smith)","Mfr Souls",https://open.spotify.com/track/7cVgVA4VO6EaVWvKZGQF9m
23,Heather,"Conan Gray",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
24,"Head & Heart (feat. MNEK)","Joel Corry",https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
25,"You Got It",Vedo,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
26,"Wrap Me In Plastic - Marcus Layton Radio Edit",CHROMANCE,https://open.spotify.com/track/3n2P3ipLt5mPFVaM0fJHNR
27,SexyBack,DMNDS,https://open.spotify.com/track/2eZa3hJ7ClZ2c9EUq4Ikwz
28,"Indlela (Radio edit)","Nomcebo Zikode",https://open.spotify.com/track/0VzVlWXG78WIrmyYZGQTbZ
29,Luthando,"Vico da sporo",https://open.spotify.com/track/7bk36KIPnLYCwE5JSyqXHg
30,"Upside Down",JVKE,https://open.spotify.com/track/614OkajfRPH8V0ugNQnduP
31,"Too Legit to Quit",beatsbyhand,https://open.spotify.com/track/0hQVJUflOTreVxsKM1VKv5
32,"Laugh Now Cry Later (feat. Lil Durk)",Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
33,"3 Musketeers",NextYoungin,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q
34,Yellow,"Lofi Fruits Music",https://open.spotify.com/track/5qSK5PDQKDyfRxgXqog7xP
35,iFeel,"((( O )))",https://open.spotify.com/track/7ilx6MENwjH6tUEt9kOH4S
36,"The Chicken Wing Beat","Ricky Desktop",https://open.spotify.com/track/4SgacK8EAeeP6tYklRIzJx
37,"you broke me first","Tate McRae",https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
38,Jebson,Thebelebe,https://open.spotify.com/track/5bGNMNlRStA2aaCaGUVVcW
39,"Umthandazo Wam","Mr Thela",https://open.spotify.com/track/2hVyJXoRLAkCL6wcBSIejT
40,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)","Sista Prod",https://open.spotify.com/track/1eCTQhsNA31FcwyNcJcf86
41,"Mood Swings (feat. Lil Tjay)","Pop Smoke",https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
42,"Thrusting (feat. Swae Lee & Future)","Internet Money",https://open.spotify.com/track/4OTkgeynnnEAEcXxIhQaa3
43,"Jerusalema (feat. Nomcebo Zikode)","Master KG",https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
44,"Such a Whore (Stellular Remix)",JVLA,https://open.spotify.com/track/6A25J9As7towpxovYryAWr
45,"My Melody",Nox,https://open.spotify.com/track/0dIfqiUKOE11F3XFTgUsTC
46,"Summertime Sadness","Strange Fruits Music",https://open.spotify.com/track/0e8fq9VuxCNti9IBlMFi6g
47,"Highest In The Room",Koosen,https://open.spotify.com/track/2QWlNp5aSGzGnNsgCpCWXD
48,"Tell Me Why I'm Waiting","Lofi Fruits Music",https://open.spotify.com/track/3LUnxvWq1LNYHvuoXz9k9L
49,"Take You Dancing","Jason Derulo",https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
50,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
