Position,"Track Name",Artist,URL
1,"Lebih Dari Egoku","Mawar De Jongh",https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
2,"Pilu Membiru","Kunto Aji",https://open.spotify.com/track/48FTlRoE6Dft6EXIpQgPZb
3,"Yellow Hearts","Ant Saunders",https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
4,Lugu,"Celine & Nadya",https://open.spotify.com/track/2NPfBHlrP9jb9aittQ62Uj
5,ROXANNE,"Arizona Zervas",https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
6,"Can We Kiss Forever?",Kina,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
7,Memories,"Maroon 5",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
8,Halu,"Feby Putri",https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
9,Nyaman,Andmesh,https://open.spotify.com/track/1sxUn0SdlFG05Q3qAA2FlE
10,"Selalu Ada",Blackout,https://open.spotify.com/track/06OEyefpuw1H8H0Lxm8GJF
11,"Lose You To Love Me","Selena Gomez",https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
12,"Rindu Tak Bersuara","Alffy Rev",https://open.spotify.com/track/7gDMX4JCHzyAXGps3af4YM
13,"Dance Monkey","Tones And I",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14,첫사랑,Sondia,https://open.spotify.com/track/6ofS1EG2nH01GL5RqeOP1c
15,"Seberkas Sinar","Adlani Rambe",https://open.spotify.com/track/5FCoiKyUuwEqAZxvvRio4p
16,"Location Unknown ◐ (feat. BEKA) - Brooklyn Session",HONNE,https://open.spotify.com/track/4aT6vP9y2eDjxmRGm5ZqSC
17,Rehat,"Kunto Aji",https://open.spotify.com/track/1BzMyhmPzYnGWK6RBF5TTj
18,"Korban Janji","Guyon Waton",https://open.spotify.com/track/5AZ41aRMKszALdu5qm4sju
19,"It's You","Ali Gatie",https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
20,"Kartonyono Medot Janji","Denny Caknan",https://open.spotify.com/track/6tpIXoxxhFv0TOj7S85tJi
21,"One Only",Pamungkas,https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC
22,"How It’s Done (with Kim Petras, ALMA, Stefflon Don)","Kash Doll",https://open.spotify.com/track/2KV6j7i6JUPQY3PS6aNvMg
23,"Love Songs - Bonus","Kaash Paige",https://open.spotify.com/track/6qL5UWxRSQYml9O99ozoLv
24,"Aku Rela","Tri Suaka",https://open.spotify.com/track/4fXxW9fqzG355MXJG33BKy
25,Stressin',Airr,https://open.spotify.com/track/5JpeD7oDN2jJcf8BqceGyC
26,"Masih Disini Masih Denganmu (MD2)",Goliath,https://open.spotify.com/track/7kyDNBAyduSENJ8tc5vpZD
27,"Satu Hati Sampai Mati","Mala Agatha",https://open.spotify.com/track/5L51wafs3f9Kd9rWSSoK3k
28,첫사랑,"Epitone Project",https://open.spotify.com/track/7EBnhmiVuuIz3p4SfKUG7V
29,"10,000 Hours (with Justin Bieber)","Dan + Shay",https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
30,"Sugeng Dalu","Denny Caknan",https://open.spotify.com/track/0qyzO8E6IBxZv48FG9R3KQ
31,Secukupnya,Hindia,https://open.spotify.com/track/4RGeIxGrN9VH1TJ94ppyje
32,Candy,"Doja Cat",https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
33,"Someone You Loved","Lewis Capaldi",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
34,"If the World Was Ending - feat. Julia Michaels","JP Saxe",https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
35,"Sold Out","marshal xp",https://open.spotify.com/track/0VF8vnUGCKzrR4PZlH8nxK
36,"La La Lost You",88rising,https://open.spotify.com/track/5Htq8DDDN0Xce9MwqzAzui
37,"Senja-Senja Tai Anjing","Project Hambalang",https://open.spotify.com/track/5iqpclN1nop6IvGotO7Td5
38,"Aku Milikmu Malam Ini","Tami Auliyaa",https://open.spotify.com/track/7HjHq9FiEtGnLCykW8lNto
39,"Soto Ayam Bu Karti","Mamang Kesbor",https://open.spotify.com/track/72dZqdECiyqQNaC49ssBDH
40,"Trampoline (with ZAYN)",SHAED,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
41,"I Love You but I'm Letting Go",Pamungkas,https://open.spotify.com/track/01beCqR9wsVnwzkAJZyTqq
42,"Percaya Aku","Chintya Gabriella",https://open.spotify.com/track/5rgxcwX1Rx1jvXHLJCv81G
43,"Balungan Kere","Ndarboy Genk",https://open.spotify.com/track/7kmkGZEE6KSciuxQYDcKTV
44,Mengharapkanmu,"Tegar Septian",https://open.spotify.com/track/24HgQlk5MZsXEB1ZMBQTdI
45,"Berharap Tak Berpisah",Neverr,https://open.spotify.com/track/4Z1zhmsdVlQ0NSmnktjZjv
46,"Ave Maria","Charles Gounod",https://open.spotify.com/track/2kyEgPaAW8wdpvevPnkf0Z
47,Sulung,"Kunto Aji",https://open.spotify.com/track/7qo8kexwXhr3FwyHASzvvk
48,"Semua Demi Kamu","Angga Candra",https://open.spotify.com/track/3vEaSdIrPQ9Xxxgk0Y5ksD
49,Falling,"Trevor Daniel",https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
50,"Celengan Rindu","Fiersa Besari",https://open.spotify.com/track/19JvKc2f3ZNblfBSDMDwUF
